"2016-06-17" "2016-06-24" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08" "2017-09-15"
"51" 695.127912660909 0 667.019716473847 698.060941828254 0 698.060941828254 679.607299983705 616.302753788495 0
"52" 0 0 674.718918038129 709.670848948997 0 694.150236271794 692.194883493563 612.392048232035 0
"53" 0 0 650.179856115107 650.179856115107 0 644.549577729121 0 601.618705035971 0
"54" 0 0 645.633045461951 645.633045461951 0 643.677692683721 0 567.785562978653 0
"55" 0 0 677.158273381294 677.158273381294 0 619.682514857679 0 546.01970597435 0
"56" 0 0 537.971981838643 0 0 0 0 474.872909309635 0
"57" 0 0 650.60382685069 0 0 556.971455457967 0 498.510037641154 0
"58" 0 0 574.955908289241 0 0 0 0 479.129923574368 0
"59" 0 0 572.781248787302 0 0 0 0 451.589118708525 0
"60" 0 0 557.214706226363 529.260400015595 0 0 0 0 0
