"2016-06-17" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08"
"128" 0 928.772919605076 950.752233192289 0 0 928.772919605076 0
"129" 0 948.401504466384 929.595674659143 0 0 921.720733427361 0
"130" 0 946.873530794545 964.621532675128 0 0 992.242595204512 0
"131" 0 970.783120858681 1013.91095439222 0 0 985.19781454644 0
"132" 0 1001.47246871004 1046.80900530864 0 0 1045.87902507072 0
"133" 0 994.962607044599 1055.06257992018 0 0 1035.6492424536 0
"134" 0 1036.43629525153 1005.05406676069 130.347907851434 0 1039.72731546779 0
"135" 0 1028.56135401975 1039.37470615891 134.109073812882 0 1055.24212505877 0
"136" 0 988.951574988245 1020.68641278796 106.017865538317 0 984.543958627173 0
"137" 0 963.32863187588 964.151386929947 0 0 948.577809120826 0
"138" 0 974.024447578748 996.00376116596 0 0 960.977903149975 0
"139" 0 935.942921751334 989.863152559553 0 0 946.118757066551 0
"140" 0 930.622656823715 950.914080315386 0 0 942.565608935955 0
"141" 0 903.427034192365 883.894108932121 0 0 858.746929704861 0
"142" 0 916.901739539256 943.112364833097 0 0 904.795486600845 0
"143" 0 931.006111894686 986.718382698636 0 0 905.265632346026 0
"144" 0 962.388340385518 964.268923366242 0 0 928.1852374236 0
"145" 0 944.83215719911 996.880970018323 0 0 948.165620492026 0
"146" 0 927.053686303559 1006.12109633904 0 0 939.159421419937 0
"147" 0 956.717169760142 999.263765644979 0 0 919.227341418994 0
"148" 0 921.368124118476 963.916314057357 0 0 925.599435825105 0
"149" 0 857.780912082745 956.981664315937 0 0 870.886224729666 0
"150" 0 843.911612599905 858.838740009402 0 0 803.1852374236 0
"151" 0 854.254818993887 863.540197461212 100.611189468735 0 860.60178655383 0
"152" 0 835.331452750352 834.978843441466 90.3855195110483 0 826.633756464503 0
"153" 0 623.762376237624 683.168316831683 89.1089108910891 0 653.465346534653 297.029702970297
"154" 0 594.059405940594 683.168316831683 89.1089108910891 0 594.059405940594 326.732673267327
"155" 0 525.555081954508 615.298174913782 117.526252567133 0 562.173053822606 293.060022474522
"156" 0 494.51699151393 573.216569147905 68.9347851358158 0 521.893284767698 362.459797729298
"157" 0 484.602726845321 572.049835448989 60.4137282557592 0 503.584861307005 379.642689233662
"158" 234.015044663846 502.820874471085 586.036671368123 64.6450399623883 0 482.722143864597 360.836859426422
"159" 270.568876351669 521.626704278326 565.467795016454 90.3855195110483 0 495.886224729666 377.291960507757
"160" 259.873060648801 523.50728725905 570.756934649741 63.2346027268452 0 505.759285378467 378.349788434414
"161" 259.520451339915 523.037141513869 549.717912552891 59.9435825105782 0 510.930888575458 371.415138692994
"162" 270.333803479078 499.764927127409 556.299952985425 59.4734367653972 0 499.764927127409 406.558533145275
"163" 267.326732673267 534.653465346535 564.356435643564 59.4059405940594 0 534.653465346535 415.841584158416
"164" 267.326732673267 534.653465346535 594.059405940594 59.4059405940594 0 534.653465346535 445.544554455446
"165" 267.326732673267 534.653465346535 564.356435643564 59.4059405940594 0 534.653465346535 415.841584158416
"166" 297.029702970297 564.356435643564 594.059405940594 29.7029702970297 0 564.356435643564 386.138613861386
"167" 0 616.948754113774 661.024917724494 90.1504466384578 0 600.72872590503 451.22237893747
"168" 0 649.82369124656 676.328128027279 0 0 619.948076103382 472.546208393071
"169" 0 665.726375176304 678.420310296191 0 0 668.194640338504 477.903149976492
"170" 0 670.427832628114 675.599435825105 0 0 675.599435825105 498.00188058298
"171" 0 618.006582040432 684.88481429243 0 0 669.957686882933 488.59896567936
"172" 0 693.700047014574 747.061589092618 0 0 686.295251527973 529.384109073812
"173" 0 759.755524212505 818.641278796426 0 0 726.140103432063 618.594264221908
"174" 0 768.163676521873 789.436974464292 0 0 755.260200720734 610.532026194443
"175" 0 798.388034254271 810.01278722827 0 0 804.432905800751 601.929708993683
"176" 0 815.70891618553 833.262293176269 0 0 809.664044639051 682.489247103498
"177" 0 734.837799717912 734.837799717912 0 0 713.798777621062 592.148566055476
"178" 0 706.393982134461 706.393982134461 0 0 667.606958157028 560.413728255759
"179" 0 650.329102021626 702.750352609308 0 0 650.329102021626 546.544428772919
"180" 0 633.081182250643 671.215784137876 0 0 631.677454573812 537.276768306948
"181" 331.630663651251 598.104967636278 589.682601575294 0 0 569.211572954846 522.771582313031
"182" 448.255746120639 602.263446505658 639.831991599579 0 0 641.23206160308 470.890211177225
"183" 275.770210794533 506.370164466064 550.613852212184 0 0 533.124855223534 447.06972434561
"184" 289.284878733525 532.012789518833 599.508695313109 0 0 551.664976994462 438.664899009592
"185" 421.469234968416 594.010761912188 614.364813226233 0 0 634.133978008266 0
"186" 488.391086220977 693.501341733753 754.754404386885 0 0 686.034301715085 0
"187" 567.261696418154 751.020884377552 788.939446972348 0 0 725.002916812507 0
"188" 552.794306381985 767.121689417804 806.4403220161 0 0 782.405786956014 0
"189" 530.27651382569 806.556994516392 901.178392252945 0 0 833.391669583478 0
"190" 545.986198292331 815.821279582049 922.842995828297 0 0 825.061405902763 0
"191" 614.526882139654 924.597450192989 936.293812624273 0 0 888.748099341104 0
"192" 612.655464150649 990.331007056804 998.752388007329 0 0 950.329447541814 0
"193" 666.73134386278 1059.29605339749 1071.28720555706 0 0 1024.95246226086 0
"194" 0 1087.00376421281 1068.02747487291 189.413636540029 0 1032.51969420622 645.892351274787
"195" 642.481188350422 1033.49058442824 1030.21560294748 0 0 1014.36703185309 0
"196" 772.661702210612 1173.14515185777 1161.09789855355 0 0 1115.07271238644 0
"197" 0 1056.12604844399 1034.13812024771 276.318883750098 0 1016.85349220036 680.802696558751
"198" 0 1142.03282779056 1118.28921205505 259.19139147725 0 1093.2589964521 601.777847089555
"199" 0 1097.35272330305 1072.67339857304 214.979141486997 0 1041.09322000858 724.238761745097
"200" 0 1109.51694023159 1082.49834301532 205.154197044719 0 1078.87247066162 791.14195485204
"201" 0 1025.74047954866 967.912552891395 0 0 981.194170192759 610.014104372355
"202" 681.897929743849 1015.829077157 1031.73613006355 153.105384225506 0 1000.97469686927 685.757729346173
"203" 648.446333190377 925.182268314553 955.94370150883 130.297477484502 0 925.182268314553 0
"204" 589.730593785332 901.438652579047 917.696596358532 150.298257241998 0 901.438652579047 0
"205" 516.102491772449 797.484720263281 852.726845322049 0 0 822.75505406676 0
"206" 517.630465444287 744.240714621532 800.893276915843 0 0 791.960507757404 0
"207" 546.687980038208 775.819720067058 823.774806035322 0 0 790.206245857538 0
"208" 580.958321961869 759.093921790322 806.113298764084 0 0 785.176810012086 0
"209" 547.857616281336 765.99477562478 801.43475379157 0 0 765.99477562478 0
"210" 553.126469205453 781.029619181946 811.001410437235 0 0 798.777621062529 0
"211" 539.022096850023 798.777621062529 865.655853314526 0 0 808.062999529853 0
"212" 528.577517727748 815.24392606657 834.192273414189 236.331227961406 0 818.49885689929 0
"213" 529.619181946403 741.889985895627 779.266572637517 231.66431593794 0 740.949694405265 0
"214" 536.906440996708 750.352609308885 769.511048425011 222.26140103432 0 750.352609308885 0
"215" 558.768218147625 729.783732957216 773.272214386459 261.988716502115 0 729.783732957216 0
"216" 595.909732016925 708.39210155148 725.669957686882 0 0 708.39210155148 0
"217" 610.601786553831 680.41842971321 698.166431593793 0 0 680.41842971321 0
"218" 709.449929478137 726.845322049835 738.951574988246 0 0 726.845322049835 0
"219" 0 716.502115655852 760.460742830277 0 0 716.502115655852 0
"220" 0 688.650366179718 726.663308404695 0 0 688.650366179718 0
"221" 0 640.407641337621 667.260820707559 0 0 640.407641337621 0
"222" 0 622.738016817142 679.583058859998 0 0 622.738016817142 0
"223" 0 609.073812881993 631.523272214386 0 0 609.073812881993 0
"224" 0 603.079454630935 648.448519040902 300.070521861777 0 579.513399153737 0
"225" 0 584.978843441466 622.355430183356 0 0 576.574988246355 0
"226" 0 600.023507287258 632.110954395862 0 0 617.653972731546 0
"227" 0 567.113305124588 611.542078044193 0 0 566.173013634226 0
"228" 0 568.05359661495 610.601786553831 0 0 623.530794546308 0
"229" 0 606.488011283497 642.454160789844 0 0 626.410437235542 0
"230" 0 659.261871180065 677.009873060648 0 0 640.103432063939 0
"231" 0 679.713211095439 679.713211095439 0 0 658.791725434884 0
"232" 0 679.713211095439 702.162670427832 0 0 668.077103902209 0
"233" 0 765.838725927073 801.526717557251 0 0 761.653814856433 0
"234" 0 834.889758592629 853.838105940248 271.902972061843 0 839.539659782229 425.465958848374
"235" 0 870.122237893746 843.441466854724 253.996238834038 0 833.685942642218 406.088387400094
"236" 0 839.32769158439 839.797837329571 246.121297602256 0 789.374706158908 406.205923836389
"237" 0 848.377997179125 843.206393982133 218.970380818053 0 791.372825575928 403.855195110484
"238" 475.317348377997 783.380347907851 825.928537846732 216.502115655853 0 810.413728255758 357.780912082745
"239" 445.544554455446 891.089108910891 891.089108910891 207.920792079208 0 920.792079207921 386.138613861386
"240" 415.841584158416 742.574257425743 861.386138613861 207.920792079208 0 787.128712871287 356.435643564356
"241" 475.247524752475 861.386138613861 920.792079207921 178.217821782178 0 891.089108910891 356.435643564356
"242" 564.356435643564 861.386138613861 950.495049504951 237.623762376238 0 891.089108910891 386.138613861386
"243" 727.722772277228 0 1009.90099009901 207.920792079208 0 980.19801980198 326.732673267327
"244" 742.574257425743 0 1069.30693069307 148.514851485149 0 1099.0099009901 297.029702970297
"245" 742.574257425743 0 0 148.514851485149 0 1247.52475247525 297.029702970297
"246" 742.574257425743 0 0 178.217821782178 0 1247.52475247525 267.326732673267
"247" 772.277227722772 0 0 178.217821782178 0 1188.11881188119 267.326732673267
"248" 772.277227722772 0 0 163.366336633663 0 1247.52475247525 297.029702970297
"249" 675.352664576802 0 0 154.114420062696 0 1128.35031347963 300
"250" 647.210200023394 0 0 134.401684407533 0 1139.48999883027 298.046555152649
"251" 708.973354231974 0 0 143.769592476489 0 1146.51253918495 261.08934169279
"252" 760.46238244514 0 0 90.3996865203761 0 1213.7539184953 274.255485893417
"253" 0 0 0 90.3996865203761 0 1265.24294670847 278.01724137931
"254" 0 0 0 90.3996865203761 0 1305.38793103448 289.537617554859
"255" 0 0 0 64.655172413793 0 1389.73354231975 251.684952978056
"256" 0 0 0 67.0062695924764 0 1425.82288401254 225.940438871473
"257" 0 1188.11881188119 1217.82178217822 148.514851485149 0 1188.11881188119 415.841584158416
"258" 534.653465346535 1069.30693069307 1039.60396039604 178.217821782178 0 1099.0099009901 386.138613861386
"259" 623.762376237624 1039.60396039604 1009.90099009901 178.217821782178 0 1099.0099009901 445.544554455446
"260" 653.465346534653 920.792079207921 950.495049504951 178.217821782178 0 980.19801980198 504.950495049505
"261" 712.871287128713 891.089108910891 920.792079207921 207.920792079208 0 920.792079207921 0
"262" 772.277227722772 980.19801980198 980.19801980198 237.623762376238 0 980.19801980198 0
"263" 0 891.089108910891 891.089108910891 207.920792079208 0 876.237623762376 0
"264" 0 891.089108910891 920.792079207921 237.623762376238 0 846.534653465347 0
"265" 0 772.277227722772 801.980198019802 267.326732673267 0 772.277227722772 594.059405940594
"266" 0 0 772.277227722772 326.732673267327 0 772.277227722772 623.762376237624
"267" 0 0 754.15269437729 291.741402167979 0 699.29033767449 537.276768306948
"268" 0 0 676.479762925992 308.469156983545 0 660.687826561646 522.420650393823
"269" 0 0 707.244794509864 334.906028230523 0 678.351399828432 490.778289011931
"270" 0 0 721.633003197379 369.765265538485 0 667.589487639397 494.521562816813
"271" 0 730.874210403181 721.633003197379 353.97332917414 0 694.143336192778 486.62559463464
"272" 0 643.965716933055 686.472087097521 0 0 667.014130182997 495.888348390085
"273" 0 674.774148714384 687.746119990734 0 0 674.774148714384 530.866342367384
"274" 0 766.201356936753 762.458083131872 0 0 777.431178351399 576.405677298604
"275" 0 950.495049504951 950.495049504951 0 0 920.792079207921 0
"276" 0 920.792079207921 920.792079207921 0 0 920.792079207921 0
"277" 0 847.500584886531 871.24697808625 0 0 840.949855727988 0
"278" 0 821.882554784371 821.882554784371 0 0 798.136161584652 0
"279" 0 792.053341651718 792.053341651718 0 0 777.197223738594 0
"280" 0 755.439444747718 755.439444747718 0 0 740.115417608983 0
"281" 0 704.656011118832 704.656011118832 0 0 704.656011118832 0
"282" 0 705.285264263213 705.285264263213 0 0 705.285264263213 0
"283" 0 674.6003966865 674.6003966865 0 0 674.6003966865 0
"284" 556.23614514059 650.915879127289 650.915879127289 0 0 650.915879127289 0
"285" 539.610313849025 647.182359117955 647.182359117955 0 0 647.182359117955 0
"286" 510.768028141488 656.517490717216 656.517490717216 0 0 656.517490717216 0
"287" 476.140473690351 635.281764088204 635.281764088204 0 0 635.281764088204 504.375218760938
"288" 0 612.997316532493 612.997316532493 0 0 612.997316532493 524.792906311982
"289" 0 604.596896511492 604.596896511492 0 0 604.596896511492 512.658966281647
"290" 0 616.438356164383 616.438356164383 0 0 616.438356164383 500.717916876867
"291" 0 565.168232679636 565.168232679636 0 0 565.168232679636 473.000896721119
"292" 0 551.717415883659 551.717415883659 275.800226129673 0 542.009435065694 462.357206908651
"293" 0 534.406799485359 538.14963546337 268.782408670903 0 520.955982689383 476.626769074817
"294" 0 734.015044663845 763.986835919134 0 0 725.141043723553 673.601316408086
"295" 0 551.717415883659 551.717415883659 0 0 551.717415883659 462.357206908651
"296" 0 577.800304105423 577.800304105423 0 0 577.800304105423 516.394401341182
"297" 0 656.048968770712 665.756949588677 0 0 654.177550781706 594.643066006471
"298" 0 781.617301363422 753.055947343675 0 0 833.098260460742 721.556182416548
"299" 0 766.696557370657 793.715154586922 0 0 763.889430387149 780.264337790946
"300" 0 780.264337790946 788.100900619906 0 0 782.48664665289 752.310031580178
"301" 0 743.420796132402 744.239541502592 0 0 797.341026940621 677.336348395648
"302" 0 707.162072595422 0 0 0 729.385161214861 499.200748567195
"303" 343.55900329102 679.595674659144 0 0 0 650.446638457921 485.895627644569
"304" 330.512458862247 680.653502585801 0 0 0 637.106252938411 509.63798777621
"305" 364.224726110179 774.065265702366 0 0 0 715.466489921634 440.017154664899
"306" 333.475051211687 676.921887682139 0 0 0 641.093031345418 475.051211687859
"307" 0 534.790785143394 0 0 0 586.506817113305 477.668077103902
"308" 0 474.847202632816 0 0 0 639.750822755053 511.87118006582
"309" 0 591.134157277086 0 0 0 639.206206869663 501.0721665562
"310" 0 527.622909275215 0 0 0 640.609770361417 517.797964832936
"311" 0 460.602752543958 0 0 0 658.271277632655 521.072946313696
"312" 0 457.79562556045 671.254239931381 0 0 659.206986627158 543.412998557448
"313" 0 463.09355900329 589.210155148095 483.779971791255 0 678.772919605076 579.219558062999
"314" 0 588.093103044952 757.33946742563 658.388241256968 0 765.117548442433 693.711255799445
"315" 0 577.800304105423 738.39136028695 569.378923154898 0 793.42274552614 681.079184373659
"316" 0 508.557838512222 579.203867597177 486.100822644157 0 676.049748528207 624.702717454871
"317" 0 581.217677480018 641.513869299482 369.887165021156 0 0 437.11800658204
"318" 0 578.984485190408 0 360.601786553831 0 0 403.502585801598
"319" 0 496.744512456626 553.354906624039 380.482669889664 0 0 460.017934422394
"320" 0 518.616710203126 0 391.711177823696 0 0 441.888572653904
"321" 0 540.427021351067 0 392.952980982382 0 0 440.322016100805
"322" 268.93082741948 493.293301099586 0 328.940185603992 0 0 377.251813148249
"323" 277.447205693618 542.177108855442 0 340.567028351417 0 0 418.037568545094
"324" 289.05611947264 574.61206393653 0 360.518025901295 0 0 407.887061019717
"325" 0 568.195076420487 0 312.682300781706 0 0 406.953681017384
"326" 0 638.315249095788 0 260.296348150741 0 0 398.086570995216
"327" 0 705.051919262629 0 222.727803056819 0 0 368.801773422004
"328" 0 725.99321610979 0 227.494249288471 0 0 337.089165269601
"329" 0 707.395999844048 0 223.283558813209 0 0 353.347109049086
"330" 0 769.737611602791 723.186089126281 227.02639479122 0 695.348746539826 358.025654021599
"331" 0 805.269897939384 711.552640769917 211.649656564089 0 0 394.543831735806
"332" 0 790.323209481851 753.947522320558 197.200670591446 0 779.211665172131 383.757651370424
"333" 0 833.13189598035 795.937463448867 183.165035673905 0 791.258918476353 393.231704939764
"334" 0 870.677219384771 850.325548754337 197.317634215759 0 818.979297438496 329.720456937892
"335" 270.258620689655 629.62382445141 644.788401253918 172.100313479624 0 583.601097178683 333.032915360502
"336" 291.771159874608 616.457680250783 628.095611285266 187.147335423197 0 574.902037617554 351.724137931034
"337" 281.382228490832 618.594264221908 572.637517630465 195.110484250117 0 550.364362952515 327.338975082275
"338" 248.707099200752 617.183826986365 570.756934649741 190.879172543488 0 567.465914433474 255.876821814762
"339" 261.87118006582 691.114245416078 632.110954395862 205.806299952985 0 646.097790314997 277.621062529384
"340" 299.24776680771 706.041372825575 685.472496473906 228.255759285378 0 674.188998589562 303.126469205454
"341" 294.106250242182 780.602162204052 668.307048475219 236.679970550626 0 725.733328166776 322.354399969
"342" 318.16948889836 900.569612895725 677.723098384159 238.074940907505 0 690.626574185298 353.857480528539
"343" 0 892.781028403145 743.402952687255 264.928120277444 0 698.996396326577 386.755531444956
