"Date" "rc_Q" "gauge_Q"
2016-08-17 NA 109.925998470144
2017-06-15 59.6051690027814 69.857660542464
2017-06-22 73.3465295157493 64.449142843392
2017-06-28 30.9696358851261 46.467945257472
2017-06-29 46.8736410259069 46.58121264384
2017-07-18 51.7851284429414 74.04855383808
2017-07-19 75.2475650493772 67.507362275328
2017-07-29 295.693500993678 77.531525968896
2017-07-31 70.9306187248935 74.246771764224
2017-08-08 51.7851284429414 55.50101932032
2017-08-10 80.8904863508736 52.272898808832
2017-08-28 110.308967660597 107.688967589376
2017-09-02 115.74096915047 103.951143839232
2017-09-06 79.6208897088049 84.157668071424
2017-09-07 98.2554169571027 81.609151878144
2017-09-08 97.342968359918 78.494298753024
2017-09-14 90.0668760929078 73.283998980096
2017-09-15 93.2582303985974 70.93370071296
2017-09-16 71.1882895525735 NA
2018-05-21 200.570417294144 252.048251515392
2018-06-01 128.98564669379 128.105413982208
2018-06-03 116.336841952801 128.898285686784
2018-06-08 162.832021845495 132.862644209664
2018-06-21 58.9419289995469 84.469153383936
2018-06-25 72.604976902079 88.518462446592
2018-07-04 106.823696223184 117.769764976128
2018-07-20 87.5027431078025 83.364796366848
2018-07-21 199.552873045158 78.975685145088
2018-07-22 83.9989020961272 74.47330653696
2018-07-24 46.7953730487185 66.799441110528
2018-09-08 NA 232.566261060096
2018-09-11 193.272380556475 176.69712273408
2018-09-14 175.737393842294 152.48621889792
