"Date" "rc_Q" "gauge_Q"
2016-08-27 9551.59185352773 8258.18355585792
2017-05-17 NA 9372.876221952
2017-06-14 5221.9956541359 6142.40541219687
2017-06-15 5905.88163323759 5940.93104869479
2017-06-19 7631.2247312682 6042.70179534643
2017-06-21 5239.38263562529 5766.89570954035
2017-06-27 3928.02153041071 4990.84421184
2017-07-08 4760.64904615494 5026.83492385844
2017-07-29 5576.75276632624 5685.20160712243
2017-08-16 7220.50572804292 4992.91134164122
2017-08-22 3961.26280972439 5002.05768309043
2017-09-02 NA 4871.37543606835
2017-09-03 6767.86233836803 5117.39219925965
2017-09-08 9039.22231944718 5285.82080278887
2017-09-09 NA 5182.57758011444
2018-05-16 9530.29739298351 8704.76854346035
2018-05-18 11552.9335394934 10932.9645680916
2018-05-19 11863.246614281 11348.8540939883
2018-05-25 9726.01265417166 10455.7124356301
2018-05-29 10527.1282767926 12221.7208901867
2018-06-04 8769.8697941226 8456.118313536
2018-06-05 NA 7995.2899520978
2018-06-06 6576.64521697862 7728.43198981479
2018-06-07 NA 7677.48998279578
2018-06-15 8365.7655092974 7473.12730094132
2018-06-20 5245.84299664702 6370.69582942157
2018-06-21 4455.46147491779 6402.26911337165
2018-06-23 NA 6211.13039887565
2018-06-27 5463.83963278376 7129.36078331444
2018-07-01 NA 7570.93368907009
2018-07-03 5409.72813694533 7217.256275136
2018-07-04 8290.26755648603 6973.02347328
2018-07-22 4109.66570208404 5125.63240161792
2018-07-28 4886.25708901146 4889.9796042793
2018-07-29 5092.31964924613 4841.58611345357
2018-07-31 4457.9709333954 4780.22350688871
2018-08-18 NA 6296.95876089601
2018-08-31 13065.9012443547 8002.76559959808
2018-09-07 NA 7986.82321496679
2018-09-08 NA 7835.49798677914
2018-09-14 NA 6965.944261632
2018-09-15 3917.44490452876 6641.17834806836
