"Date" "rc_Q" "gauge_Q"
2016-07-26 NA 2635.87366501632
2016-09-02 1312.47445080205 1466.18968284058
2017-05-20 1684.98543723625 966.991994270208
2017-06-04 304.640865629847 639.139544428032
2017-06-06 NA 705.740767612416
2017-06-19 1690.85001912904 1023.96548961331
2017-06-22 1072.33247148335 1056.78471481344
2017-06-26 1418.20712480429 1240.78758396826
2017-06-28 NA 1291.04998666906
2017-07-01 1791.63236743402 1342.04862738125
2017-07-14 NA 1993.90243592909
2017-07-19 NA 1879.64395993037
2017-07-21 1846.10301188841 1804.68926700134
2017-07-22 1381.21849413705 1774.36192430131
2017-07-30 NA 1768.64192128973
2017-08-05 1843.59410065953 1879.24752407808
2017-08-06 1869.35742127532 1883.070298368
2017-08-26 1072.33247148335 1126.58574166272
2017-08-31 NA 1144.76515717478
2017-09-02 1606.95604510531 1150.68337811251
2017-09-08 743.377392592025 960.22426793472
2017-09-14 872.796815652761 848.0895554304
2017-09-15 1004.59123675454 841.350145941504
2017-09-17 NA NA
2018-05-20 1243.51940688777 1003.18092421478
2018-05-25 1747.61988685387 1411.19836675891
2018-05-27 1301.74860652784 1346.26783752346
2018-05-28 NA 1278.05255408333
2018-05-29 982.706059945453 1230.82005396787
2018-06-02 695.697143383123 1102.54473890611
2018-06-03 883.449111220864 1128.36970299802
2018-06-04 1273.44351064866 1162.94457268685
2018-06-05 1262.76452018095 1196.66993697792
2018-06-08 1665.62838893153 1332.44921638656
2018-06-09 1009.85787866748 1326.72921337498
2018-06-13 1421.85838259367 1381.74884630323
2018-06-25 1716.03828354863 1574.4166705152
2018-06-27 1694.18629470117 1696.26406140058
2018-07-03 1404.14615279195 1935.51309825638
2018-07-04 1260.32187949246 1949.2750857001
2018-07-07 1667.03105291216 1869.33662777088
2018-07-08 NA 1821.87759288269
2018-07-18 1796.50983217534 1426.51778076518
2018-07-19 NA 1410.1789602816
2018-07-20 1575.73510787882 1373.45201025178
2018-07-22 1643.47311112688 1393.1888523264
2018-07-23 1464.32366530033 1441.21422414643
2018-07-24 1476.81604917757 1488.53167480166
2018-07-25 794.664106628738 1513.1956481833
2018-07-28 2019.88304935279 1630.37075938099
2018-07-29 NA 1681.08623162726
2018-07-30 1769.40702138584 1663.18998458112
2018-07-31 1796.08689429033 1635.92086131302
2018-08-09 NA 2523.00271450061
2018-08-18 1914.66299029755 1729.4514056064
2018-09-07 1786.6857166631 1645.5485891543
2018-09-08 1795.35388781416 1556.77527508838
2018-09-10 NA 1399.58845965619
2018-09-11 931.281424662702 1325.73812374426
2018-09-13 1278.86225173999 1209.97885487616
2018-09-14 1282.24884065878 1177.30121390899
