"2018-05-21" "2018-06-01" "2018-06-03" "2018-06-08" "2018-06-21" "2018-06-25" "2018-07-04" "2018-07-20" "2018-07-21" "2018-07-22" "2018-07-24" "2018-09-08" "2018-09-11" "2018-09-14" "2016-08-17" "2017-06-15" "2017-06-22" "2017-06-28" "2017-06-29" "2017-07-19" "2017-07-18" "2017-07-29" "2017-07-31" "2017-08-08" "2017-08-10" "2017-08-28" "2017-09-02" "2017-09-06" "2017-09-07" "2017-09-08" "2017-09-14" "2017-09-15" "2017-09-16"
56.3399999999994 NA 40.6899999999996 46.9499999999995 NA 37.5599999999996 43.8199999999995 43.8199999999995 NA 37.5599999999996 28.1699999999997 NA 50.0799999999995 46.9499999999995 NA 34.4299999999996 40.6899999999996 25.0399999999997 34.4299999999996 43.8199999999995 21.9099999999998 NA 34.4299999999996 34.4299999999996 28.1699999999997 34.4299999999996 43.8199999999995 28.1699999999997 34.4299999999996 NA NA 28.1699999999997 28.1699999999997
75.1199999999992 65.7299999999993 62.5999999999993 68.8599999999993 53.2099999999994 50.0799999999995 59.4699999999994 59.4699999999994 68.8599999999993 53.2099999999994 50.0799999999995 NA 68.8599999999993 78.2499999999992 NA 53.2099999999994 56.3399999999994 NA 53.2099999999994 50.0799999999995 53.2099999999994 NA 81.3799999999991 53.2099999999994 50.0799999999995 65.7299999999993 62.5999999999993 65.7299999999993 62.5999999999993 62.5999999999993 62.5999999999993 59.4699999999994 65.7299999999993
75.1199999999992 NA 46.9499999999995 56.3399999999994 NA 28.1699999999997 40.6899999999996 37.5599999999996 NA 46.9499999999995 28.1699999999997 NA 81.3799999999991 68.8599999999993 NA 31.2999999999997 37.5599999999996 25.0399999999997 34.4299999999996 28.1699999999997 21.9099999999998 NA 31.2999999999997 31.2999999999997 50.0799999999995 31.2999999999997 34.4299999999996 37.5599999999996 46.9499999999995 NA NA 50.0799999999995 46.9499999999995
53.2099999999994 50.0799999999995 53.2099999999994 56.3399999999994 43.8199999999995 43.8199999999995 43.8199999999995 40.6899999999996 59.4699999999994 37.5599999999996 40.6899999999996 NA 53.2099999999994 53.2099999999994 NA 34.4299999999996 40.6899999999996 31.2999999999997 37.5599999999996 40.6899999999996 34.4299999999996 56.3399999999994 43.8199999999995 40.6899999999996 50.0799999999995 50.0799999999995 50.0799999999995 43.8199999999995 40.6899999999996 NA 46.9499999999995 43.8199999999995 46.9499999999995
75.1199999999992 68.8599999999993 68.8599999999993 71.9899999999992 62.5999999999993 56.3399999999994 65.7299999999993 59.4699999999994 75.1199999999992 56.3399999999994 53.2099999999994 NA 71.9899999999992 78.2499999999992 NA 56.3399999999994 56.3399999999994 NA 56.3399999999994 50.0799999999995 56.3399999999994 NA 81.3799999999991 56.3399999999994 56.3399999999994 62.5999999999993 59.4699999999994 62.5999999999993 68.8599999999993 68.8599999999993 62.5999999999993 65.7299999999993 59.4699999999994
65.7299999999993 43.8199999999995 46.9499999999995 53.2099999999994 25.0399999999997 37.5599999999996 43.8199999999995 37.5599999999996 53.2099999999994 37.5599999999996 31.2999999999997 NA 56.3399999999994 56.3399999999994 NA 34.4299999999996 37.5599999999996 31.2999999999997 31.2999999999997 37.5599999999996 37.5599999999996 78.2499999999992 37.5599999999996 37.5599999999996 37.5599999999996 37.5599999999996 37.5599999999996 37.5599999999996 37.5599999999996 NA NA 34.4299999999996 34.4299999999996
71.9899999999992 65.7299999999993 65.7299999999993 71.9899999999992 56.3399999999994 53.2099999999994 59.4699999999994 56.3399999999994 NA 59.4699999999994 53.2099999999994 NA 65.7299999999993 75.1199999999992 NA 56.3399999999994 56.3399999999994 53.2099999999994 59.4699999999994 53.2099999999994 56.3399999999994 78.2499999999992 56.3399999999994 59.4699999999994 56.3399999999994 59.4699999999994 62.5999999999993 50.0799999999995 59.4699999999994 NA NA 53.2099999999994 56.3399999999994
43.8199999999995 NA 40.6899999999996 46.9499999999995 NA 34.4299999999996 40.6899999999996 37.5599999999996 NA 31.2999999999997 25.0399999999997 NA 46.9499999999995 46.9499999999995 NA 31.2999999999997 37.5599999999996 25.0399999999997 34.4299999999996 37.5599999999996 31.2999999999997 NA 25.0399999999997 31.2999999999997 37.5599999999996 37.5599999999996 40.6899999999996 28.1699999999997 28.1699999999997 NA NA 40.6899999999996 31.2999999999997
65.7299999999993 65.7299999999993 68.8599999999993 71.9899999999992 53.2099999999994 56.3399999999994 53.2099999999994 59.4699999999994 71.9899999999992 53.2099999999994 50.0799999999995 NA 68.8599999999993 71.9899999999992 NA 53.2099999999994 56.3399999999994 NA 50.0799999999995 53.2099999999994 50.0799999999995 NA 78.2499999999992 50.0799999999995 50.0799999999995 56.3399999999994 62.5999999999993 59.4699999999994 59.4699999999994 59.4699999999994 53.2099999999994 62.5999999999993 53.2099999999994
68.8599999999993 62.5999999999993 71.9899999999992 71.9899999999992 59.4699999999994 56.3399999999994 53.2099999999994 56.3399999999994 68.8599999999993 56.3399999999994 50.0799999999995 NA 65.7299999999993 68.8599999999993 NA 56.3399999999994 56.3399999999994 NA 50.0799999999995 53.2099999999994 43.8199999999995 NA 78.2499999999992 53.2099999999994 50.0799999999995 65.7299999999993 62.5999999999993 56.3399999999994 65.7299999999993 53.2099999999994 59.4699999999994 53.2099999999994 56.3399999999994
