"Date" "rc_Q" "gauge_Q"
2016-05-31 484.805467035155 617.278938859008
2016-08-31 1508.31598519495 1367.78864093338
2016-09-01 1508.31598519495 1288.81295578829
2017-05-31 452.944543840007 421.382994135552
2017-06-27 1185.95142116247 1125.05663194675
2017-07-12 1656.57088645754 1596.22064239104
2017-07-17 1649.30413185766 1664.57751006413
2017-07-30 1649.90725665551 1606.75450932326
2017-08-06 1709.36320093503 1752.98270512435
2017-08-21 1215.93240429257 1134.96752825395
2017-09-02 1106.79136542289 1014.19617753907
2017-09-08 1037.72238582828 857.00936210688
2017-09-15 742.904787609454 743.826926278656
2018-05-21 725.672739006055 781.318431166464
2018-05-28 714.901521730083 873.121647817728
2018-06-02 699.259663815131 786.78358255872
2018-06-21 1163.85377161934 1292.97553223731
2018-06-26 1242.13256647279 1359.09536902963
2018-07-04 1351.61237397706 1593.84202727731
2018-07-07 1188.1436772316 1541.1443757696
2018-07-20 1220.6698206285 1162.66140422093
2018-07-23 1254.48455874303 1233.96322393958
2018-07-24 1349.82800067318 1271.99274891264
2018-08-18 1637.89284072002 1532.73427233178
2018-09-09 1274.39555343338 1161.72694828339
2018-09-13 1240.0054277088 996.413197879296
