"Date" "rc_Q" "gauge_Q"
2016-05-17 643.25734263593 923.214149438976
2016-05-31 740.922121725673 782.451105030144
2016-06-17 1087.41956618257 1117.60930129306
2016-06-24 NA 1255.22917573018
2016-07-12 1141.01024725888 1887.40277589658
2016-07-26 NA 2635.87366501632
2016-08-29 1244.09677900721 1884.59940808397
2016-08-31 1831.11635940065 1689.01494867302
2016-09-01 1831.11635940065 1567.3374588672
2016-09-02 1577.11650663515 1466.18968284058
2017-05-20 1673.68394336006 966.991994270208
2017-05-31 549.804882494479 614.220719427072
2017-06-04 NA 639.139544428032
2017-06-04 359.694090177061 639.139544428032
2017-06-06 NA 705.740767612416
2017-06-13 1040.99929907952 1409.01796957133
2017-06-14 1233.68643960752 1512.77089548442
2017-06-19 2016.78475274308 1023.96548961331
2017-06-22 1371.63215641517 1056.78471481344
2017-06-26 1673.93563695153 1240.78758396826
2017-06-27 1136.53954964331 1304.98187519232
2017-06-28 NA 1291.04998666906
2017-07-01 2070.55319313976 1342.04862738125
2017-07-06 631.397909046589 1747.97062327757
2017-07-12 NA 1864.83424916275
2017-07-14 414.544886944464 1993.90243592909
2017-07-21 1935.17206593306 1804.68926700134
2017-07-22 1908.46707557927 1774.36192430131
2017-07-30 1746.9170691671 1768.64192128973
2017-07-30 467.20452553942 1768.64192128973
2017-08-05 1919.18912505825 1879.24752407808
2017-08-06 1828.46830186209 1883.070298368
2017-08-06 2038.0944454166 1883.070298368
2017-08-26 1977.19461445649 1126.58574166272
2017-08-26 1404.91041594784 1126.58574166272
2017-08-31 NA 1144.76515717478
2017-09-02 1334.72806719226 1150.68337811251
2017-09-02 1676.75061760775 1150.68337811251
2017-09-08 637.62036424523 960.22426793472
2017-09-08 1136.71576268088 960.22426793472
2017-09-08 886.075393416039 960.22426793472
2017-09-14 833.204907963946 848.0895554304
2017-09-15 1021.89663980319 841.350145941504
2017-09-15 822.290160558007 841.350145941504
2017-09-15 994.714375379197 841.350145941504
2017-09-17 NA NA
2018-05-20 1111.12872603331 1003.18092421478
2018-05-21 693.622084820372 1107.83998921882
2018-05-25 1871.91020054494 1411.19836675891
2018-05-27 1501.33727819369 1346.26783752346
2018-05-28 1204.37353627711 1278.05255408333
2018-05-28 NA 1278.05255408333
2018-05-29 1231.61397025623 1230.82005396787
2018-06-02 911.130502661805 1102.54473890611
2018-06-02 1240.98867625546 1102.54473890611
2018-06-03 994.974294699321 1128.36970299802
2018-06-04 385.523848801786 1162.94457268685
2018-06-04 1311.32105549885 1162.94457268685
2018-06-05 1543.67285268467 1196.66993697792
2018-06-08 1764.86522672892 1332.44921638656
2018-06-09 1197.55157794383 1326.72921337498
2018-06-09 1143.60156575874 1326.72921337498
2018-06-13 1556.17372754705 1381.74884630323
2018-06-21 1385.25214705197 1484.62394997197
2018-06-25 1844.30862660507 1574.4166705152
2018-06-26 1469.19454686372 1635.21294014822
2018-06-27 1587.95134830049 1696.26406140058
2018-06-27 1724.70853656622 1696.26406140058
2018-06-30 NA 1653.3640388137
2018-07-03 1416.6307003044 1935.51309825638
2018-07-04 10110.0553141778 1949.2750857001
2018-07-07 1604.14693581431 1869.33662777088
2018-07-07 1824.15576436424 1869.33662777088
2018-07-08 NA 1821.87759288269
2018-07-18 2006.67171953828 1426.51778076518
2018-07-19 NA 1410.1789602816
2018-07-20 1377.60515021383 1373.45201025178
2018-07-20 1504.76113201683 1373.45201025178
2018-07-22 1592.54333091293 1393.1888523264
2018-07-23 1372.61566182199 1441.21422414643
2018-07-23 1180.08582095485 1441.21422414643
2018-07-24 1306.10007832953 1488.53167480166
2018-07-24 1804.01373913991 1488.53167480166
2018-07-25 NA 1513.1956481833
2018-07-28 1968.65864280712 1630.37075938099
2018-07-29 NA 1681.08623162726
2018-07-30 1908.46707557927 1663.18998458112
2018-07-31 1686.79604335639 1635.92086131302
2018-08-09 NA 2523.00271450061
2018-08-10 1971.53591900034 2277.12753554227
2018-08-18 1860.75620009017 1729.4514056064
2018-08-18 1857.04196654653 1729.4514056064
2018-09-07 1950.7675622655 1645.5485891543
2018-09-08 2116.3820853766 1556.77527508838
2018-09-08 1865.95804400093 1556.77527508838
2018-09-09 1904.65216751657 1478.33761002854
2018-09-10 NA 1399.58845965619
2018-09-11 1102.79201121749 1325.73812374426
2018-09-13 1393.41447015999 1209.97885487616
2018-09-13 1314.94246576453 1209.97885487616
2018-09-14 1393.6796449248 1177.30121390899
