"Date" "rc_Q" "gauge_Q"
2016-08-18 NA 5030.96918346086
2016-09-03 3570.17267350936 3796.2130878167
2016-09-14 2645.81763337397 3228.120511488
2017-05-17 5120.09064222306 4220.39944976487
2017-06-13 4293.53012341855 4470.23898724608
2017-06-19 4003.22377550808 4105.94275584
2017-06-20 4027.58593291851 4030.13855751322
2017-06-23 4077.08816986492 4024.531821888
2017-06-29 4809.01932640114 4541.314272192
2017-07-07 4410.38130554384 4325.68148539392
2017-07-14 4595.29151525395 4812.98609839565
2017-07-19 4784.67550181997 4819.1874877993
2017-07-30 4283.64528687525 4820.06531004365
2017-08-03 5233.66242625891 4992.59985632871
2017-08-05 4707.05030306357 4720.0785247273
2017-08-09 4505.76479303353 4156.96971339878
2017-08-10 4533.03970740698 4082.9494764073
2017-08-16 3502.757012329 3454.93845268992
2017-08-24 2856.67744267057 2624.23544106701
2017-08-31 2130.00129883538 3165.59691421286
2017-09-03 2983.26893871114 3001.86890721792
2017-09-08 2421.37111018894 2670.47685155174
2017-09-11 2851.56078490605 2700.40775839949
2017-09-16 2837.49397813755 NA
2017-09-17 2549.58087987883 NA
2018-05-19 4905.40462475611 4307.98345627392
2018-05-20 5082.67576215959 4384.69379369165
2018-06-13 4423.10225995504 4754.87992918886
2018-06-20 3402.41999411548 4168.18318464921
2018-06-21 3828.94165879903 4168.77783842765
2018-07-03 5007.22819697732 5529.74211933235
2018-07-13 4289.8596821727 4024.531821888
2018-07-21 3253.84874962457 3240.80645876122
2018-07-22 3128.53811553574 3229.30981904487
2018-07-26 1919.14622654779 3434.60695683687
2018-07-30 4709.53512511692 3398.89941328435
2018-09-02 4744.33142193813 4528.62832491878
2018-09-08 3035.8974255625 3672.3552008233
2018-09-10 3150.53758629749 3447.29290411008
2018-09-14 3137.93826964038 3121.932336768
2018-09-15 1918.85318246364 3084.78063403929
2018-09-17 2687.39789616283 NA
2018-09-18 2563.70237252653 NA
