"Date" "rc_Q" "gauge_Q"
2016-05-17 678.262760596421 923.214149438976
2016-05-31 773.620740653314 782.451105030144
2016-08-31 1863.25953127658 1689.01494867302
2016-09-01 1863.25953127658 1567.3374588672
2017-05-31 633.490984473861 614.220719427072
2017-06-14 1286.87428474064 1512.77089548442
2017-06-27 1188.71650744873 1304.98187519232
2017-07-12 NA 1864.83424916275
2017-07-30 1765.88286458069 1768.64192128973
2017-08-06 1862.18567772274 1883.070298368
2017-08-26 1971.80996834474 1126.58574166272
2017-09-02 1336.24203811254 1150.68337811251
2017-09-08 1113.55685538089 960.22426793472
2017-09-15 838.066914179397 841.350145941504
2018-05-21 765.425766647218 1107.83998921882
2018-05-28 1209.38622025999 1278.05255408333
2018-06-02 916.211609642621 1102.54473890611
2018-06-04 NA 1162.94457268685
2018-06-09 1226.65797300491 1326.72921337498
2018-06-21 1425.40173107403 1484.62394997197
2018-06-26 NA 1635.21294014822
2018-06-27 1641.28053543939 1696.26406140058
2018-06-30 NA 1653.3640388137
2018-07-07 1635.20204117438 1869.33662777088
2018-07-20 1399.79782763682 1373.45201025178
2018-07-23 1405.6539537393 1441.21422414643
2018-07-24 1298.92107865587 1488.53167480166
2018-08-10 1933.90929453682 2277.12753554227
2018-08-18 1901.319112742 1729.4514056064
2018-09-08 2068.9852840498 1556.77527508838
2018-09-09 1966.63758629923 1478.33761002854
2018-09-13 1428.57495406897 1209.97885487616
