"Date" "rc_Q" "gauge_Q"
2016-08-22 29.3536166056874 25.032092387328
2016-08-28 92.8867780416433 17.98119758592
2016-09-01 17.3336340997638 14.72476022784
2017-05-15 21.2888572219153 14.045155909632
2017-05-17 9.35152970353115 12.091293494784
2017-06-06 3.93130963491424 5.550101932032
2017-06-21 8.27004742668078 5.52178508544
2017-06-22 4.20573433695021 5.408517699072
2017-06-27 2.3299917471259 4.927131307008
2017-06-28 2.3299917471259 4.67227968768
2017-07-05 4.86990090495751 6.456241022976
2017-07-08 8.27004742668078 5.80495355136
2017-07-14 9.09915276413892 8.041984432128
2017-07-18 4.55862201956682 6.427924176384
2017-07-20 0.566655045304257 5.493468238848
2017-07-29 1.19628247104909 5.578418778624
2017-07-30 3.42791139775287 5.578418778624
2017-07-31 2.81944340873199 5.323567159296
2017-08-05 2.3299917471259 4.757230227456
2017-08-07 2.3299917471259 4.38911122176
2017-08-21 9.49333038942449 7.50396434688
2017-08-31 2.62907634483702 6.427924176384
2017-09-06 16.5542959395117 5.80495355136
2017-09-08 23.412527930305 5.606735625216
2017-09-14 12.2534675458434 5.09703238656
2017-09-16 41.9478312895289 NA
2017-09-17 19.8828156329976 NA
2018-05-28 7.6308245851991 25.258627160064
2018-05-29 1.93400955712755 22.993279432704
2018-06-08 8.27004742668078 16.395454176768
2018-06-20 7.59593042530218 12.006342955008
2018-06-25 3.60796449500398 10.732084858368
2018-06-26 6.21178157698917 10.392282699264
2018-06-27 4.55862201956682 10.873669091328
2018-06-28 5.77306920312723 10.958619631104
2018-07-02 17.351108915825 14.781393921024
2018-07-03 8.27004742668078 14.72476022784
2018-07-07 15.7660800448865 10.590500625408
2018-07-18 29.3536166056874 10.618817472
2018-07-20 8.27004742668078 9.62772784128
2018-07-22 2.3299917471259 8.863172983296
2018-07-23 0.847196612452853 8.580004517376
2018-07-24 0.310848619444654 8.296836051456
2018-07-30 5.55955242396821 7.249112727552
2018-07-31 2.16563794238737 7.050894801408
2018-08-11 0.926021597218574 11.411689176576
2018-08-19 5.77306484485459 14.158423296
2018-08-22 22.7131146118925 13.535452670976
2018-09-08 1122.01903730985 22.455259347456
2018-09-13 21.9042201970476 17.782979659776
2018-09-17 19.6932465871431 NA
