"Date" "rc_Q" "gauge_Q"
2016-05-31 20.9504298301504 51.564977644032
2016-06-25 74.0999307949305 57.596465968128
2016-06-26 74.0999307949305 54.79309815552
2016-08-17 180.313109888032 125.047194550272
2016-08-18 220.924964956712 120.686400175104
2016-08-19 220.924964956712 117.033526964736
2016-08-22 59.9806354518782 129.804424777728
2016-08-31 18.883832329614 102.252133043712
2016-09-01 18.883832329614 98.740844066304
2016-09-01 268.653467174212 98.740844066304
2016-09-07 141.543733005984 105.848372560896
2016-09-09 141.543733005984 110.775503867904
2017-05-15 220.568154284632 136.119081567744
2017-05-18 186.69865401707 104.20599545856
2017-05-31 102.78986393933 54.79309815552
2017-06-03 51.1449195801175 47.402401195008
2017-06-06 159.388207437607 42.220418268672
2017-06-14 19.29605067424 70.848750173184
2017-06-14 57.6242433682486 70.848750173184
2017-06-15 81.663769259703 64.449142843392
2017-06-27 59.4005325033978 39.445367302656
2017-06-28 48.6892789187996 38.2277428992
2017-07-06 46.4040516027864 51.480027104256
2017-07-08 130.038914790229 47.685569660928
2017-07-12 76.5089581218756 70.763799633408
2017-07-14 32.2676096075331 73.48221690624
2017-07-17 68.6139101151608 57.426564888576
2017-07-18 159.388207437607 57.228346962432
2017-07-19 66.1015554922801 55.585969860096
2017-07-19 42.1115233258641 55.585969860096
2017-07-29 94.7853315559469 47.912104433664
2017-07-30 69.1168527774425 47.317450655232
2017-07-30 50.6386157754433 47.317450655232
2017-08-05 46.4040516027864 42.248735115264
2017-08-06 72.7481450370488 41.314279177728
2017-08-09 70.9926566405154 37.718039660544
2017-08-21 43.5732605237682 76.483802644992
2017-08-21 4123.17442036253 76.483802644992
2017-08-31 4498.59253633717 59.918447388672
2017-09-02 74.4517501151124 56.35052471808
2017-09-02 59.4974669035268 56.35052471808
2017-09-04 8856.23813971834 53.09408736
2017-09-08 95.9134552995838 49.044778297344
2017-09-08 59.4974669035268 49.044778297344
2017-09-15 66.0328370167627 44.570716535808
2017-09-16 42.9503997812317 NA
2018-05-21 238.559533567258 183.748017535488
2018-05-28 108.290378706446 172.959298983936
2018-05-29 95189.7281337167 157.413350204928
2018-06-02 116.292012932842 127.680661283328
2018-06-02 8856.23813971834 127.680661283328
2018-06-08 34.1604272816785 112.955901055488
2018-06-21 66.9547225215262 79.655289463296
2018-06-25 18.2184529290138 81.382617105408
2018-06-26 102.348604381905 76.73865426432
2018-06-27 36.8722987944542 73.142414747136
2018-07-03 122.450658152863 88.999848838656
2018-07-07 25.9669742511205 71.21686917888
2018-07-13 46.2162300854291 80.816280173568
2018-07-20 38.6027928873402 70.22577954816
2018-07-21 42.1079621640018 67.167560116224
2018-07-23 91.6829826589985 62.042210883072
2018-07-23 97.6045693616126 62.042210883072
2018-07-24 61.4180510365922 59.833496848896
2018-07-26 108.988807947691 55.755870939648
2018-07-29 46.0174436982888 51.564977644032
2018-07-31 60.3819559165556 49.12972883712
2018-08-11 70.2628523219796 87.045986423808
2018-08-18 79.9636763424615 94.634901310464
2018-08-19 185.980096823252 89.169749918208
2018-09-07 88.562193221316 177.518311285248
2018-09-08 166.343669637087 168.853356228096
2018-09-09 125.20904582957 159.933549551616
2018-09-11 712.817846255553 143.339877448704
2018-09-11 225.269195066987 143.339877448704
2018-09-13 174.718673802327 128.671750914048
2018-09-13 114.012339980804 128.671750914048
2018-09-14 48.2349105455755 123.008381595648
