"Date" "rc_Q" "gauge_Q"
2016-05-31 490.968445886497 617.278938859008
2016-06-17 1137.98307329498 870.0351115392
2016-07-12 1394.17462155108 1591.26519423744
2016-08-29 1500.508484232 1498.13108579635
2016-08-31 1544.78026802484 1367.78864093338
2016-09-01 1544.78026802484 1288.81295578829
2017-05-31 458.972765220429 421.382994135552
2017-06-04 416.836991496028 441.88439106816
2017-06-13 NA 1289.06780740762
2017-06-27 1209.62605467517 1125.05663194675
2017-07-06 1242.33870290063 1626.94442094336
2017-07-12 1730.8656146181 1596.22064239104
2017-07-17 NA 1664.57751006413
2017-07-30 1727.36710321867 1606.75450932326
2017-08-06 1788.83357741927 1752.98270512435
2017-08-21 1230.55600223033 1134.96752825395
2017-09-02 1117.40885279542 1014.19617753907
2017-09-08 661.938722729631 857.00936210688
2017-09-08 1065.13658109841 857.00936210688
2017-09-15 749.985929784033 743.826926278656
2018-05-21 731.613286563934 781.318431166464
2018-05-28 717.257407595882 873.121647817728
2018-06-02 703.611385043349 786.78358255872
2018-06-21 1185.75648228644 1292.97553223731
2018-06-26 1268.79348523006 1359.09536902963
2018-07-04 1412.18997423599 1593.84202727731
2018-07-07 1212.05828611228 1541.1443757696
2018-07-20 1256.61591933829 1162.66140422093
2018-07-23 1280.82819853007 1233.96322393958
2018-07-24 1358.36829763111 1271.99274891264
2018-08-18 1722.40045404479 1532.73427233178
2018-09-09 1322.34761190342 1161.72694828339
2018-09-13 1274.97849864832 996.413197879296
