"Date" "rc_Q" "gauge_Q"
2016-08-18 NA 5030.96918346086
2016-09-03 3245.68897005554 3796.2130878167
2016-09-08 4499.59743687852 3489.76817399808
2016-09-14 2533.44684708712 3228.120511488
2017-05-17 4706.62203609637 4220.39944976487
2017-06-01 4276.98161169524 3440.496860928
2017-06-13 3800.45836765805 4470.23898724608
2017-06-19 3554.36511944554 4105.94275584
2017-06-20 4035.52147570855 4030.13855751322
2017-06-23 3603.85200253696 4024.531821888
2017-06-29 4272.28482088658 4541.314272192
2017-07-07 4424.90494911774 4325.68148539392
2017-07-14 4094.61149303534 4812.98609839565
2017-07-19 4236.93488180655 4819.1874877993
2017-07-20 5713.96102799198 4852.20493092557
2017-07-30 3885.32484801266 4820.06531004365
2017-08-03 4641.11361461622 4992.59985632871
2017-08-05 6151.79755137024 4720.0785247273
2017-08-05 4164.15680200834 4720.0785247273
2017-08-07 4699.46459864427 4430.99183786957
2017-08-09 4034.63526191328 4156.96971339878
2017-08-10 4174.71550425045 4082.9494764073
2017-08-16 3156.98978534614 3454.93845268992
2017-08-24 2601.51647644987 2624.23544106701
2017-08-31 2153.56190017871 3165.59691421286
2017-09-03 3184.5388647048 3001.86890721792
2017-09-03 2715.18169274858 3001.86890721792
2017-09-08 2252.31213606466 2670.47685155174
2017-09-11 2584.10768139898 2700.40775839949
2017-09-16 2591.25148992776 NA
2017-09-17 2327.72733343427 NA
2018-05-19 4376.73460388589 4307.98345627392
2018-05-20 4504.97024799085 4384.69379369165
2018-05-21 6196.27771631358 4432.46431389235
2018-06-07 4613.57692175454 4375.23596692992
2018-06-13 4004.0495309637 4754.87992918886
2018-06-14 6196.27771631358 4552.81091190835
2018-06-15 4882.58321741532 4451.94630434765
2018-06-20 NA 4168.18318464921
2018-06-21 5342.42290543074 4168.77783842765
2018-06-21 3121.94737203223 4168.77783842765
2018-07-01 4833.67177124639 4832.75125731687
2018-07-03 4451.08878706204 5529.74211933235
2018-07-04 5460.1406991429 5563.66570154957
2018-07-13 3755.00007025609 4024.531821888
2018-07-14 4371.24483022699 3896.51135844557
2018-07-16 4506.9999000006 3457.00558249114
2018-07-18 3393.33095755443 3374.71682629478
2018-07-21 2948.77766679607 3240.80645876122
2018-07-22 2860.97593205938 3229.30981904487
2018-07-24 3291.27608462757 3231.37694884608
2018-07-26 NA 3434.60695683687
2018-07-26 1383.44533802151 3434.60695683687
2018-07-30 4314.68861226604 3398.89941328435
2018-07-31 3341.98716593267 3370.29939822643
2018-08-10 2228.93158342502 3940.77058966886
2018-08-20 5347.17044963883 4457.24155466035
2018-09-02 4184.57406627569 4528.62832491878
2018-09-08 2787.54602282069 3672.3552008233
2018-09-09 4678.02250269918 3559.65415138714
2018-09-10 2887.8943046235 3447.29290411008
2018-09-14 2886.78343208861 3121.932336768
2018-09-15 4430.32842079787 3084.78063403929
2018-09-15 1535.76088495945 3084.78063403929
2018-09-17 2547.50244389344 NA
2018-09-18 2475.88205234178 NA
