"Date" "rc_Q" "gauge_Q"
2016-05-31 450.867948008043 617.278938859008
2016-08-17 1587.10849855118 1515.09287690496
2016-08-22 1514.08448837862 1295.04266203853
2016-08-31 1464.41238679434 1367.78864093338
2016-09-01 1464.41238679434 1288.81295578829
2016-09-01 1623.29334169498 1288.81295578829
2017-05-15 1702.03690671331 812.12716025856
2017-05-18 1665.16471249689 867.146793186816
2017-05-31 263.06184284167 421.382994135552
2017-06-03 438.83459670143 421.128142516224
2017-06-06 327.858961453128 483.142036552704
2017-06-14 1510.10718656004 1312.06108684032
2017-06-15 1433.19999665094 1159.77308586854
2017-06-27 1256.46352533444 1125.05663194675
2017-06-28 736.248725789854 1126.07603842406
2017-07-06 1547.86669803723 1626.94442094336
2017-07-08 1495.28332342348 1659.08404182528
2017-07-12 1323.09418589116 1596.22064239104
2017-07-14 1563.14079069912 1744.28943322061
2017-07-17 1328.95523627781 1664.57751006413
2017-07-18 1570.14853682994 1642.85848872806
2017-07-19 1559.53201675671 1629.86105614234
2017-07-29 1507.22604354976 1584.80895321446
2017-07-30 1465.24134274172 1606.75450932326
2017-07-30 1520.79413721428 1606.75450932326
2017-08-05 1568.55183719523 1761.95914549402
2017-08-06 1480.3146186754 1752.98270512435
2017-08-09 1499.05020766091 1703.73970890086
2017-08-21 1342.48749600637 1134.96752825395
2017-08-21 1538.88466914016 1134.96752825395
2017-08-31 815.757513934033 1020.68073540864
2017-09-02 1326.29772612485 1014.19617753907
2017-09-02 835.147508284405 1014.19617753907
2017-09-04 1690.01133198436 911.830777108992
2017-09-08 1308.38056209007 857.00936210688
2017-09-08 1586.9754512807 857.00936210688
2017-09-15 879.869939025381 743.826926278656
2017-09-16 492.474324771825 NA
2018-05-21 309.297281595913 781.318431166464
2018-05-27 1570.88748849524 924.063654836736
2018-05-28 621.911663646704 873.121647817728
2018-05-29 459.335831840531 849.93015045888
2018-06-02 599.964798845988 786.78358255872
2018-06-02 489.760505923779 786.78358255872
2018-06-08 1514.77630828386 974.750810236416
2018-06-21 1292.64853342716 1292.97553223731
2018-06-25 1473.07430702097 1366.6276502231
2018-06-26 1465.81671193342 1359.09536902963
2018-06-27 1467.96941543608 1324.74703411354
2018-07-03 1548.99848070033 1638.58264489267
2018-07-04 1254.56208478462 1593.84202727731
2018-07-07 1229.08105766785 1541.1443757696
2018-07-13 NA 1486.35127761408
2018-07-20 1303.8538551719 1162.66140422093
2018-07-20 993.762929393744 1162.66140422093
2018-07-21 1445.151093748 1165.54972257331
2018-07-23 1453.62561274828 1233.96322393958
2018-07-23 1400.15349314811 1233.96322393958
2018-07-24 1450.99026714252 1271.99274891264
2018-07-29 1535.62881036174 1524.94713951898
2018-07-31 899.231237844423 1499.54692812595
2018-08-10 1561.09219643377 1837.31027427533
2018-08-11 1607.30862073998 1622.15887386931
2018-08-18 1528.67418076035 1532.73427233178
2018-08-19 1603.22937563526 1477.00671823872
2018-09-07 1571.9120087704 1256.41848328704
2018-09-09 1364.74045606419 1161.72694828339
2018-09-11 1575.12730372495 1072.35898043904
2018-09-13 1264.92751511438 996.413197879296
2018-09-13 653.882405172923 996.413197879296
2018-09-14 609.808978090476 980.527446941184
