"Date" "rc_Q" "gauge_Q"
2016-05-17 9635.87757744338 12572.0852330696
2016-05-30 9363.50941677398 10579.0039856917
2016-06-25 NA 7003.0959643607
2016-06-26 8037.98195534016 6893.67966912922
2016-08-18 NA 10029.4872607273
2016-08-31 8883.15360424944 7525.20198182401
2016-09-01 8883.15360424944 7389.81913826765
2017-05-31 7036.40610947203 8674.97922084557
2017-06-13 6260.53339117449 6201.389403648
2017-06-27 3703.27639593262 4990.84421184
2017-07-15 4470.97535596276 5423.55394461235
2017-07-18 NA 5594.04967794279
2017-07-30 4829.6929261912 5663.08614993408
2017-08-06 5908.3784490882 5974.854630912
2017-08-07 5850.83896812433 5999.91504014592
2017-09-08 4695.92022365783 5285.82080278887
2017-09-15 NA 4836.8572000727
2018-05-18 9796.57859968287 10932.9645680916
2018-05-28 10045.9258519612 11764.7719367317
2018-05-29 NA 12221.7208901867
2018-06-05 9154.65996491301 7995.2899520978
2018-06-07 8772.38564861256 7677.48998279578
2018-06-08 9034.56163627495 7803.0468805847
2018-06-21 6700.01847316635 6402.26911337165
2018-06-23 9221.07170740874 6211.13039887565
2018-07-07 7872.06700590037 7490.08909204992
2018-07-13 9141.44072445003 6691.04431491687
2018-07-17 6345.77300902038 5901.11756238643
2018-07-20 NA 5213.24472497357
2018-07-23 3926.17536181728 5056.02959269478
2018-07-26 3774.08716880989 5052.32008579123
2018-08-23 NA 7099.25997538713
2018-09-09 9253.17814833862 7701.30445077965
2018-09-11 9128.95898784356 7483.60453418035
2018-09-13 8831.2646437063 7218.72875115879
