"Date" "rc_Q" "gauge_Q"
2016-08-17 1470.41434682608 1515.09287690496
2016-08-22 1465.39319831207 1295.04266203853
2016-09-01 1495.30268626836 1288.81295578829
2017-05-15 1508.09174688069 812.12716025856
2017-05-18 1506.00122108706 867.146793186816
2017-06-03 225.51261120706 421.128142516224
2017-06-06 294.181975170121 483.142036552704
2017-06-14 1411.78725525121 1312.06108684032
2017-06-15 1361.61283441793 1159.77308586854
2017-06-28 NA 1126.07603842406
2017-07-06 1437.24494587573 1626.94442094336
2017-07-08 1409.77749798204 1659.08404182528
2017-07-14 1456.90801812777 1744.28943322061
2017-07-18 1456.90801812777 1642.85848872806
2017-07-19 1456.90801812777 1629.86105614234
2017-07-29 1409.03092183431 1584.80895321446
2017-07-30 1423.62252383514 1606.75450932326
2017-08-05 1440.95727410344 1761.95914549402
2017-08-09 1475.96931366935 1703.73970890086
2017-08-21 1491.03736559408 1134.96752825395
2017-08-31 NA 1020.68073540864
2017-09-02 900.617146808392 1014.19617753907
2017-09-04 1505.18324562731 911.830777108992
2017-09-08 1488.83619653269 857.00936210688
2017-09-16 586.390962646808 NA
2018-05-27 1493.57769082441 924.063654836736
2018-05-29 543.762059722367 849.93015045888
2018-06-02 551.417710450098 786.78358255872
2018-06-08 1462.68006630171 974.750810236416
2018-06-25 1441.64821480292 1366.6276502231
2018-06-27 1449.79604412118 1324.74703411354
2018-07-03 1440.20740143417 1638.58264489267
2018-07-13 NA 1486.35127761408
2018-07-20 1155.50275663376 1162.66140422093
2018-07-21 1449.79604412118 1165.54972257331
2018-07-23 1404.40915369807 1233.96322393958
2018-07-29 1453.78484733254 1524.94713951898
2018-07-31 1483.24801179035 1499.54692812595
2018-08-10 1458.41270303737 1837.31027427533
2018-08-11 1471.39945009307 1622.15887386931
2018-08-19 1494.25137754271 1477.00671823872
2018-09-07 1508.76496156836 1256.41848328704
2018-09-11 1375.77836322059 1072.35898043904
2018-09-13 779.484108359103 996.413197879296
2018-09-14 633.854408148918 980.527446941184
