"Date" "rc_Q" "gauge_Q"
2016-05-31 2.02876807256566 32.42278934784
2016-08-31 165.090850178524 78.43766505984
2016-09-01 165.090850178524 75.775881480192
2017-06-27 16.2505276747708 26.1930830976
2017-07-17 35.1935760508961 42.135467728896
2017-08-06 40.1403035354281 28.03367812608
2017-08-21 40.424441371874 61.928943496704
2017-09-02 48.4093709616689 43.947745910784
2017-09-15 102.993297620815 34.631503382016
2018-05-28 85.5685772697396 128.445216141312
2018-06-02 104.166560069554 101.742429805056
2018-07-04 57.288903721065 67.054292729856
2018-07-23 73.7811731123907 47.345767501824
2018-07-24 36.1275326838175 45.02378608128
2018-08-18 37.5708112629738 72.377859889152
