"gaugeID" "time" "q_cfs"
15477740 2016-05-15 "2790"
15477740 2016-05-16 "5127"
15477740 2016-05-17 "3050"
15477740 2016-05-18 "1672"
15477740 2016-05-19 "1196"
15477740 2016-05-20 "1122"
15477740 2016-05-21 "1217"
15477740 2016-05-22 "1369"
15477740 2016-05-23 "1347"
15477740 2016-05-24 "1286"
15477740 2016-05-25 "1006"
15477740 2016-05-26 " 904"
15477740 2016-05-27 "1026"
15477740 2016-05-28 " 964"
15477740 2016-05-29 " 895"
15477740 2016-05-30 " 833"
15477740 2016-05-31 " 781"
15477740 2016-06-01 " 758"
15477740 2016-06-02 " 758"
15477740 2016-06-03 " 853"
15477740 2016-06-04 " 847"
15477740 2016-06-05 " 841"
15477740 2016-06-06 " 821"
15477740 2016-06-07 " 769"
15477740 2016-06-08 " 774"
15477740 2016-06-09 " 742"
15477740 2016-06-10 " 737"
15477740 2016-06-11 " 720"
15477740 2016-06-12 "3167"
15477740 2016-06-13 "2844"
15477740 2016-06-14 "1790"
15477740 2016-06-15 "1268"
15477740 2016-06-16 "1044"
15477740 2016-06-17 " 915"
15477740 2016-06-18 " 835"
15477740 2016-06-19 " 770"
15477740 2016-06-20 " 731"
15477740 2016-06-21 " 711"
15477740 2016-06-22 " 762"
15477740 2016-06-23 " 766"
15477740 2016-06-24 " 691"
15477740 2016-06-25 " 648"
15477740 2016-06-26 " 651"
15477740 2016-06-27 " 916"
15477740 2016-06-28 " 783"
15477740 2016-06-29 " 700"
15477740 2016-06-30 " 690"
15477740 2016-07-01 " 705"
15477740 2016-07-02 " 828"
15477740 2016-07-03 "1122"
15477740 2016-07-04 "1256"
15477740 2016-07-05 "1581"
15477740 2016-07-06 "1672"
15477740 2016-07-07 "1643"
15477740 2016-07-08 "1531"
15477740 2016-07-09 "1325"
15477740 2016-07-10 "1211"
15477740 2016-07-11 "1366"
15477740 2016-07-12 "1324"
15477740 2016-07-13 "1167"
15477740 2016-07-14 "1104"
15477740 2016-07-15 "1089"
15477740 2016-07-16 "1269"
15477740 2016-07-17 "1326"
15477740 2016-07-18 "1743"
15477740 2016-07-19 "3282"
15477740 2016-07-20 "2764"
15477740 2016-07-21 "3359"
15477740 2016-07-22 "4322"
15477740 2016-07-23 "3888"
15477740 2016-07-24 "3281"
15477740 2016-07-25 "2959"
15477740 2016-07-26 "2412"
15477740 2016-07-27 "2084"
15477740 2016-07-28 "1812"
15477740 2016-07-29 "1684"
15477740 2016-07-30 "1968"
15477740 2016-07-31 "2157"
15477740 2016-08-01 "2121"
15477740 2016-08-02 "1862"
15477740 2016-08-03 "1626"
15477740 2016-08-04 "1519"
15477740 2016-08-05 "1505"
15477740 2016-08-06 "1415"
15477740 2016-08-07 "1323"
15477740 2016-08-08 "1283"
15477740 2016-08-09 "1258"
15477740 2016-08-10 "1290"
15477740 2016-08-11 "1211"
15477740 2016-08-12 "1156"
15477740 2016-08-13 "1119"
15477740 2016-08-14 "1115"
15477740 2016-08-15 "1090"
15477740 2016-08-16 "1077"
15477740 2016-08-17 "1033"
15477740 2016-08-18 " 979"
15477740 2016-08-19 " 962"
15477740 2016-08-20 " 995"
15477740 2016-08-21 " 985"
15477740 2016-08-22 " 952"
15477740 2016-08-23 " 908"
15477740 2016-08-24 " 861"
15477740 2016-08-25 " 866"
15477740 2016-08-26 "1240"
15477740 2016-08-27 "1310"
15477740 2016-08-28 "1229"
15477740 2016-08-29 "1138"
15477740 2016-08-30 "1067"
15477740 2016-08-31 "1007"
15477740 2016-09-01 " 957"
15477740 2016-09-02 " 908"
15477740 2016-09-03 " 859"
15477740 2016-09-04 " 830"
15477740 2016-09-05 " 808"
15477740 2016-09-06 " 860"
15477740 2016-09-07 "1017"
15477740 2016-09-08 " 941"
15477740 2016-09-09 " 881"
15477740 2016-09-10 " 834"
15477740 2016-09-11 " 797"
15477740 2016-09-12 " 782"
15477740 2016-09-13 " 777"
15477740 2016-09-14 " 796"
15477740 2016-09-15 " 778"
15477740 2016-09-16 " 760"
15477740 2016-09-17 " 740"
15477740 2016-09-18 " 760"
15477740 2016-09-19 " 774"
15477740 2016-09-20 " 748"
15477740 2016-09-21 " 729"
15477740 2016-09-22 " 728"
15477740 2016-09-23 " 718"
15477740 2016-09-24 " 685"
15477740 2016-09-25 " 671"
15477740 2016-09-26 " 664"
15477740 2016-09-27 " 652"
15477740 2016-09-28 " 633"
15477740 2016-09-29 " 678"
15477740 2016-09-30 " 696"
15477740 2016-10-01 " 653"
15477740 2016-10-02 " 631"
15477740 2016-10-03 " 594"
15477740 2016-10-05 " 555"
15477740 2016-10-06 NA 
15477740 2017-04-01 "  75"
15477740 2017-04-02 "  75"
15477740 2017-04-03 "  75"
15477740 2017-04-04 "  75"
15477740 2017-04-05 "  75"
15477740 2017-04-06 "  75"
15477740 2017-04-07 "  75"
15477740 2017-04-08 "  75"
15477740 2017-04-09 "  76"
15477740 2017-04-10 "  76"
15477740 2017-04-11 "  77"
15477740 2017-04-12 "  78"
15477740 2017-04-13 "  79"
15477740 2017-04-14 "  80"
