"gaugeID" "time" "q_cfs"
15519100 2016-05-15 " 321"
15519100 2016-05-16 " 288"
15519100 2016-05-17 " 225"
15519100 2016-05-18 " 173"
15519100 2016-05-19 " 139"
15519100 2016-05-20 " 121"
15519100 2016-05-21 " 116"
15519100 2016-05-22 " 118"
15519100 2016-05-23 " 139"
15519100 2016-05-24 " 380"
15519100 2016-05-25 " 445"
15519100 2016-05-26 " 667"
15519100 2016-05-27 " 655"
15519100 2016-05-28 " 489"
15519100 2016-05-29 " 345"
15519100 2016-05-30 " 250"
15519100 2016-05-31 " 191"
15519100 2016-06-01 " 152"
15519100 2016-06-02 " 151"
15519100 2016-06-03 " 215"
15519100 2016-06-04 " 206"
15519100 2016-06-05 " 159"
15519100 2016-06-06 " 253"
15519100 2016-06-07 " 405"
15519100 2016-06-08 " 272"
15519100 2016-06-09 " 218"
15519100 2016-06-10 " 195"
15519100 2016-06-11 " 170"
15519100 2016-06-12 " 171"
15519100 2016-06-13 " 158"
15519100 2016-06-14 " 140"
15519100 2016-06-15 " 125"
15519100 2016-06-16 " 113"
15519100 2016-06-17 "  98"
15519100 2016-06-18 "  85"
15519100 2016-06-19 "  79"
15519100 2016-06-20 "  79"
15519100 2016-06-21 "  86"
15519100 2016-06-22 " 102"
15519100 2016-06-23 " 120"
15519100 2016-06-24 " 111"
15519100 2016-06-25 "  88"
15519100 2016-06-26 "  72"
15519100 2016-06-27 " 120"
15519100 2016-06-28 " 256"
15519100 2016-06-29 " 226"
15519100 2016-06-30 " 159"
15519100 2016-07-01 " 146"
15519100 2016-07-02 " 226"
15519100 2016-07-03 " 235"
15519100 2016-07-04 " 307"
15519100 2016-07-05 " 392"
15519100 2016-07-06 " 392"
15519100 2016-07-07 " 714"
15519100 2016-07-08 " 475"
15519100 2016-07-09 " 327"
15519100 2016-07-10 " 246"
15519100 2016-07-11 " 360"
15519100 2016-07-12 " 368"
15519100 2016-07-13 " 255"
15519100 2016-07-14 " 190"
15519100 2016-07-15 " 151"
15519100 2016-07-16 " 127"
15519100 2016-07-17 " 124"
15519100 2016-07-18 " 408"
15519100 2016-07-19 "1211"
15519100 2016-07-20 " 730"
15519100 2016-07-21 " 588"
15519100 2016-07-22 " 835"
15519100 2016-07-23 " 861"
15519100 2016-07-24 " 643"
15519100 2016-07-25 " 468"
15519100 2016-07-26 " 360"
15519100 2016-07-27 " 291"
15519100 2016-07-28 " 248"
15519100 2016-07-29 " 222"
15519100 2016-07-30 " 532"
15519100 2016-07-31 "1446"
15519100 2016-08-01 "1920"
15519100 2016-08-02 "1022"
15519100 2016-08-03 " 704"
15519100 2016-08-04 " 717"
15519100 2016-08-05 " 625"
15519100 2016-08-06 " 498"
15519100 2016-08-07 " 422"
15519100 2016-08-08 " 386"
15519100 2016-08-09 " 374"
15519100 2016-08-10 " 475"
15519100 2016-08-11 " 464"
15519100 2016-08-12 " 385"
15519100 2016-08-13 " 330"
15519100 2016-08-14 " 294"
15519100 2016-08-15 " 293"
15519100 2016-08-16 " 272"
15519100 2016-08-17 " 264"
15519100 2016-08-18 " 248"
15519100 2016-08-19 " 227"
15519100 2016-08-20 " 218"
15519100 2016-08-21 " 364"
15519100 2016-08-22 " 493"
15519100 2016-08-23 " 432"
15519100 2016-08-24 " 358"
15519100 2016-08-25 " 309"
15519100 2016-08-26 " 319"
15519100 2016-08-27 " 316"
15519100 2016-08-28 " 287"
15519100 2016-08-29 " 258"
15519100 2016-08-30 " 233"
15519100 2016-08-31 " 214"
15519100 2016-09-01 " 199"
15519100 2016-09-02 " 187"
15519100 2016-09-03 " 174"
15519100 2016-09-04 " 165"
15519100 2016-09-05 " 156"
15519100 2016-09-06 " 179"
15519100 2016-09-07 " 312"
15519100 2016-09-08 " 292"
15519100 2016-09-09 " 243"
15519100 2016-09-10 " 212"
15519100 2016-09-11 " 190"
15519100 2016-09-12 " 185"
15519100 2016-09-13 " 260"
15519100 2016-09-14 " 747"
15519100 2016-09-15 " 787"
15519100 2016-09-16 " 533"
15519100 2016-09-17 " 416"
15519100 2016-09-18 " 353"
15519100 2016-09-19 " 338"
15519100 2016-09-20 " 303"
15519100 2016-09-21 " 277"
15519100 2016-09-22 " 256"
15519100 2016-09-23 " 247"
15519100 2016-09-24 " 254"
15519100 2016-09-25 " 257"
15519100 2016-09-26 " 274"
15519100 2016-09-27 " 268"
15519100 2016-09-28 " 248"
15519100 2016-09-29 " 250"
15519100 2016-09-30 " 287"
15519100 2016-10-01 " 259"
15519100 2016-10-02 " 236"
15519100 2016-10-03 " 202"
15519100 2016-10-04 NA
15519100 2017-03-31 "   0"
15519100 2017-04-01 "   0"
15519100 2017-04-02 "   0"
15519100 2017-04-03 "   0"
15519100 2017-04-04 "   0"
15519100 2017-04-05 "   0"
15519100 2017-04-06 "   0"
15519100 2017-04-07 "   0"
15519100 2017-04-08 "   0"
15519100 2017-04-09 "   0"
15519100 2017-04-10 "   0"
15519100 2017-04-11 "   0"
15519100 2017-04-12 "   0"
15519100 2017-04-13 "   0"
15519100 2017-04-14 "   0"
15519100 2017-04-15 "   0"
15519100 2017-04-16 "   0"
15519100 2017-04-17 "   0"
15519100 2017-04-18 "   0"
15519100 2017-04-19 "   0"
15519100 2017-04-20 "   0"
15519100 2017-04-21 "   0"
15519100 2017-04-22 "   0"
15519100 2017-04-23 "   0"
15519100 2017-04-24 "   0"
15519100 2017-04-25 "   0"
15519100 2017-04-26 "   0"
15519100 2017-04-27 "   0"
15519100 2017-04-28 "   0"
15519100 2017-04-29 "   1"
15519100 2017-04-30 "   1"
15519100 2017-05-01 "   1"
15519100 2017-05-02 "   3"
15519100 2017-05-03 "  20"
15519100 2017-05-04 "  72"
15519100 2017-05-05 " 194"
15519100 2017-05-06 " 391"
15519100 2017-05-07 " 628"
15519100 2017-05-08 " 936"
15519100 2017-05-09 "1370"
15519100 2017-05-10 "1330"
15519100 2017-05-11 " 860"
15519100 2017-05-12 " 652"
15519100 2017-05-13 " 548"
15519100 2017-05-14 " 426"
15519100 2017-05-15 " 353"
15519100 2017-05-16 " 321"
15519100 2017-05-17 " 277"
15519100 2017-05-18 " 249"
15519100 2017-05-19 " 221"
15519100 2017-05-20 " 196"
15519100 2017-05-21 " 176"
15519100 2017-05-22 " 184"
15519100 2017-05-23 " 670"
15519100 2017-05-24 " 813"
15519100 2017-05-25 " 419"
15519100 2017-05-26 " 278"
15519100 2017-05-27 " 201"
15519100 2017-05-28 " 152"
15519100 2017-05-29 " 124"
15519100 2017-05-30 " 108"
15519100 2017-05-31 " 127"
15519100 2017-06-01 " 128"
15519100 2017-06-02 " 104"
15519100 2017-06-03 "  89"
15519100 2017-06-04 "  78"
15519100 2017-06-05 "  68"
15519100 2017-06-06 "  61"
15519100 2017-06-07 "  51"
15519100 2017-06-08 "  47"
15519100 2017-06-09 "  44"
15519100 2017-06-10 "  40"
15519100 2017-06-11 "  38"
15519100 2017-06-12 "  35"
15519100 2017-06-13 "  32"
15519100 2017-06-14 "  29"
15519100 2017-06-15 "  27"
15519100 2017-06-16 "  24"
15519100 2017-06-17 "  23"
15519100 2017-06-18 "  23"
15519100 2017-06-19 "  22"
15519100 2017-06-20 "  22"
15519100 2017-06-21 "  22"
15519100 2017-06-22 "  21"
15519100 2017-06-23 "  21"
15519100 2017-06-24 "  20"
15519100 2017-06-25 "  19"
15519100 2017-06-26 "  19"
15519100 2017-06-27 "  18"
15519100 2017-06-28 "  18"
15519100 2017-06-29 "  18"
15519100 2017-06-30 "  17"
15519100 2017-07-01 "  16"
15519100 2017-07-02 "  16"
15519100 2017-07-03 "  17"
15519100 2017-07-04 " 195"
15519100 2017-07-05 " 175"
15519100 2017-07-06 " 114"
15519100 2017-07-07 "  78"
15519100 2017-07-08 "  63"
15519100 2017-07-09 " 101"
15519100 2017-07-10 " 111"
15519100 2017-07-11 " 563"
15519100 2017-07-12 " 568"
15519100 2017-07-13 " 326"
15519100 2017-07-14 " 224"
15519100 2017-07-15 " 163"
15519100 2017-07-16 " 128"
15519100 2017-07-17 " 113"
15519100 2017-07-18 " 110"
15519100 2017-07-19 " 103"
15519100 2017-07-20 "  90"
15519100 2017-07-21 " 128"
15519100 2017-07-22 " 152"
15519100 2017-07-23 " 130"
15519100 2017-07-24 " 106"
15519100 2017-07-25 " 103"
15519100 2017-07-26 " 104"
15519100 2017-07-27 " 108"
15519100 2017-07-28 "  99"
15519100 2017-07-29 "  87"
15519100 2017-07-30 "  81"
15519100 2017-07-31 "  75"
15519100 2017-08-01 "  70"
15519100 2017-08-02 "  69"
15519100 2017-08-03 "  68"
15519100 2017-08-04 "  72"
15519100 2017-08-05 "  87"
15519100 2017-08-06 " 101"
15519100 2017-08-07 "  87"
15519100 2017-08-08 "  77"
15519100 2017-08-09 "  73"
15519100 2017-08-10 "  69"
15519100 2017-08-11 "  61"
15519100 2017-08-12 "  58"
15519100 2017-08-13 "  61"
15519100 2017-08-14 "  89"
15519100 2017-08-15 " 347"
15519100 2017-08-16 " 521"
15519100 2017-08-17 " 381"
15519100 2017-08-18 " 384"
15519100 2017-08-19 " 348"
15519100 2017-08-20 " 399"
15519100 2017-08-21 " 470"
15519100 2017-08-22 " 373"
15519100 2017-08-23 " 282"
15519100 2017-08-24 " 233"
15519100 2017-08-25 " 201"
15519100 2017-08-26 " 178"
15519100 2017-08-27 " 159"
15519100 2017-08-28 " 144"
15519100 2017-08-29 " 143"
15519100 2017-08-30 " 160"
15519100 2017-08-31 " 156"
15519100 2017-09-01 " 145"
15519100 2017-09-02 " 159"
15519100 2017-09-03 " 217"
15519100 2017-09-04 " 203"
15519100 2017-09-05 " 171"
15519100 2017-09-06 " 158"
15519100 2017-09-07 " 165"
15519100 2017-09-08 " 159"
15519100 2017-09-09 " 151"
15519100 2017-09-10 " 140"
15519100 2017-09-11 " 132"
15519100 2017-09-12 " 132"
15519100 2017-09-13 " 143"
15519100 2017-09-14 " 140"
15519100 2017-09-15 " 132"
15519100 2017-09-16 " 125"
15519100 2017-09-17 " 118"
15519100 2017-09-18 " 112"
15519100 2017-09-19 " 107"
15519100 2017-09-20 " 106"
15519100 2017-09-21 " 108"
15519100 2017-09-22 " 115"
15519100 2017-09-23 " 168"
15519100 2017-09-24 " 205"
15519100 2017-09-25 " 189"
15519100 2017-09-26 " 334"
15519100 2017-09-27 " 431"
15519100 2017-09-28 " 329"
15519100 2017-09-29 " 334"
15519100 2017-09-30 " 330"
15519100 2017-10-01 " 280"
15519100 2017-10-02 " 246"
15519100 2017-10-03 " 225"
15519100 2017-10-04 " 213"
15519100 2017-10-05 " 199"
15519100 2017-10-06 " 191"
15519100 2017-10-07 " 177"
15519100 2017-10-08 " 165"
15519100 2017-10-09 " 159"
15519100 2017-10-10 " 161"
15519100 2017-10-11 " 391"
