"gaugeID" "time" "q_cfs"
15493400 2016-05-15 " 1571"
15493400 2016-05-16 " 1587"
15493400 2016-05-17 " 1412"
15493400 2016-05-18 " 1182"
15493400 2016-05-19 " 1025"
15493400 2016-05-20 "  926"
15493400 2016-05-21 "  890"
15493400 2016-05-22 "  916"
15493400 2016-05-23 "  990"
15493400 2016-05-24 " 1049"
15493400 2016-05-25 " 1056"
15493400 2016-05-26 " 1065"
15493400 2016-05-27 " 1531"
15493400 2016-05-28 " 1635"
15493400 2016-05-29 " 1392"
15493400 2016-05-30 " 1217"
15493400 2016-05-31 " 1076"
15493400 2016-06-01 "  987"
15493400 2016-06-02 "  930"
15493400 2016-06-03 "  897"
15493400 2016-06-04 "  891"
15493400 2016-06-05 "  890"
15493400 2016-06-06 " 1607"
15493400 2016-06-07 " 2414"
15493400 2016-06-08 " 1971"
15493400 2016-06-09 " 1693"
15493400 2016-06-10 " 1631"
15493400 2016-06-11 " 1528"
15493400 2016-06-12 " 1662"
15493400 2016-06-13 " 2947"
15493400 2016-06-14 " 3310"
15493400 2016-06-15 " 2705"
15493400 2016-06-16 " 2133"
15493400 2016-06-17 " 1772"
15493400 2016-06-18 " 1536"
15493400 2016-06-19 " 1375"
15493400 2016-06-20 " 1276"
15493400 2016-06-21 " 1233"
15493400 2016-06-22 " 1340"
15493400 2016-06-23 " 1519"
15493400 2016-06-24 " 1440"
15493400 2016-06-25 " 1295"
15493400 2016-06-26 " 1236"
15493400 2016-06-27 " 2160"
15493400 2016-06-28 " 2916"
15493400 2016-06-29 " 2549"
15493400 2016-06-30 " 2108"
15493400 2016-07-01 " 1929"
15493400 2016-07-02 " 1948"
15493400 2016-07-03 " 2651"
15493400 2016-07-04 " 3569"
15493400 2016-07-05 " 4551"
15493400 2016-07-06 " 4137"
15493400 2016-07-07 " 4386"
15493400 2016-07-08 " 3758"
15493400 2016-07-09 " 3331"
15493400 2016-07-10 " 2962"
15493400 2016-07-11 " 2944"
15493400 2016-07-12 " 3074"
15493400 2016-07-13 " 2832"
15493400 2016-07-14 " 2540"
15493400 2016-07-15 " 2340"
15493400 2016-07-16 " 2420"
15493400 2016-07-17 " 2916"
15493400 2016-07-18 " 4178"
15493400 2016-07-19 " 8335"
15493400 2016-07-20 "10502"
15493400 2016-07-21 " 9521"
15493400 2016-07-22 "10976"
15493400 2016-07-23 "10998"
15493400 2016-07-24 " 9398"
15493400 2016-07-25 " 7665"
15493400 2016-07-26 " 6478"
15493400 2016-07-27 " 5631"
15493400 2016-07-28 " 5041"
15493400 2016-07-29 " 4847"
15493400 2016-07-30 " 6313"
15493400 2016-07-31 " 9337"
15493400 2016-08-01 "11242"
15493400 2016-08-02 "11207"
15493400 2016-08-03 " 8663"
15493400 2016-08-04 " 7261"
15493400 2016-08-05 " 6481"
15493400 2016-08-06 " 5869"
15493400 2016-08-07 " 5357"
15493400 2016-08-08 " 4934"
15493400 2016-08-09 " 4612"
15493400 2016-08-10 " 4401"
15493400 2016-08-11 " 4141"
15493400 2016-08-12 " 3915"
15493400 2016-08-13 " 3702"
15493400 2016-08-14 " 3522"
15493400 2016-08-15 " 3367"
15493400 2016-08-16 " 3218"
15493400 2016-08-17 " 3240"
15493400 2016-08-18 " 3163"
15493400 2016-08-19 " 3029"
15493400 2016-08-20 " 3097"
15493400 2016-08-21 " 3614"
15493400 2016-08-22 " 3868"
15493400 2016-08-23 " 3575"
15493400 2016-08-24 " 3250"
15493400 2016-08-25 " 3083"
15493400 2016-08-26 " 3169"
15493400 2016-08-27 " 3217"
15493400 2016-08-28 " 3184"
15493400 2016-08-29 " 3029"
15493400 2016-08-30 " 2857"
15493400 2016-08-31 " 2724"
15493400 2016-09-01 " 2593"
15493400 2016-09-02 " 2488"
15493400 2016-09-03 " 2392"
15493400 2016-09-04 " 2291"
15493400 2016-09-05 " 2220"
15493400 2016-09-06 " 2765"
15493400 2016-09-07 " 3359"
15493400 2016-09-08 " 3170"
15493400 2016-09-09 " 2849"
15493400 2016-09-10 " 2616"
15493400 2016-09-11 " 2436"
15493400 2016-09-12 " 2383"
15493400 2016-09-13 " 2498"
15493400 2016-09-14 " 3030"
15493400 2016-09-15 " 3164"
15493400 2016-09-16 " 2964"
15493400 2016-09-17 " 2792"
15493400 2016-09-18 " 2667"
15493400 2016-09-19 " 2664"
15493400 2016-09-20 " 2598"
15493400 2016-09-21 " 2491"
15493400 2016-09-22 " 2399"
15493400 2016-09-23 " 2368"
15493400 2016-09-24 " 2454"
15493400 2016-09-25 " 2429"
15493400 2016-09-26 " 2413"
15493400 2016-09-27 " 2348"
15493400 2016-09-28 " 2273"
15493400 2016-09-29 " 2330"
15493400 2016-09-30 " 2455"
15493400 2016-10-01 " 2376"
15493400 2016-10-02 " 2259"
15493400 2016-10-03 " 2124"
15493400 2016-10-04 " 2020"
15493400 2016-10-05 " 1909"
15493400 2016-10-06 " 1752"
15493400 2016-10-07 " 1649"
15493400 2016-10-08 " 1591"
15493400 2016-10-09 " 1522"
15493400 2016-10-10 " 1535"
15493400 2016-10-11 " 1555"
15493400 2016-10-12 " 1495"
15493400 2016-10-13 " 1409"
15493400 2016-10-14 "  NaN"
15493400 2017-05-01 " 1700"
15493400 2017-05-02 " 2145"
15493400 2017-05-03 " 2745"
15493400 2017-05-04 " 3190"
15493400 2017-05-05 " 3463"
15493400 2017-05-06 " 3518"
15493400 2017-05-07 " 3690"
15493400 2017-05-08 " 4101"
15493400 2017-05-09 " 4239"
15493400 2017-05-10 " 4929"
15493400 2017-05-11 " 5502"
15493400 2017-05-12 " 5029"
15493400 2017-05-13 " 4646"
15493400 2017-05-14 " 4412"
15493400 2017-05-15 " 3785"
15493400 2017-05-16 " 3566"
15493400 2017-05-17 " 3112"
15493400 2017-05-18 " 2722"
15493400 2017-05-19 " 2371"
15493400 2017-05-20 " 2072"
15493400 2017-05-21 " 1843"
15493400 2017-05-22 " 1676"
15493400 2017-05-23 " 2530"
15493400 2017-05-24 " 3825"
15493400 2017-05-25 " 2638"
15493400 2017-05-26 " 2272"
15493400 2017-05-27 " 1908"
15493400 2017-05-28 " 1605"
15493400 2017-05-29 " 1416"
15493400 2017-05-30 " 1326"
15493400 2017-05-31 " 1274"
15493400 2017-06-01 " 1177"
15493400 2017-06-02 " 1104"
15493400 2017-06-03 " 1062"
15493400 2017-06-04 " 1016"
15493400 2017-06-05 "  980"
15493400 2017-06-06 "  966"
15493400 2017-06-07 "  942"
15493400 2017-06-08 "  892"
15493400 2017-06-09 "  861"
15493400 2017-06-10 "  832"
15493400 2017-06-11 "  825"
15493400 2017-06-12 " 1251"
15493400 2017-06-13 " 1920"
15493400 2017-06-14 " 1611"
15493400 2017-06-15 " 1212"
15493400 2017-06-16 " 1014"
15493400 2017-06-17 "  917"
15493400 2017-06-18 "  860"
15493400 2017-06-19 "  817"
15493400 2017-06-20 "  844"
15493400 2017-06-21 "  908"
15493400 2017-06-22 " 1095"
15493400 2017-06-23 "  985"
15493400 2017-06-24 "  893"
15493400 2017-06-25 "  862"
15493400 2017-06-26 "  818"
15493400 2017-06-27 "  770"
15493400 2017-06-28 "  738"
15493400 2017-06-29 "  707"
15493400 2017-06-30 "  675"
15493400 2017-07-01 "  652"
15493400 2017-07-02 "  657"
15493400 2017-07-03 "  761"
15493400 2017-07-04 " 1120"
15493400 2017-07-05 " 1495"
15493400 2017-07-06 " 1410"
15493400 2017-07-07 " 1170"
15493400 2017-07-08 " 1199"
15493400 2017-07-09 " 1501"
15493400 2017-07-10 " 1512"
15493400 2017-07-11 " 2348"
15493400 2017-07-12 " 2669"
15493400 2017-07-13 " 2274"
15493400 2017-07-14 " 1930"
15493400 2017-07-15 " 1647"
15493400 2017-07-16 " 1516"
15493400 2017-07-17 " 1582"
15493400 2017-07-18 " 1524"
15493400 2017-07-19 " 1355"
15493400 2017-07-20 " 1226"
15493400 2017-07-21 " 1135"
15493400 2017-07-22 " 1145"
15493400 2017-07-23 " 1154"
15493400 2017-07-24 " 1126"
15493400 2017-07-25 " 1229"
15493400 2017-07-26 " 1371"
15493400 2017-07-27 " 1315"
15493400 2017-07-28 " 1233"
15493400 2017-07-29 " 1218"
15493400 2017-07-30 " 1203"
15493400 2017-07-31 " 1159"
15493400 2017-08-01 " 1117"
15493400 2017-08-02 " 1065"
15493400 2017-08-03 " 1039"
15493400 2017-08-04 " 1005"
15493400 2017-08-05 "  967"
15493400 2017-08-06 "  928"
15493400 2017-08-07 "  884"
15493400 2017-08-08 "  847"
15493400 2017-08-09 "  815"
15493400 2017-08-10 "  787"
15493400 2017-08-11 "  764"
15493400 2017-08-12 "  775"
15493400 2017-08-13 "  891"
15493400 2017-08-14 "  996"
15493400 2017-08-15 " 1544"
15493400 2017-08-16 " 2475"
15493400 2017-08-17 " 2736"
15493400 2017-08-18 " 2935"
15493400 2017-08-19 " 2737"
15493400 2017-08-20 " 2441"
15493400 2017-08-21 " 2275"
15493400 2017-08-22 " 2115"
15493400 2017-08-23 " 1962"
15493400 2017-08-24 " 1835"
15493400 2017-08-25 " 1718"
15493400 2017-08-26 " 1641"
15493400 2017-08-27 " 1672"
15493400 2017-08-28 " 1761"
15493400 2017-08-29 " 1836"
15493400 2017-08-30 " 1772"
15493400 2017-08-31 " 1676"
15493400 2017-09-01 " 1594"
15493400 2017-09-02 " 1516"
15493400 2017-09-03 " 1441"
15493400 2017-09-04 " 1381"
15493400 2017-09-05 " 1325"
15493400 2017-09-06 " 1300"
15493400 2017-09-07 " 1266"
15493400 2017-09-08 " 1229"
15493400 2017-09-09 " 1194"
15493400 2017-09-10 " 1161"
15493400 2017-09-11 " 1169"
15493400 2017-09-12 " 1174"
15493400 2017-09-13 " 1154"
15493400 2017-09-14 " 1130"
15493400 2017-09-15 " 1099"
15493400 2017-09-16 " 1070"
15493400 2017-09-17 " 1043"
15493400 2017-09-18 " 1017"
15493400 2017-09-19 " 1002"
15493400 2017-09-20 " 1001"
15493400 2017-09-21 "  986"
15493400 2017-09-22 "  976"
15493400 2017-09-23 "  976"
15493400 2017-09-24 "  966"
15493400 2017-09-25 "  993"
15493400 2017-09-26 " 1124"
15493400 2017-09-27 " 1329"
15493400 2017-09-28 " 1383"
15493400 2017-09-29 " 1623"
15493400 2017-09-30 " 1876"
15493400 2017-10-01 " 1822"
15493400 2017-10-02 " 1676"
15493400 2017-10-03 " 1578"
15493400 2017-10-04 " 1528"
15493400 2017-10-05 " 1496"
15493400 2017-10-06 " 1476"
15493400 2017-10-07 " 1431"
15493400 2017-10-08 " 1416"
15493400 2017-10-09 " 1475"
15493400 2017-10-10 " 1752"
15493400 2017-10-11 " 2500"
15493400 2017-10-12 " 2584"
15493400 2017-10-13 " 2250"
15493400 2017-10-14 " 2073"
15493400 2017-10-15 " 1959"
15493400 2017-10-16 " 1802"
15493400 2017-10-17 " 1651"
15493400 2017-10-18 " 1552"
15493400 2017-10-19 " 1441"
15493400 2017-10-20 " 1355"
15493400 2018-04-25 "  NaN"
15493400 2018-04-26 "  NaN"
15493400 2018-04-27 "  NaN"
15493400 2018-04-28 "  NaN"
15493400 2018-04-29 "  NaN"
15493400 2018-04-30 "  NaN"
15493400 2018-05-01 "  NaN"
15493400 2018-05-02 "  NaN"
15493400 2018-05-03 "  NaN"
15493400 2018-05-04 "  NaN"
15493400 2018-05-05 "  NaN"
15493400 2018-05-06 "  NaN"
15493400 2018-05-07 "  NaN"
15493400 2018-05-08 "  NaN"
15493400 2018-05-09 " 3407"
15493400 2018-05-10 " 4469"
15493400 2018-05-11 " 6814"
15493400 2018-05-12 " 6882"
15493400 2018-05-13 " 5462"
15493400 2018-05-14 " 4787"
15493400 2018-05-15 " 5018"
15493400 2018-05-16 " 5086"
15493400 2018-05-17 " 4497"
15493400 2018-05-18 " 4505"
15493400 2018-05-19 " 5190"
15493400 2018-05-20 " 5957"
15493400 2018-05-21 " 6371"
15493400 2018-05-22 " 7664"
15493400 2018-05-23 " 7064"
15493400 2018-05-24 " 6622"
15493400 2018-05-25 " 6600"
15493400 2018-05-26 " 5580"
15493400 2018-05-27 " 4904"
15493400 2018-05-28 " 4430"
15493400 2018-05-29 " 3975"
15493400 2018-05-30 " 3684"
15493400 2018-05-31 " 3556"
15493400 2018-06-01 " 3542"
15493400 2018-06-02 " 3548"
15493400 2018-06-03 " 3351"
