OrthAngle,lat,lon,st_lat,st_lon,end_lat,end_lon,ID
3.141592653589793,64.4638928944945,-146.96664887304553,7148709.104096591,501499.17745245324,7148709.104096591,501709.17745245324,210
4.014257279586958,64.46115501387534,-146.9633723929603,7148323.647263702,501694.45827020396,7148484.516596757,501829.4436682382,198
4.014257279586958,64.46128966374185,-146.96386610913754,7148338.639015146,501670.6997873886,7148499.5083482005,501805.68518542283,199
4.014257279586958,64.4614691968972,-146.96435982531474,7148358.632737912,501646.93873050483,7148519.502070967,501781.92412853905,200
4.014257279586958,64.46164873005256,-146.96480865820314,7148378.627841733,501625.33703160146,7148539.497174788,501760.3224296357,201
3.9269908169872414,64.46182826320792,-146.96525749109153,7148404.811553278,501596.98210244055,7148553.3039773265,501745.47452648974,202
3.7262779530078936,64.46205267965213,-146.96557167411342,7148446.1050836975,501568.54351395695,7148562.011850613,501743.65953659103,203
3.7262779530078936,64.46232197938514,-146.96584097384644,7148476.108808772,501555.57327900676,7148592.015575687,501730.68930164084,204
3.3772121026090276,64.46281569556237,-146.966244923446,7148564.559696435,501521.5722557069,7148613.583222845,501725.76993899036,206
3.4644785652087444,64.46254639582934,-146.9661102735795,7148525.747197417,501530.5899955258,7148592.381175262,501729.73796311906,205
3.2637657012293966,64.46308499529539,-146.96633469002367,7148606.283610613,501515.11993053963,7148631.876172728,501723.55462238425,207
3.385938748868999,64.46335429502844,-146.96642445660135,7148623.686531912,501513.12248912896,7148674.490129988,501716.88459164696,208
3.2637657012293966,64.46362359476147,-146.96655910646786,7148666.299358701,501504.2936517709,7148691.891920816,501712.72834361554,209
3.141592653589793,64.46416219422755,-146.96673863962323,7148739.112560669,501494.8439920257,7148739.112560669,501704.8439920257,211
1.8064157758141308,64.46304011200657,-146.9449702445364,7148716.894654858,502622.4822773242,7148512.696971574,502671.50580373395,166
1.8064157758141308,64.46299522871773,-146.94559861058013,7148711.866824106,502592.26144439523,7148507.669140822,502641.284970805,167
1.8151424220741026,64.46299522871773,-146.94618209333504,7148711.62511761,502563.30518134136,7148507.863015092,502614.10877941723,168
1.8151424220741026,64.4628605788512,-146.94672069280108,7148696.597910444,502537.41048484296,7148492.835807926,502588.2140829188,169
1.8151424220741026,64.4627259289847,-146.94725929226718,7148681.570923133,502511.51553363394,7148477.808820615,502562.3191317098,170
1.9285888234537343,64.46223221280746,-146.95206180417293,7148622.837666587,502269.1781762672,7148426.136506845,502342.7217263316,178
1.8064157758141308,64.46245662925166,-146.95093972195195,7148651.636084785,502335.3938853898,7148447.438401501,502384.41741179954,176
1.9285888234537343,64.46236686267399,-146.95147832141805,7148637.864343425,502297.23372044007,7148441.1631836835,502370.7772705045,177
1.8151424220741026,64.46259127911817,-146.9497278731533,7148666.469247268,502392.78451294586,7148462.707144749,502443.58811102173,174
1.8064157758141308,64.46254639582934,-146.95031135590818,7148661.663159911,502365.61182068696,7148457.4654766265,502414.6353470967,175
1.8064157758141308,64.46268104569586,-146.94847114106582,7148676.73906764,502454.1176594448,7148472.541384356,502503.14118585456,172
1.8151424220741026,64.46263616240702,-146.94909950710957,7148671.495112728,502423.00611786783,7148467.73301021,502473.8097159437,173
1.8064157758141308,64.46268104569586,-146.94784277502208,7148676.7637447845,502484.3431743863,7148472.5660615,502533.36670079606,171
2.033308578573394,64.46209756294095,-146.952600403639,7148603.430386709,502233.2023722288,7148415.494170772,502326.9039129818,179
2.129301687433082,64.46200779636327,-146.95313900310504,7148588.484526952,502198.5108653047,7148410.394426758,502309.79391079367,180
2.129301687433082,64.46187314649676,-146.95372248585997,7148573.458584446,502170.45456056175,7148395.368484253,502281.73760605074,181
2.129301687433082,64.46173849663025,-146.95426108532604,7148558.434454355,502144.55701962154,7148380.344354162,502255.84006511053,182
2.033308578573394,64.4614691968972,-146.9552934009693,7148533.3114310205,502103.7109870176,7148345.375215083,502197.4125277706,184
2.129301687433082,64.46164873005256,-146.95484456808094,7148548.410794114,502116.4966168426,7148370.32069392,502227.77966233157,183
2.129301687433082,64.46124478045301,-146.95574223385768,7148503.364319299,502073.3470556231,7148325.274219106,502184.63010111207,185
2.015855286053451,64.46106524729765,-146.9561910667461,7148489.068609095,502062.2079297804,7148299.525699382,502152.6152601102,186
2.015855286053451,64.46097548071998,-146.956774549501,7148479.045802318,502034.1465330597,7148289.502892604,502124.5538633895,187
2.015855286053451,64.46088571414231,-146.9573580322559,7148469.023253478,502006.08495235944,7148279.480343765,502096.4922826892,188
1.9285888234537343,64.46084083085344,-146.95798639829965,7148467.580443912,501984.292654464,7148270.87928417,502057.83620452846,189
1.8064157758141308,64.46084083085344,-146.95856988105456,7148471.310263774,501968.4842297992,7148267.11258049,502017.50775620894,190
1.6929693744344996,64.46075106427578,-146.9591982470983,7148463.405624669,501949.9785925389,7148254.970932825,501975.57115465397,191
1.5707963267948966,64.46070618098695,-146.95982661314204,7148459.167220101,501932.55039169046,7148249.167220101,501932.55039169046,192
1.457349925415265,64.46075106427578,-146.96041009589698,7148463.476422035,501916.3650359501,7148254.826332343,501892.5923610588,193
1.335176877775662,64.46079594756462,-146.9610384619407,7148466.233308388,501898.7597462396,7148262.035625104,501849.7362198298,194
1.335176877775662,64.46084083085344,-146.96166682798443,7148471.216697138,501868.529129616,7148267.019013854,501819.5056032062,195
4.354596483725852,64.46093059743114,-146.9622054274505,7148280.755316508,501781.33031066356,7148477.45647625,501854.873860728,196
4.249876728606193,64.46106524729765,-146.9627889102054,7148300.126569213,501743.174176722,7148488.0627851505,501836.875717475,197
1.6929693744344996,64.46299522871773,-146.94434187849265,7148714.037715944,502664.42726151313,7148505.6030241,502690.0198236282,165
1.8151424220741026,64.46299522871773,-146.9437135124489,7148711.728063706,502682.04691071576,7148507.965961188,502732.8505087916,164
1.8064157758141308,64.46308499529539,-146.943130029694,7148721.974434177,502710.9942138167,7148517.776750893,502760.01774022647,163
2.015855286053451,64.46339917831727,-146.94142446471812,7148749.734129298,502772.3094833512,7148560.191219584,502862.71681368095,160
1.8936822384138474,64.46326452845076,-146.9419630641842,7148739.507510185,502758.3029705498,7148540.3595425915,502824.93694839487,161
1.8064157758141308,64.46317476187308,-146.9425465469391,7148732.003272158,502739.05129705614,7148527.805588874,502788.0748234659,162
2.129301687433082,64.4635338281838,-146.94088586525206,7148759.037092427,502787.76456009166,7148580.946992233,502899.04760558065,159
2.199114857512855,64.46366847805032,-146.940347265786,7148769.968414467,502807.5813109387,7148600.074845647,502931.0162139201,158
