OrthAngle,lat,lon,st_lat,st_lon,end_lat,end_lon,ID
2.356194490192345,64.86223208293906,-146.78204390605148,7193203.405476677,510246.1176014337,7193033.699849193,510415.82322891854,26
2.443460952792061,64.86196278320605,-146.7823132057845,7193165.631022682,510226.3837250729,7193011.361996358,510410.2343914215,27
2.356194490192345,64.86241161609442,-146.7816399564519,7193223.479623577,510265.19544671115,7193053.773996092,510434.901074196,25
2.2689280275926285,64.86254626596093,-146.78110135698586,7193245.646442085,510298.39084412577,7193061.795775737,510452.6598704505,24
2.155481626212997,64.86277068240514,-146.77993439147605,7193278.989410614,510364.5185062328,7193078.856813318,510496.98338270775,22
2.155481626212997,64.86263603253862,-146.78051787423095,7193263.887263313,510336.91450159246,7193063.754666017,510469.3793780674,23
1.9285888234537343,64.86286044898281,-146.77939579200998,7193301.416723507,510414.21984391724,7193076.615398088,510498.2696154195,21
1.6929693744344996,64.86308486542701,-146.7775555771676,7193333.43707682,510528.75511661515,7193095.226000426,510558.0037590324,18
1.6929693744344996,64.86308486542701,-146.77692721112385,7193333.541904009,510558.5381976363,7193095.330827615,510587.78684005357,17
1.6929693744344996,64.86308486542701,-146.77629884508008,7193333.647026898,510588.3212778462,7193095.435950505,510617.5699202634,16
1.6929693744344996,64.86303998213816,-146.77818394321133,7193328.330508541,510498.9895659008,7193090.119432148,510528.2382083181,19
1.8064157758141308,64.86295021556049,-146.7788123092551,7193315.80105111,510455.85227403283,7193082.432270214,510511.8791613583,20
2.5569073541716927,64.86021233494132,-146.78348017129431,7192959.459778217,510163.59638205776,7192826.994901742,510363.7289793539,34
2.443460952792061,64.86003280178596,-146.78397388747152,7192950.273736174,510148.4021439029,7192796.00470985,510332.2528102515,35
2.356194490192345,64.85976350205293,-146.78500620311482,7192927.813193324,510106.6417017164,7192758.10756584,510276.34732920123,37
2.2689280275926285,64.85962885218642,-146.78558968586972,7192919.785776449,510086.75169823493,7192735.9351101015,510241.02072455967,38
2.2689280275926285,64.85953908560874,-146.78617316862463,7192909.688130759,510059.1262175657,7192725.837464411,510213.3952438904,39
2.4696408915719763,64.85989815191945,-146.78446760364875,7192932.7550806375,510123.06194784,7192783.351567845,510310.8879054846,36
2.5569073541716927,64.86048163467434,-146.78352505458315,7192989.46471696,510161.36613994365,7192856.999840485,510361.4987372398,33
2.6790804018112957,64.86075093440739,-146.78352505458315,7193006.788233938,510153.9376633807,7192899.700758791,510368.7219101652,32
2.6790804018112957,64.86097535085159,-146.78321087156127,7193031.849391307,510168.7448314959,7192924.76191616,510383.52907828044,31
2.6790804018112957,64.86119976729577,-146.78294157182825,7193056.903325495,510181.4242385103,7192949.815850348,510396.20848529483,30
2.696533694331239,64.8614690670288,-146.78276203867287,7193085.062337011,510188.9131632367,7192981.739673777,510405.53363148065,29
2.443460952792061,64.86173836676184,-146.78258250551752,7193140.576960807,510213.70492907544,7192986.307934483,510397.555595424,28
2.129301687433082,64.85909025272035,-146.787744083734,7192869.257544691,509998.37062768877,7192665.726001613,510125.55125110474,42
2.129301687433082,64.85940443574222,-146.7867117680907,7192904.4363112515,510047.18926092866,7192700.904768174,510174.36988434463,40
2.129301687433082,64.85922490258687,-146.78720548426793,7192884.349386907,510023.85232972936,7192680.817843829,510151.03295314533,41
2.129301687433082,64.85859653654312,-146.7892701155545,7192813.993412521,509926.2127173531,7192610.461869443,510053.39334076905,45
2.129301687433082,64.858910719565,-146.78823779991123,7192849.171001365,509975.03309583425,7192645.6394582875,510102.2137192502,43
2.129301687433082,64.85877606969848,-146.7887763993773,7192834.079574815,509949.55084985314,7192630.548031737,510076.7314732691,44
2.2165681500327987,64.85846188667661,-146.78980871502057,7192792.972891312,509892.10243636725,7192601.300368901,510036.5380419237,46
2.2165681500327987,64.85837212009892,-146.79039219777547,7192782.87708615,509864.47508472623,7192591.20456374,510008.9106902827,47
2.033308578573394,64.8582374702324,-146.79097568053038,7192779.335361603,509855.5381326211,7192564.551114819,509962.6256077675,48
1.8936822384138474,64.85783352063287,-146.79254659563975,7192740.478728983,509796.68171246676,7192512.881051733,509872.834830004,51
1.8064157758141308,64.85774375405519,-146.7931749616835,7192733.262716377,509776.9886078752,7192499.893935481,509833.01549520064,52
1.9285888234537343,64.85792328721054,-146.79196311288487,7192749.17541825,509820.3616335838,7192524.37409283,509904.41140508605,50
2.033308578573394,64.85805793707706,-146.79142451341878,7192759.257022231,509834.3265957321,7192544.472775447,509941.4140708785,49
1.6929693744344996,64.85769887076634,-146.79438681048214,7192730.494642492,509732.94374405284,7192492.283566099,509762.1923864701,54
1.5707963267948966,64.85769887076634,-146.79501517652588,7192731.292478292,509717.77900320024,7192491.292478292,509717.77900320024,55
1.5707963267948966,64.85769887076634,-146.79564354256962,7192731.196148037,509687.9899403924,7192491.196148037,509687.9899403924,56
1.8064157758141308,64.85769887076634,-146.7937584444384,7192728.170416493,509749.34368291113,7192494.801635597,509805.3705702366,53
2.626720524251466,64.85235775939452,-146.81763635410067,7192071.859082706,508542.6446401078,7191953.677428281,508751.53000713343,113
3.0281462522101616,64.85258217583872,-146.8173221710788,7192051.405786983,508542.6840166317,7192024.237015679,508781.141261994,112
3.255039054969425,64.8532554251713,-146.81736705436762,7192099.261438651,508540.339324098,7192126.430209955,508778.79656946036,109
3.4993851502486306,64.85365937477086,-146.8181749535667,7192115.728994659,508508.7313834845,7192199.778766162,508733.53270890407,107
3.4993851502486306,64.8534798416155,-146.81777100396712,7192095.775923896,508527.9419897031,7192179.825695398,508752.7433151227,108
3.2288591161895095,64.85303100872711,-146.81696310476806,7192077.432273546,508559.2501961994,7192098.349651806,508798.3369237414,110
3.0281462522101616,64.85280659228292,-146.8170079880569,7192076.459006969,508557.5090837337,7192049.290235665,508795.96632909606,111
1.5707963267948966,64.857519337611,-146.79995233829814,7192710.5354145,509483.7853009877,7192470.5354145,509483.7853009877,63
1.5707963267948966,64.857519337611,-146.7993239722544,7192710.629717268,509513.57456749486,7192470.629717268,509513.57456749486,62
1.5707963267948966,64.85774375405519,-146.79757352398968,7192735.904162888,509596.478959165,7192495.904162888,509596.478959165,59
1.5707963267948966,64.85774375405519,-146.79690027465708,7192736.006411812,509628.3957613801,7192496.006411812,509628.3957613801,58
1.5707963267948966,64.85774375405519,-146.79627190861336,7192736.10215045,509658.18477601267,7192496.10215045,509658.18477601267,57
1.5707963267948966,64.8576539874775,-146.7981570067446,7192725.81174722,509568.8496335811,7192485.81174722,509568.8496335811,60
1.5707963267948966,64.85756422089983,-146.7987404894995,7192715.719586224,509541.2201228879,7192475.719586224,509541.2201228879,61
1.5707963267948966,64.85760910418867,-146.80246580247314,7192720.165236956,509364.59700509993,7192480.165236956,509364.59700509993,67
1.5707963267948966,64.857519337611,-146.80062558763075,7192710.434704009,509451.86822892074,7192470.434704009,509451.86822892074,64
1.5707963267948966,64.857519337611,-146.8012539536745,7192710.341013863,509422.0789609069,7192470.341013863,509422.0789609069,65
1.5707963267948966,64.85756422089983,-146.80188231971826,7192715.249657361,509392.27403476025,7192475.249657361,509392.27403476025,66
1.4486232791552935,64.85769887076634,-146.80309416851688,7192729.182027776,509349.4010322043,7192490.970951382,509320.152389787,68
1.4486232791552935,64.85774375405519,-146.80372253456062,7192734.091538352,509319.5964480041,7192495.880461958,509290.3478055868,69
1.4486232791552935,64.85774375405519,-146.80435090060436,7192733.999306421,509289.8074247465,7192495.788230027,509260.55878232926,70
1.335176877775662,64.85774375405519,-146.8049792666481,7192731.486222487,509273.4075232305,7192498.117441591,509217.380635905,71
4.468042885105484,64.85783352063287,-146.805562749403,7192508.285317915,509188.6714817722,7192741.156292221,509246.73273671616,72
4.354596483725852,64.85796817049938,-146.80614623215791,7192527.241409941,509147.9701165116,7192752.042735361,509232.0198880139,73
4.354596483725852,64.85801305378823,-146.80672971491282,7192532.158855124,509120.2938343076,7192756.960180544,509204.34360580985,74
