OrthAngle,lat,lon,st_lat,st_lon,end_lat,end_lon,ID
2.5569073541716927,64.44073311745368,-144.9457787930775,7147768.458441454,598814.9678394337,7147685.6678936565,598940.0507127437,55
2.626720524251466,64.44050870100948,-144.94595832623284,7147738.716618975,598804.4021512128,7147664.85308496,598934.9555056037,56
2.626720524251466,64.44028428456528,-144.94636227583237,7147713.088960671,598785.7722667545,7147639.225426656,598916.3256211454,57
2.626720524251466,64.44001498483225,-144.94654180898775,7147682.810960626,598778.1031649293,7147608.947426612,598908.6565193202,58
3.4819318577286875,64.43979056838805,-144.94667645885426,7147595.635314995,598767.0106463012,7147645.70634388,598908.406869965,59
3.4819318577286875,64.43952126865501,-144.9468559920096,7147565.357351898,598759.3412353445,7147615.428380783,598900.7374590083,60
3.4819318577286875,64.439251968922,-144.9468559920096,7147535.358814836,598760.3114140537,7147585.42984372,598901.7076377175,61
4.249876728606193,64.43808500341218,-144.9412904641936,7147371.954557429,599069.59249349,7147506.194711669,599136.5221654564,72
4.267330021126136,64.43821965327868,-144.941739297082,7147385.679591374,599048.6824256046,7147521.067384026,599113.2590901259,71
4.354596483725852,64.43862360287825,-144.94335509548017,7147425.600707311,598975.486814599,7147566.101535698,599028.0179217879,68
3.691371367968007,64.43898266918896,-144.9468559920096,7147491.208400826,598768.031690056,7147569.583185534,598895.9277147092,62
3.9269908169872414,64.43893778590012,-144.9462725092547,7147473.27127124,598807.1879341783,7147579.337288419,598913.2539513562,63
4.040437218366873,64.43889290261127,-144.94564414321096,7147463.587310568,598843.9336385496,7147580.978534096,598937.3108340453,64
4.040437218366873,64.43875825274476,-144.9451055437449,7147449.426917816,598870.3387490498,7147566.818141343,598963.7159445455,65
4.127703680966589,64.43862360287825,-144.94456694427882,7147431.420926677,598902.0374318738,7147556.503799988,598984.8279796706,66
4.354596483725852,64.43866848616709,-144.9439834615239,7147429.620962336,598945.0850714351,7147570.121790723,598997.616178624,67
4.267330021126136,64.43853383630056,-144.94277161272527,7147419.067528997,598997.8678975317,7147554.455321649,599062.4445620531,69
4.354596483725852,64.43839918643405,-144.94227789654803,7147402.281804832,599028.136770279,7147542.782633219,599080.6678774679,70
4.468042885105484,64.4372771042131,-144.93810375068605,7147281.284282908,599241.1979555928,7147426.828641849,599277.4862399327,78
4.249876728606193,64.43786058696799,-144.94088651459404,7147347.5863147285,599089.843564075,7147481.826468969,599156.7732360414,73
4.267330021126136,64.43772593710148,-144.94034791512797,7147332.854099664,599117.4272252796,7147468.241892316,599182.003889801,74
4.249876728606193,64.43759128723495,-144.9398093156619,7147319.269749535,599142.6581274999,7147453.5099037755,599209.5877994663,75
4.267330021126136,64.43745663736844,-144.93927071619584,7147304.537987523,599170.242285623,7147439.925780175,599234.8189501443,76
4.354596483725852,64.43736687079075,-144.93868723344096,7147292.893627512,599204.6707156749,7147433.3944558995,599257.2018228638,77
4.372049776245795,64.43714245434657,-144.9351414536227,7147272.992774677,599377.360193307,7147414.388998342,599427.431222192,83
1.4486232791552935,64.43700780448005,-144.93568005308873,7147402.28967523,599386.1024665083,7147253.407752484,599367.8220649974,82
1.4486232791552935,64.4370526877689,-144.93630841913247,7147406.306213456,599355.6984309597,7147257.42429071,599337.4180294488,81
1.4486232791552935,64.43709757105772,-144.93689190188735,7147410.393250313,599327.4545885131,7147261.511327567,599309.1741870022,80
1.457349925415265,64.43718733763542,-144.93752026793115,7147419.487035036,599296.2383443959,7147270.451256685,599279.2578623308,79
4.372049776245795,64.43723222092424,-144.93460285415662,7147283.835430345,599402.9560332849,7147425.231654009,599453.0270621699,84
4.162610266006475,64.43709757105772,-144.93406425469055,7147276.429752917,599415.2133245334,7147404.325777571,599493.5881092408,85
3.9269908169872414,64.43687315461354,-144.93370518837983,7147262.9085114775,599419.462145591,7147368.974528656,599525.5281627689,86
3.9269908169872414,64.43664873816934,-144.9335256552245,7147238.191107685,599428.9163254027,7147344.257124864,599534.9823425806,87
3.8135444156076095,64.4363794384363,-144.9333461220691,7147214.818415615,599432.870797648,7147308.195611111,599550.2620211759,88
3.2637657012293966,64.43611013870327,-144.9332114722026,7147222.579413858,599424.5825140168,7147240.859815369,599573.4644367631,89
3.2637657012293966,64.4355715392372,-144.93298705575842,7147162.934335884,599437.3368015185,7147181.214737395,599586.2187242648,91
3.2637657012293966,64.43530223950417,-144.93298705575842,7147132.9359769635,599438.3135014295,7147151.216378475,599587.1954241758,92
3.2637657012293966,64.43584083897024,-144.9330768223361,7147192.792033018,599432.0397046773,7147211.072434529,599580.9216274236,90
2.5569073541716927,64.44095753389786,-144.94541972676677,7147794.016365549,598831.4373635361,7147711.225817751,598956.5202368461,54
2.495820830351891,64.44104730047556,-144.94483624401187,7147808.665550994,598861.8348821453,7147718.393297521,598981.6302086525,53
2.495820830351891,64.44118195034206,-144.9442976445458,7147824.503951028,598887.2667466647,7147734.231697556,599007.0620731718,52
2.5132741228718345,64.44131660020858,-144.94375904507973,7147839.290332035,598911.9197392919,7147751.122544191,599033.2722884481,51
2.5132741228718345,64.44149613336393,-144.9433102121913,7147859.988965865,598932.8695756962,7147771.821178021,599054.2221248524,50
2.5569073541716927,64.44167566651929,-144.94286137930297,7147877.999125739,598951.9539624174,7147795.208577941,599077.0368357274,49
2.626720524251466,64.44194496625232,-144.94263696285876,7147903.88406101,598959.0452599175,7147830.020526995,599089.5986143084,48
