OrthAngle,lat,lon,st_lat,st_lon,end_lat,end_lon,ID
2.6790804018112957,64.80347985784906,-141.1804299258108,7199592.289037796,775471.4225189904,7198922.992318131,776813.8240613934,378
2.7838001569309556,64.80321055811602,-141.18069922554386,7199489.207127899,775430.1273952534,7198963.896056009,776835.135679126,379
3.01941960595019,64.80594843873519,-141.1780062282135,7199633.831603952,775487.6675230517,7199451.027588844,776976.4867505137,368
3.01941960595019,64.80567913900215,-141.1783204112354,7199602.546154346,775475.5533034457,7199419.742139239,776964.3725309076,369
2.897246558310587,64.80545472255795,-141.17863459425726,7199666.285697253,775479.6666577534,7199303.402853854,776935.1102471674,370
2.7838001569309556,64.80491612309189,-141.17890389399028,7199686.497327715,775497.6538940927,7199161.186255826,776902.6621779653,372
2.897246558310587,64.80518542282492,-141.1787692441238,7199635.784453159,775476.051516924,7199272.90160976,776931.495106338,371
2.7838001569309556,64.80442240691467,-141.1793527268787,7199629.69632899,775481.4631324741,7199104.385257101,776886.4714163467,374
2.9059732045705586,64.8046917066477,-141.17908342714566,7199573.214086797,775464.6803269965,7199223.046041014,776923.235207593,373
2.7838001569309556,64.80397357402627,-141.1799362096336,7199577.292965226,775458.4366727828,7199051.981893336,776863.4449566554,376
2.7838001569309556,64.80370427429324,-141.1802055093666,7199546.20381312,775448.4454063529,7199020.89274123,776853.4536902255,377
2.7838001569309556,64.80419799047047,-141.17966690990056,7199603.396621768,775468.887523378,7199078.085549879,776873.8958072506,375
2.897246558310587,64.8061728551794,-141.17782669505817,7199749.582831847,775510.5547537102,7199386.699988447,776965.9983431242,367
2.897246558310587,64.8141620805927,-141.1702863025332,7200669.956317497,775785.5367159105,7200307.073474098,777240.9803053245,335
2.897246558310587,64.81389278085967,-141.17046583568862,7200639.258405563,775779.8036470204,7200276.375562164,777235.2472364344,336
3.01941960595019,64.81438649703688,-141.1701067693779,7200605.629350085,775775.0424312659,7200422.825334977,777263.8616587279,334
2.897246558310587,64.81465579676991,-141.16997211951136,7200726.17043016,775795.338830282,7200363.287586761,777250.782419696,333
2.897246558310587,64.81492509650295,-141.16979258635604,7200756.868374285,775801.0714017253,7200393.985530886,777256.5149911393,332
2.897246558310587,64.81546369596902,-141.16947840333415,7200818.068015369,775810.4119274337,7200455.185171969,777265.8555168477,330
2.897246558310587,64.81568811241321,-141.1692988701788,7200843.780518186,775816.6046986087,7200480.897674787,777272.0482880228,329
3.01941960595019,64.81595741214625,-141.16916422031227,7200784.242801629,775803.5247324343,7200601.438786522,777292.3439598962,328
2.897246558310587,64.815194396236,-141.1696579364895,7200787.370051973,775804.6796905192,7200424.487208573,777260.1232799332,331
3.01941960595019,64.81676531134534,-141.16867050413506,7200876.140521391,775818.5954384689,7200693.336506284,777307.4146659308,325
3.01941960595019,64.8175283272556,-141.1682216712467,7200962.856543116,775832.0015630189,7200780.052528009,777320.8207904808,322
3.01941960595019,64.81698972778953,-141.16853585426853,7200901.656774378,775822.663486526,7200718.852759271,777311.4827139879,324
3.01941960595019,64.81725902752258,-141.16835632111315,7200932.3548095105,775828.3945721249,7200749.550794403,777317.2137995869,323
2.897246558310587,64.8164960116123,-141.1688500372904,7200935.481920694,775829.5518525658,7200572.599077295,777284.9954419798,326
2.897246558310587,64.81622671187928,-141.1689846871569,7200904.980211356,775825.9442909224,7200542.097367956,777281.3878803364,327
2.7838001569309556,64.81362348112663,-141.17073513542164,7200689.382116254,775795.0395902926,7200164.071044365,777200.0478741652,337
2.9059732045705586,64.81339906468243,-141.17095955186585,7200575.901961069,775759.9479979166,7200225.733915285,777218.5028785131,338
2.7838001569309556,64.81317464823823,-141.17122885159887,7200637.368620061,775776.2785499664,7200112.057548172,777181.286833839,339
2.7838001569309556,64.8129053485052,-141.1714981513319,7200606.278320034,775766.2961107036,7200080.967248145,777171.3043945762,340
2.7838001569309556,64.81268093206101,-141.17176745106494,7200580.1735425815,775755.8529002575,7200054.862470692,777160.8611841301,341
2.7838001569309556,64.81196279943958,-141.17262023355286,7200496.677756515,775722.85801516,7199971.366684626,777127.8662990326,344
2.9059732045705586,64.81218721588378,-141.17235093381984,7200435.210897437,775706.5286307595,7200085.042851654,777165.0835113559,343
2.7838001569309556,64.81241163232798,-141.1720816340868,7200548.887103539,775743.7456220866,7200023.5760316495,777148.7539059592,342
2.897246558310587,64.81169349970655,-141.1728895332859,7200384.373534406,775687.6566409318,7200021.490691006,777143.1002303459,345
2.7838001569309556,64.81146908326235,-141.17315883301893,7200439.483071295,775702.4299156164,7199914.171999405,777107.438199489,346
2.7838001569309556,64.81097536708513,-141.1736525491962,7200382.484702561,775684.1252911685,7199857.173630672,777089.1335750411,348
2.7838001569309556,64.8107060673521,-141.17387696564035,7200351.590894547,775676.2650441424,7199826.279822658,777081.273328015,349
2.9059732045705586,64.81119978352932,-141.17342813275198,7200320.821523929,775665.6723872408,7199970.653478146,777124.2272678373,347
2.897246558310587,64.80922491882042,-141.17544788074972,7200098.99032088,775591.8776454933,7199736.107477481,777047.3212349073,355
2.7838001569309556,64.80949421855345,-141.1751785810167,7200211.294197788,775627.0814966578,7199685.983125899,777032.0897805304,354
2.9059732045705586,64.80971863499765,-141.17490928128365,7200149.826978931,775610.7543776833,7199799.658933148,777069.3092582797,353
2.7838001569309556,64.80998793473067,-141.17463998155065,7200268.48832822,775647.5133658953,7199743.177256331,777052.5216497679,352
2.7838001569309556,64.81021235117487,-141.17437068181758,7200294.592699056,775657.9590811715,7199769.281627166,777062.9673650442,351
2.7838001569309556,64.8104816509079,-141.17410138208456,7200325.682608863,775667.9442624752,7199800.371536974,777072.9525463479,350
2.7838001569309556,64.80774377028874,-141.17688414599257,7200009.407460261,775564.291173741,7199484.096388372,776969.2994576136,361
2.897246558310587,64.80747447055572,-141.17706367914792,7199897.495951119,775533.3350848565,7199534.613107719,776988.7786742705,362
3.01941960595019,64.80698075437847,-141.1774227454586,7199751.047301754,775504.7098220271,7199568.243286647,776993.5290494891,364
2.897246558310587,64.80671145464544,-141.17755739532515,7199810.585416813,775517.7834800482,7199447.702573414,776973.2270694622,365
2.897246558310587,64.80644215491242,-141.17769204519166,7199780.084122132,775514.1691842673,7199417.201278732,776969.6127736813,366
2.897246558310587,64.8072500541115,-141.1772432123033,7199871.784085935,775527.1364181708,7199508.901242536,776982.5800075848,363
2.7838001569309556,64.80801307002177,-141.17665972954836,7200040.300948944,775572.1541209274,7199514.9898770545,776977.1624048001,360
2.897246558310587,64.80823748646597,-141.17643531310418,7199984.9948326545,775555.2593139033,7199622.111989255,777010.7029033173,359
2.897246558310587,64.80850678619898,-141.17621089665997,7200015.888367537,775563.1218365373,7199653.005524138,777018.5654259513,358
2.897246558310587,64.80873120264319,-141.17598648021578,7200041.796414252,775571.4442950652,7199678.913570853,777026.8878844792,357
2.7838001569309556,64.80900050237621,-141.17571718048276,7200154.100217579,775606.6486547677,7199628.789145689,777011.6569386403,356
2.5918139392115793,64.83386584439292,-141.15125578806558,7203152.317066594,776571.5315738339,7202368.569219519,777850.491820365,255
2.5918139392115793,64.83409026083713,-141.15098648833256,7203178.424675636,776581.9559311526,7202394.676828561,777860.9161776836,254
2.6790804018112957,64.83431467728131,-141.15067230531068,7203147.503566846,776562.7819666594,7202478.206847182,777905.1835090624,253
2.6790804018112957,64.83480839345854,-141.1500439392669,7203205.098007038,776587.4122531133,7202535.8012873735,777929.8137955164,251
2.6790804018112957,64.83458397701435,-141.15035812228882,7203178.793441851,776574.8661112796,7202509.496722186,777917.2676536826,252
2.7838001569309556,64.83543675950227,-141.14892185704596,7203207.8212866,776602.6979612337,7202682.510214711,778007.7062451063,248
2.6790804018112957,64.83525722634694,-141.1492809233567,7203258.297846016,776618.8711710736,7202589.001126351,777961.2727134767,249
2.6790804018112957,64.83503280990274,-141.1496399896674,7203231.79630184,776604.2031128933,7202562.499582175,777946.6046552963,250
2.7838001569309556,64.83588559239068,-141.14824860771338,7203260.6278786585,776629.9102436402,7202735.316806769,778034.9185275128,246
2.6790804018112957,64.83566117594648,-141.14856279073527,7203306.315808962,776648.6688292118,7202637.019089297,777991.0703716149,247
2.356194490192345,64.83844393985449,-141.14393981198486,7203831.373548572,776979.4563413105,7202770.713376791,778040.1165130903,234
2.356194490192345,64.83826440669914,-141.1444335281621,7203809.265202804,776957.9631415369,7202748.605031023,778018.6233133167,235
2.426007660272118,64.83808487354378,-141.14492724433933,7203748.871203021,776900.7675142982,7202764.782659535,778032.8318846324,236
2.5132741228718345,64.83777069052191,-141.14586979340493,7203658.632267004,776818.7085313104,7202776.954388564,778032.2340228729,238
2.5132741228718345,64.83795022367727,-141.1453760772277,7203680.7401451105,776840.2026605356,7202799.062266671,778053.728152098,237
2.5132741228718345,64.83759115736656,-141.14636350958216,7203636.524549045,776797.2140739049,7202754.846670605,778010.7395654673,239
2.626720524251466,64.8374116242112,-141.14676745918172,7203543.289561816,776733.9598479802,7202804.6542216595,778039.4933918901,240
2.6790804018112957,64.83687302474513,-141.14726117535895,7203446.630052399,776697.7310466632,7202777.333332734,778040.1325890663,242
2.696533694331239,64.83714232447817,-141.1469918756259,7203465.958557892,776701.9515347758,7202820.19191268,778055.8294613005,241
2.7838001569309556,64.83615489212372,-141.14797930798036,7203291.7212898955,776639.8698973778,7202766.410218006,778044.8781812504,245
2.7838001569309556,64.83637930856791,-141.14775489153615,7203317.632493323,776648.1694060022,7202792.321421433,778053.1776898748,244
2.7838001569309556,64.83664860830093,-141.14748559180313,7203348.725970302,776658.1285729576,7202823.414898412,778063.1368568302,243
2.5918139392115793,64.83256422901661,-141.1534550692187,7202998.100069385,776480.9237228546,7202214.35222231,777759.8839693856,261
2.6790804018112957,64.83274376217196,-141.15305111961914,7202962.586600884,776466.4590579026,7202293.289881219,777808.8606003056,260
2.5918139392115793,64.83296817861616,-141.1526471700196,7203046.509740848,776514.9733280137,7202262.761893773,777793.9335745447,259
2.6790804018112957,64.83319259506035,-141.15228810370888,7203015.78509221,776497.9233301396,7202346.488372546,777840.3248725426,258
2.6790804018112957,64.83364142794873,-141.1515699710875,7203068.787150758,776527.2637450367,7202399.490431094,777869.6652874397,256
2.5918139392115793,64.83337212821569,-141.15188415410935,7203094.723045572,776546.899109962,7202310.975198497,777825.8593564931,257
2.6790804018112957,64.83166656323984,-141.15480156788388,7202835.265675296,776394.7606646386,7202165.968955631,777737.1622070416,265
2.7838001569309556,64.8313972635068,-141.15516063419457,7202731.7870798735,776349.2464969133,7202206.476007984,777754.2547807859,266
2.6790804018112957,64.83189097968402,-141.154487384862,7202861.569437561,776407.3103079464,7202192.272717896,777749.7118503494,264
2.6790804018112957,64.83211539612822,-141.1541732018401,7202887.873255881,776419.8596933038,7202218.576536216,777762.2612357069,263
2.6790804018112957,64.83233981257243,-141.15385901881825,7202914.177130258,776432.4088207079,7202244.880410593,777774.810363111,262
2.6790804018112957,64.8311728470626,-141.15547481721643,7202777.476261105,776367.9996642532,7202108.179541441,777710.4012066562,267
2.6790804018112957,64.83072401417421,-141.15610318326017,7202724.869143982,776342.8984836144,7202055.572424318,777685.3000260175,269
2.7838001569309556,64.8309484306184,-141.15578900023831,7202679.179850627,776324.1458321715,7202153.868778737,777729.1541160442,268
2.7838001569309556,64.83023029799699,-141.15664178272624,7202595.677283812,776291.2004304305,7202070.366211923,777696.2087143031,271
2.7838001569309556,64.83045471444117,-141.15637248299322,7202621.784083982,776301.6287882319,7202096.4730120925,777706.6370721045,270
2.6790804018112957,64.82951216537555,-141.15744968192536,7202584.364536469,776291.6791027287,7201915.067816804,777634.0806451318,274
2.7838001569309556,64.82973658181976,-141.1571803821923,7202538.478397319,776270.8047750734,7202013.16732543,777675.813058946,273
2.7838001569309556,64.83000588155278,-141.1569110824593,7202569.5705226315,776280.7718515806,7202044.259450742,777685.7801354532,272
2.7838001569309556,64.82924286564253,-141.15771898165838,7202481.279660633,776250.4081468158,7201955.968588743,777655.4164306885,275
2.7838001569309556,64.82901844919834,-141.1580780479691,7202454.7798720235,776235.7326721422,7201929.468800134,777640.7409560148,276
2.6790804018112957,64.82883891604298,-141.1584371142798,7202505.258393798,776251.8986526682,7201835.961674133,777594.3001950713,277
2.9059732045705586,64.82672940146757,-141.16113011161013,7202099.587113041,776088.127830071,7201749.419067258,777546.6827106675,286
2.7838001569309556,64.82695381791176,-141.16090569516595,7202213.068262039,776123.2098984002,7201687.757190149,777528.2181822729,285
2.7838001569309556,64.82722311764479,-141.16068127872174,7202243.963346087,776131.0570470328,7201718.652274198,777536.0653309054,284
2.7838001569309556,64.82744753408898,-141.16045686227756,7202269.873030649,776139.3654296941,7201744.561958759,777544.3737135667,283
2.6790804018112957,64.8281656667104,-141.15955919650077,7202425.563175325,776205.7466061168,7201756.266455661,777548.1481485198,280
2.6790804018112957,64.8279412502662,-141.1599182628115,7202399.063780483,776191.0696668011,7201729.767060818,777533.4712092042,281
2.696533694331239,64.82771683382201,-141.16023244583337,7202360.995947399,776172.7773323453,7201715.229302187,777526.65525887,282
2.6790804018112957,64.82839008315459,-141.1592001301901,7202452.062646357,776220.4232503797,7201782.765926693,777562.8247927828,279
2.696533694331239,64.82861449959879,-141.1587961805905,7202466.993722369,776231.4844250574,7201821.227077157,777585.3623515822,278
2.897246558310587,64.82646010173453,-141.1613545280543,7202075.049473848,776081.8359023805,7201712.166630449,777537.2794917945,287
2.897246558310587,64.82619080200149,-141.16157894449853,7202044.15445823,776073.9881073916,7201681.271614831,777529.4316968056,288
2.897246558310587,64.8259663855573,-141.16184824423155,7202018.04841467,776063.5555130257,7201655.1655712705,777518.9991024397,289
2.897246558310587,64.82569708582425,-141.16207266067576,7201987.153451125,776055.7072715593,7201624.270607726,777511.1508609733,290
2.897246558310587,64.82547266938008,-141.16234196040878,7201961.047476271,776045.2742313828,7201598.164632872,777500.7178207968,291
2.7838001569309556,64.82520336964704,-141.1626112601418,7202011.170220483,776060.5198998991,7201485.859148594,777465.5281837718,292
2.7838001569309556,64.82497895320286,-141.16288055987485,7201985.064322122,776050.0863955229,7201459.753250233,777455.0946793956,293
2.897246558310587,64.82448523702561,-141.16337427605208,7201846.84952487,776006.5856363282,7201483.96668147,777462.0292257422,295
2.7838001569309556,64.82475453675865,-141.16314985960787,7201958.958462785,776039.6526701185,7201433.6473908955,777444.6609539911,294
2.7838001569309556,64.82426082058143,-141.1636435757851,7201901.957848499,776021.3691178914,7201376.646776609,777426.377401764,296
2.7838001569309556,64.8239915208484,-141.1637782256516,7201871.45592477,776017.7660806018,7201346.14485288,777422.7743644745,297
2.897246558310587,64.82345292138233,-141.16413729196233,7201728.845140291,775981.0950721774,7201365.962296892,777436.5386615914,299
2.897246558310587,64.82372222111536,-141.163957758807,7201759.543469475,775986.8218390744,7201396.660626075,777442.2654284884,298
3.01941960595019,64.82318362164929,-141.16431682511768,7201608.107408827,775958.6803081132,7201425.30339372,777447.4995355752,300
3.01941960595019,64.8229592052051,-141.16449635827306,7201582.394548364,775952.4920656359,7201399.5905332565,777441.3112930978,301
3.01941960595019,64.82192688956181,-141.16516960760563,7201464.783288077,775931.2443553262,7201281.97927297,777420.0635827881,305
3.01941960595019,64.82165758982877,-141.16534914076098,7201434.085039528,775925.516393585,7201251.281024421,777414.335621047,306
3.01941960595019,64.82138829009574,-141.16552867391633,7201403.386802847,775919.7882537044,7201220.582787739,777408.6074811664,307
3.01941960595019,64.82111899036272,-141.16566332378287,7201372.884955628,775916.183562355,7201190.08094052,777405.0027898169,308
2.897246558310587,64.82089457391851,-141.1658428569382,7201437.211605028,775926.6819018858,7201074.328761629,777382.1254912998,309
2.897246558310587,64.82062527418547,-141.1660223900936,7201406.513400488,775920.953264523,7201043.630557088,777376.396853937,310
3.01941960595019,64.822151306006,-141.16499007445026,7201490.496100689,775937.4332163156,7201307.692085582,777426.2524437775,304
2.897246558310587,64.82242060573904,-141.1648105412949,7201611.233788156,775959.848656011,7201248.3509447565,777415.292245425,303
3.01941960595019,64.82268990547206,-141.16463100813957,7201551.892659201,775948.8882795199,7201369.088644094,777437.7075069818,302
2.897246558310587,64.81959295854219,-141.1667854060038,7201288.509808916,775895.4522546264,7200925.626965516,777350.8958440404,314
2.897246558310587,64.81909924236496,-141.16714447231453,7201232.099001705,775883.5321119971,7200869.216158305,777338.9757014111,316
2.897246558310587,64.81932365880915,-141.1669649391592,7201257.811669299,775889.7227200745,7200894.9288259,777345.1663094885,315
2.897246558310587,64.81779762698864,-141.1680421380913,7201083.594011654,775854.4201331042,7200720.711168255,777309.8637225182,321
2.897246558310587,64.81806692672167,-141.16790748822478,7201114.095757006,775858.0268327931,7200751.212913606,777313.4704222071,320
3.01941960595019,64.8185606428989,-141.1675484219141,7201080.467039581,775853.2605302728,7200897.663024474,777342.0797577348,318
3.01941960595019,64.81882994263192,-141.1673688887587,7201111.165138017,775858.9906057381,7200928.36112291,777347.8098332001,317
2.897246558310587,64.81829134316585,-141.16772795506944,7201139.808367172,775864.2180957007,7200776.925523773,777319.6616851147,319
2.897246558310587,64.81986225827522,-141.16660587284846,7201319.207960411,775901.1816110442,7200956.325117012,777356.6252004582,313
3.01941960595019,64.82008667471942,-141.16638145640428,7201255.077612892,775892.8076363644,7201072.273597784,777381.6268638263,312
3.01941960595019,64.82035597445244,-141.1662019232489,7201285.77579368,775898.5366300008,7201102.971778573,777387.3558574627,311
2.495820830351891,64.8534798416155,-141.11283569281952,7205559.32052849,778225.5987821154,7204656.597993762,779423.5520471863,159
2.495820830351891,64.85307589201594,-141.11368847530753,7205510.692977299,778189.4881671856,7204607.970442572,779387.4414322565,161
2.495820830351891,64.85330030846015,-141.11328452570794,7205537.400292661,778206.2505132684,7204634.677757934,779404.2037783393,160
2.495820830351891,64.8528963588606,-141.11409242490706,7205488.970916493,778172.2602711413,7204586.248381766,779370.2135362122,162
2.495820830351891,64.85267194241639,-141.1144963745066,7205462.263801469,778155.497292761,7204559.541266741,779353.4505578319,163
2.495820830351891,64.85226799281685,-141.11534915699454,7205413.637137025,778119.3841776066,7204510.914602297,779317.3374426775,165
2.495820830351891,64.85249240926105,-141.11494520739498,7205440.344039407,778136.1478070153,7204537.621504679,779334.1010720863,164
2.5918139392115793,64.85204357637265,-141.11575310659407,7205327.442989833,778062.1167249293,7204543.695142758,779341.0769714604,166
2.5918139392115793,64.8518640432173,-141.1161121729048,7205305.919322053,778047.008455651,7204522.171474978,779325.968702182,167
2.5918139392115793,64.85141521032891,-141.1168303055262,7205252.901884031,778017.7211976309,7204469.154036956,779296.6814441619,169
2.5918139392115793,64.8516396267731,-141.1164712392155,7205279.410565075,778032.364974232,7204495.662718001,779311.3252207631,168
2.426007660272118,64.8537042580597,-141.11243174322001,7205626.711060853,778275.3049245267,7204642.622517367,779407.3692948609,158
2.426007660272118,64.85388379121505,-141.11202779362046,7205648.433544196,778292.5316716016,7204664.34500071,779424.5960419357,157
2.356194490192345,64.85410820765924,-141.11162384402087,7205713.427086643,778344.9948336137,7204652.766914862,779405.6550053935,156
2.356194490192345,64.85424285752576,-141.11108524455486,7205730.758704991,778369.0490891733,7204670.09853321,779429.7092609531,155
2.356194490192345,64.8545121572588,-141.11000804562272,7205765.422537997,778417.1567816742,7204704.762366217,779477.816953454,153
2.356194490192345,64.85437750739226,-141.1105466450888,7205748.090522108,778393.103071861,7204687.430350327,779453.7632436408,154
2.2863813201125716,64.85469169041414,-141.10946944615668,7205823.4419808015,778479.030442999,7204691.377610467,779463.1189864848,152
2.2165681500327987,64.85482634028067,-141.10893084669058,7205873.718838478,778543.7665683401,7204675.7655734075,779446.4891030681,151
2.2165681500327987,64.85496099014719,-141.10839224722451,7205891.05144755,778567.8194164188,7204693.098182479,779470.5419511468,150
2.2165681500327987,64.85523028988021,-141.10731504829238,7205925.71726196,778615.924293928,7204727.763996889,779518.646828656,148
2.2165681500327987,64.8550956400137,-141.10785364775845,7205908.384255378,778591.8719916157,7204710.430990307,779494.5945263437,149
2.495820830351891,64.84733083104457,-141.12589672987164,7204818.799335544,777672.0063393754,7203916.076800817,778869.9596044463,190
2.495820830351891,64.84751036419993,-141.12544789698327,7204840.715962726,777691.3637156063,7203937.993427998,778889.3169806772,189
2.495820830351891,64.8476898973553,-141.12499906409488,7204862.632720261,777710.7207942674,7203959.910185534,778908.6740593383,188
2.426007660272118,64.84786943051064,-141.12455023120648,7204925.232612527,777763.0220227255,7203941.144069041,778895.0863930597,187
2.426007660272118,64.84809384695484,-141.1241013983181,7204952.1348440135,777781.9140984078,7203968.046300528,778913.978468742,186
2.426007660272118,64.8482733801102,-141.12365256542972,7204974.051990015,777801.2702481804,7203989.96344653,778933.3346185145,185
2.426007660272118,64.84845291326553,-141.12320373254133,7204995.96926636,777820.6261003762,7204011.880722874,778952.6904707104,184
2.426007660272118,64.84867732970974,-141.12279978294177,7205022.674214571,777837.3957948335,7204038.585671085,778969.4601651677,183
2.426007660272118,64.8488568628651,-141.1223509500534,7205044.591734947,777856.751030995,7204060.503191461,778988.8154013292,182
2.426007660272118,64.84903639602047,-141.12185723387617,7205066.70707777,777878.2272826489,7204082.618534284,779010.291652983,181
2.6790804018112957,64.85096637744053,-141.11750355485879,7205142.857013521,777958.8332607826,7204473.560293856,779301.2348031857,171
2.5918139392115793,64.85119079388471,-141.11718937183696,7205226.393278924,778003.0771258445,7204442.645431849,779282.0373723756,170
