OrthAngle,lat,lon,st_lat,st_lon,end_lat,end_lon,ID
1.9634954084936207,65.4659572011101,-148.62782427625928,7261402.47387651,424566.37732028647,7261319.324718583,424600.8188291993,30
4.319689898685965,65.46582255124358,-148.6272856767932,7261303.676400234,424590.9382548804,7261386.82555816,424625.37976379326,29
2.748893571891069,65.46577766795474,-148.62894635848025,7261359.459683781,424489.52955041785,7261325.018174867,424572.6787083438,32
1.9634954084936207,65.46591231782126,-148.62845264230302,7261398.225370752,424537.14118190535,7261315.076212825,424571.5826908182,31
2.748893571891069,65.4655083682217,-148.6286770587472,7261329.130139587,424501.22780917084,7261294.688630674,424584.3769670968,33
2.748893571891069,65.46537371835521,-148.62881170861374,7261314.288056815,424494.60241920414,7261279.846547902,424577.7515771301,34
1.9634954084936207,65.46523906848867,-148.62939519136864,7261324.337763524,424491.53965892864,7261241.188605597,424525.98116784147,35
1.9634954084936207,65.46510441862216,-148.6299337908347,7261309.980080976,424466.20192492986,7261226.83092305,424500.6434338427,36
1.1780972450961724,65.4657327846659,-148.6267021940383,7261376.124879721,424652.1492430075,7261292.975721794,424617.70773409464,28
1.5707963267948966,65.4657327846659,-148.62607382799456,7261378.798468298,424664.0355497468,7261288.798468298,424664.0355497468,27
1.5707963267948966,65.46568790137707,-148.62549034523965,7261373.099451278,424690.93443269597,7261283.099451278,424690.93443269597,26
1.9634954084936207,65.46577766795474,-148.62486197919588,7261378.925052989,424703.07891654695,7261295.775895063,424737.5204254598,25
3.5342917352885173,65.46622650084313,-148.62436826301868,7261369.55112855,424702.8850892036,7261403.992637464,424786.0342471296,23
2.748893571891069,65.4659572011101,-148.62441314630752,7261374.039379292,424700.0319156649,7261339.597870379,424783.1810735909,24
3.9269908169872414,65.46649580057615,-148.62019411715667,7261379.9773836825,424906.76264950924,7261443.61699399,424970.40225981607,14
3.9269908169872414,65.46667533373152,-148.62073271662274,7261400.624070038,424882.3293424099,7261464.263680345,424945.96895271674,15
1.5707963267948966,65.46640603399848,-148.6196106344018,7261446.099544828,424965.3524259547,7261356.099544828,424965.3524259547,13
1.5707963267948966,65.4668997501757,-148.6218547988437,7261503.787957386,424862.8181389645,7261413.787957386,424862.8181389645,17
4.319689898685965,65.46680998359804,-148.62122643279997,7261406.461504075,424874.44565322483,7261489.610662001,424908.88716213766,16
1.5707963267948966,65.4668997501757,-148.62248316488746,7261504.537813031,424833.7123356062,7261414.537813031,424833.7123356062,18
3.141592653589793,65.4664509172873,-148.62454779617403,7261411.99217861,424691.78868438734,7261411.99217861,424781.78868438734,22
1.5707963267948966,65.4668997501757,-148.62315641422003,7261505.341552123,424802.5275528682,7261415.341552123,424802.5275528682,19
1.5707963267948966,65.46685486688688,-148.62378478026378,7261501.090858997,424773.29278827336,7261411.090858997,424773.29278827336,20
1.9634954084936207,65.46672021702035,-148.624278496441,7261483.251838774,424732.816125012,7261400.102680848,424767.25763392483,21
