"2016-06-17" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08"
"81" 0 439.097794705073 456.355313291657 441.090796141279 0 434.562914937012 463.187194598505
"82" 0 444.285627967024 456.467257588371 434.193169514321 0 442.254329796903 463.29913889522
"83" 0 449.053175373455 457.957251425624 414.729747701788 0 449.053175373455 462.914843116564
"84" 0 455.546711840885 459.02197687002 0 0 455.075467642884 462.183054244115
"85" 0 456.175013146187 456.44986840144 0 0 453.200380934873 449.411504902637
"86" 425.99651983494 451.569605405965 451.569605405965 0 0 446.759119829765 442.71279567248
"87" 425.423901695931 446.347303260151 447.752702284673 0 0 440.078061338743 439.303560381489
"88" 422.016255987881 435.662773715249 442.191280936693 0 0 427.455309490913 436.169437055005
"89" 416.380717374859 426.016362353477 435.902289773615 0 0 415.384094652307 431.812539735049
"90" 413.721116633031 419.172140288462 430.933190664179 0 0 405.653566781064 426.009709766793
"91" 410.605247086319 416.436105359123 428.19715573484 0 0 400.375362679328 418.56436516365
"92" 404.618911240198 413.109975733483 429.013487456222 0 0 396.224880198093 412.511794970768
"93" 393.705149350197 403.914383701921 425.64915843774 0 0 389.454380502144 383.289682094245
"94" 380.178374562722 392.890948536279 414.812344727822 0 0 379.324293985862 361.015807522776
"95" 371.067070869272 380.412442352671 401.558244204638 0 0 369.270591279088 337.454084091348
"96" 363.82067279272 365.469288382147 387.626226399766 0 0 357.684987312794 317.160643860116
"97" 357.530144244019 351.20739190407 378.371589919239 0 0 348.468648020426 299.196002293477
"98" 355.290961301398 346.308002740968 373.098343880621 0 0 344.97655207288 288.691366327123
"99" 356.92403182123 351.632165260783 372.20486503297 0 0 346.609622592712 284.994278398363
"100" 361.525247895169 360.003010997869 375.500214288164 0 0 351.210838666651 286.618117148878
"101" 364.32276857608 365.850070323742 380.018506809697 0 0 355.804838937747 291.318512294252
"102" 365.897447387597 371.763955025001 385.561726121594 0 0 360.465859309799 297.30147634715
"103" 370.389580353732 379.181898734803 389.225566274109 0 0 365.367622765528 305.101316370884
"104" 374.156074960696 381.695334286989 389.223456409567 0 0 367.880912267861 312.635244750533
"105" 381.679233475298 382.933073929558 391.723731420134 0 0 371.635319889151 321.413998958618
"106" 391.703144890811 387.934491352719 399.230877501707 0 0 376.637908914382 332.693896930845
"107" 401.752814865146 396.731102272275 409.290609620559 0 0 382.918242194378 346.512122981995
"108" 412.127898130705 407.106185537835 418.087499641061 0 0 393.608789302332 354.055241699969
"109" 422.477077683918 417.455365091048 427.183522754009 0 0 406.474149109619 361.577650064425
"110" 432.831039124832 427.493717021199 437.537484194924 0 0 417.765560094547 415.238648265466
"111" 443.214861451807 437.876757136216 447.921306521899 0 0 427.832405596287 422.815771927
"112" 453.340498463967 448.075283072028 456.794079204853 0 0 439.430147637145 428.871107367305
"113" 464.909060487198 458.166877304072 465.84646097401 0 0 452.111362151697 477.95521551942
"114" 478.39601648839 467.88500919678 478.39601648839 301.308608044712 0 462.766894531217 477.95521551942
"115" 494.572045826409 479.531097629021 495.430918695869 301.308608044712 0 474.412982963458 477.95521551942
"116" 511.663111037007 495.575354447936 513.773290893506 301.308608044712 0 491.311072785294 483.484906229308
"117" 528.812104124042 514.833599313781 531.918499490578 301.308608044712 0 515.230177255853 486.922849151277
"118" 550.974006276593 538.175476871885 556.584176855639 301.308608044712 0 542.973773118967 491.300795445948
"119" 580.873777889668 569.552216276148 588.398045001604 301.308608044712 0 574.941276155708 0
"120" 594.603606732399 609.290522885474 624.367527502447 0 0 614.247592214802 0
"121" 607.407813614308 651.957376958453 663.638730708542 0 0 656.914446287782 0
"122" 621.90623993463 693.736126550007 705.733069464711 0 0 695.375100786441 0
"123" 643.107870448156 735.286058161987 751.740792253915 0 0 732.733716781726 0
"124" 670.6994251244 776.494304656617 798.7686468573 0 0 774.373129867987 0
"125" 0 817.676768849458 843.572635676473 0 0 816.576403810048 0
"126" 0 858.222701318011 887.171542751439 0 0 855.051083984347 0
"127" 0 898.904144291234 930.041387549697 0 0 893.308004682576 0
"128" 0 940.837910615272 971.110483963454 0 0 935.203032162734 0
"129" 0 980.290605646996 1008.56893553243 0 0 973.802168208601 0
"130" 0 1015.01265355011 1038.9913330599 0 0 1006.06057317111 0
"131" 0 1040.94314433884 1065.16686197094 0 0 1031.36291974781 0
"132" 0 1057.03555112532 1083.09479119086 427.772939764291 0 1047.45542330415 0
"133" 0 1064.88687201113 1087.31414100033 409.237572447014 0 1053.98225259006 0
"134" 0 1067.5268033562 1089.09996447343 409.237572447014 0 1056.62232905907 0
"135" 0 1069.17847916154 1089.3880906112 409.237572447014 0 1056.67314079513 0
"136" 0 1078.42473690365 1099.52694576146 409.237572447014 0 1064.62407796499 0
"137" 0 1086.04550100694 1109.60872567783 409.237572447014 0 1068.37916087094 0
"138" 0 1095.85491154376 1120.69305857855 390.702205129738 0 1074.91105820085 0
"139" 0 1102.47828589413 1132.10771009634 0 0 1082.50501546411 0
"140" 0 1108.54590057033 1146.10493806768 0 0 1089.5150325311 0
"141" 0 1111.62707301858 1155.77032538438 0 0 1095.99321661946 0
"142" 0 1109.01792942459 1154.1060644554 0 0 1088.97526501495 0
"143" 0 1102.40456795171 1144.99231876961 0 0 1081.23217475691 0
"144" 0 1089.04781787556 1135.04226200896 0 0 1066.31408979411 0
"145" 0 1069.28146007735 1126.15368786749 0 0 1039.16495993848 0
"146" 0 1036.46737439732 1101.94232363725 0 0 998.653879585868 0
"147" 0 1000.91881258038 1068.09575095162 0 0 957.980377332659 0
"148" 0 960.179457114019 1031.3393681417 0 0 919.313696112237 0
"149" 0 924.313792353484 999.197481680009 68.5137476576033 0 878.045527698951 0
"150" 0 860.456541674577 932.864734814621 111.407350869269 0 819.902682689547 409.762793311217
"151" 0 795.539538161724 856.120624909976 109.403951961654 0 761.375664890605 383.772978917586
"152" 0 747.204715994902 794.249401167121 97.0175708546544 0 718.611145221852 392.199394857845
"153" 0 688.547243317822 732.313952620587 86.4867724185352 0 657.969357772859 370.489661770092
"154" 0 621.18515218589 661.421483048361 78.0522615246318 0 587.512503316898 341.085236430869
"155" 0 544.791707072338 581.895435081075 75.1158631264658 0 519.730068076075 313.239411024849
"156" 163.852997167046 493.380296948487 531.939370114654 59.4803355586127 0 468.336379955863 264.745006776954
"157" 140.620180807777 447.962056687681 488.382780556326 51.9958310490623 0 424.667129447756 221.174500115431
"158" 124.060567219985 399.008153647944 435.962126658048 52.1011143083063 0 376.897129157182 168.156018999771
"159" 121.089965138235 367.97032987963 400.504065624442 58.3295191350237 0 351.722130540334 136.734303003985
"160" 135.300758621261 365.631108265817 394.992381306475 77.460629255352 0 355.478888186214 136.535914843119
"161" 151.674681924556 378.965976678626 407.016606151754 94.0871835070521 0 367.655846701321 151.480073343459
"162" 167.684051712207 403.298504663007 427.82128732454 110.376912149365 0 388.576126302167 180.020996233563
"163" 194.248409446481 434.993306340845 458.289402838898 131.938141438103 0 417.266642904373 216.303479671614
"164" 214.909823326897 464.15074134431 490.145415954168 146.05913826881 0 425.166290903337 241.150702701996
"165" 240.592739435375 470.17918292163 495.428056674267 158.9241643957 0 406.93263736805 267.445147665398
"166" 256.742341729378 438.504363692827 459.315745861793 160.988613550353 0 363.191706999557 276.952228297049
"167" 268.341363373552 396.625437385904 415.301144333904 164.433257140868 0 316.669136704215 277.957612865644
"168" 276.773510854154 352.708071145151 370.505005510352 167.536805447456 0 273.89563840642 274.192589231287
"169" 0 312.192454258747 329.292432064656 145.216108073365 0 234.852567488519 268.768335497646
"170" 0 279.54828490177 311.644517347283 0 0 221.670737377281 285.756223220279
"171" 0 280.684327663197 339.907366311892 0 0 233.790043319363 304.264341279315
"172" 0 325.4375195633 405.723212541165 0 0 262.826457369643 327.472893651262
"173" 0 388.200384779093 481.127751461839 0 0 311.063866663457 358.060266347896
"174" 0 447.445085606166 549.322987293082 0 0 364.842458212097 381.280632507912
"175" 0 493.614426583143 598.438167085225 0 0 408.026746965133 387.086903675578
"176" 0 535.220225235884 623.408386041132 0 0 440.94783877761 375.404310320072
"177" 0 564.584796662638 623.300428057945 0 0 472.010294849026 359.750402758015
"178" 0 566.815555578753 609.199507299708 0 0 494.911098361765 344.651396572598
"179" 320.095595299683 568.076501965175 596.886710099973 0 0 508.908246989975 324.533944176803
"180" 297.913649218826 561.28239714024 581.062266530511 0 0 506.374167529555 311.723653658793
"181" 296.80965281551 566.277019861204 582.454195061946 0 0 511.338192116192 312.59699403853
"182" 299.542463122952 574.232701161036 589.861959780294 0 0 522.182253976565 320.745103960344
"183" 301.443453816105 595.075409268597 611.637248555409 0 0 543.581498677861 328.000855126829
"184" 298.655220664818 618.734841631703 635.770386493109 0 0 565.841188741207 328.008817829818
"185" 291.514676181419 632.973880184337 656.580144450346 0 0 582.779389524787 325.749694638026
"186" 291.471647603658 668.731692399455 694.138692051263 0 0 613.81827397413 321.587172065694
"187" 309.755043395169 691.510793245638 718.361629032164 0 0 632.923915239204 321.587172065694
"188" 314.895605006154 738.618182140944 769.898218211745 0 0 675.180570361626 0
"189" 320.833007854057 810.88554472221 850.339211489826 0 0 750.135984976577 0
"190" 323.831809578998 849.196125523762 892.599621758617 0 0 789.853465545493 0
"191" 326.921975531911 911.398748971314 955.642376219758 0 0 847.868816301112 547.061636225657
"192" 336.129324802918 974.761337539469 1014.18019476107 0 0 901.034455671736 547.061636225657
"193" 374.095018668453 1061.65059242256 1103.24796762838 0 0 988.559367011651 547.061636225657
"194" 374.095018668453 1064.93057293792 1101.78886821856 346.849139968779 0 995.05212227435 511.076530905645
"195" 376.603517370383 1096.54353026569 1130.21913419433 372.315302923604 0 1031.7168809675 518.629131046279
"196" 387.915377457339 1114.54757752613 1146.5354556935 385.341185041372 0 1052.92091721129 533.457199580945
"197" 387.915377457339 1106.73893885534 1143.34638200269 387.157219396074 0 1050.56688732111 554.15484748957
"198" 387.915377457339 1072.71183305371 1112.69441878928 387.157219396074 0 1024.41496907238 529.852513013952
"199" 435.900883151587 1023.20746835049 1076.14786707451 387.157219396074 0 986.063821301575 529.852513013952
"200" 397.004168194105 996.552798897426 1048.82262963229 387.157219396074 0 954.591464826839 529.852513013952
"201" 360.315376829265 949.092330267459 1004.92086265685 400.593245871839 0 907.729899506405 543.542784871031
"202" 330.979871247749 859.790067322819 914.916705917638 392.605322460179 0 819.616587718974 531.247701485817
"203" 314.334552962038 834.174675801331 885.683038428209 392.605322460179 0 799.908523926433 531.247701485817
"204" 319.660863131796 780.355480101311 822.80920384932 0 0 749.573151044375 425.549963847565
"205" 320.312065044302 724.516073258947 750.747451797696 0 0 703.329924352452 0
"206" 328.322708286271 699.833226918078 721.459889890451 0 0 691.391045613193 0
"207" 328.682335332275 694.651786145898 713.820105265449 0 0 687.710181141885 0
"208" 335.000545032161 679.83041841983 697.081313919594 0 0 681.664873521219 0
"209" 353.532911260595 667.600600901292 684.122357026792 0 0 673.294826243273 0
"210" 357.962639030262 665.367799778228 683.844319922406 218.206854529546 0 670.248564357069 0
"211" 371.986606728616 663.701980701067 684.222708357287 229.115766378122 0 667.817186826448 0
"212" 391.718581710084 657.004980118707 678.559223782575 237.22097567308 0 658.370811777317 0
"213" 405.506922507294 653.621194112106 674.241192000327 237.22097567308 0 653.286248890105 0
"214" 426.799820578988 645.537169774544 666.527111209423 237.22097567308 0 644.907674152368 0
"215" 456.370264348647 637.284192118464 651.690783808775 237.22097567308 0 632.288982398178 0
"216" 472.407121450382 624.078099631867 634.078699293861 246.728036244847 0 619.082889911581 0
"217" 487.036371135497 602.548051608834 615.720186909574 253.431394262996 0 595.98193401239 0
"218" 490.926092183708 574.187792865715 595.142477588213 0 0 566.429228000086 0
"219" 491.926752916593 545.523397713104 578.432776053682 0 0 528.278647599778 0
"220" 511.249750923298 506.644048090096 562.136664923015 0 0 461.683003762173 0
"221" 0 445.281773519134 553.640272459536 0 0 378.32844372567 0
"222" 0 386.892014289072 562.267490208377 0 0 314.943560309102 0
"223" 0 352.141121771711 577.349162362025 0 0 279.025584276562 0
"224" 0 328.424160868518 593.13640677044 0 0 255.058138081548 0
"225" 0 309.427042124496 609.997491340874 0 0 244.722778071485 0
"226" 0 304.818878039264 636.181464660015 0 0 265.406104724017 0
"227" 0 327.047152930665 662.707376914063 0 0 307.093482665415 0
"228" 0 353.401561442807 675.638103781924 0 0 334.997108780774 0
"229" 0 364.53220061427 681.576189887229 0 0 344.645003113202 0
"230" 0 374.21321319232 694.512135370552 0 0 356.582546617982 0
"231" 0 393.092555038931 714.574108138303 0 0 380.349380303564 0
"232" 0 423.118082321136 732.890416799787 NA 0 413.742199458606 483.732169248762
"233" 0 456.683900045063 750.245356516695 NA 0 447.338101905581 477.039474886413
"234" 0 488.62418178148 769.783839724789 NA 0 481.006345261995 473.191105675407
"235" 0 520.035351948919 793.278822431724 NA 0 517.374343042986 464.226141728979
"236" 297.528228421207 554.671631837402 819.094683360072 0.37811371364093 0 550.873535677559 463.652475565122
"237" 282.493874559415 586.525376358256 842.461074822064 3.14175857195139 0 575.712992607426 456.383775046303
"238" 270.588121295117 612.472511182639 871.726502800413 8.16475001236189 0 598.521311405979 443.887299374096
"239" 274.787536130735 623.264070275923 909.173646715683 13.1909872858557 0 626.500327097097 435.863491115666
"240" 283.329393686266 636.039081787095 951.140420381016 18.2164904269791 0 656.130782648976 428.341431876623
"241" 288.836967044472 651.699703655661 996.33433108498 23.2383131862728 0 683.500148934417 423.247497478804
"242" 289.478843378375 666.81688721873 1017.45055790934 27.9462098653158 0 720.880863598466 416.676409159602
"243" 290.740195876727 681.885861539962 1044.3603261615 35.1655289355528 0 760.119290850614 422.014568690391
"244" 298.66369478958 0 1072.88029323235 47.7202804024689 0 779.245493630587 429.222200043013
"245" 302.869568626906 0 1094.86372585528 65.2879707083066 0 786.229358661602 439.204042362798
"246" 295.511694270753 0 1114.84465256318 64.6109660413761 0 794.57039521264 446.372695780821
"247" 286.97243637151 0 0 62.119689836646 0 798.577710330939 464.688148127712
"248" 268.24966568414 0 0 59.6081941164408 0 790.0006339131 483.504792535469
"249" 273.89603908566 0 0 55.0368116991152 0 778.32250910388 499.84637020302
"250" 274.435354503042 0 0 50.4152644394445 0 779.778975633711 520.87703622786
"251" 267.716851739398 0 0 28.0864725397468 0 790.812671313141 540.45529957186
"252" 274.808582588792 0 0 37.1285087192619 0 799.906305619265 566.485699577231
"253" 282.767983244591 0 0 48.192285868617 0 813.09286505373 585.57480620561
"254" 290.050803870056 902.089999602992 1387.99438503232 71.4220290030972 0 829.17900833928 612.890263110853
"255" 0 891.831918577718 1395.70443661209 98.4625996670821 0 842.119159461373 642.700688613231
"256" 415.167847732405 868.940439642683 1402.37689251367 120.5843514925 0 844.913172456462 656.625362249725
"257" 448.668811207183 840.052897967154 1402.10914630261 138.093421371429 0 833.898953284787 659.661272058905
"258" 479.898160139359 810.644626530226 1395.87883969952 160.532650699707 0 806.182113217937 667.682259998786
"259" 491.746467535976 780.995466720354 1389.21439058448 187.09327389522 0 766.390036248352 676.804075659881
"260" 491.746467535976 738.641449422015 1381.40511217736 204.047462284024 0 728.743020738178 669.497471255682
"261" 491.746467535976 704.729783905844 1366.00282513657 218.799100817358 0 697.343045782842 639.75558255526
"262" 517.272674137167 672.991058948599 1343.46838244281 236.04816690774 0 670.480050205294 617.780023811263
"263" 534.824123864769 656.911216150206 1318.29072136727 256.122216456904 0 650.872205578151 557.335877409648
"264" 527.291389725828 647.886134992128 1279.6932334061 273.101854344068 0 635.177613273764 520.774325711741
"265" 0 652.931624099172 1236.78991943188 290.993914922043 0 631.758899068797 512.201073588083
"266" 0 655.414488242281 1193.5392529403 311.208472204454 0 622.825227696479 504.881346184613
"267" 0 632.725132029144 1153.02753557677 330.571435093368 0 602.361572421518 515.430883277337
"268" 0 0 1111.06944701864 339.4391625475 0 543.02970564636 521.452870372833
"269" 0 582.900395448156 1067.26625432519 345.217511119492 0 552.865176865199 519.456349119762
"270" 0 578.121219541397 1037.18877246639 356.02522042155 0 553.052619900832 532.470085571925
"271" 0 598.121996233956 1009.56174208822 367.370636814295 0 571.873057753983 545.172998798058
"272" 0 678.375530422339 982.478644979439 372.350340794417 0 648.101628624413 555.020885571478
"273" 0 720.459163857448 955.133234277975 0 0 700.830395432111 561.028786215919
"274" 0 738.381313586366 922.377688477624 0 0 732.58952843179 568.909261361872
"275" 0 774.282235713333 890.858545670036 0 0 770.325878152695 596.193410804519
"276" 0 804.829502236158 859.609592307927 0 0 802.556730739546 647.489528054358
"277" 0 820.008582108643 828.195031411182 0 0 820.008582108643 0
"278" 0 784.658479175987 792.92350107567 0 0 784.658479175987 0
"279" 0 746.893380884977 754.99404416867 0 0 746.893380884977 0
"280" 0 717.186086140066 727.083886734534 0 0 717.186086140066 0
"281" 0 693.123721426491 703.139390034644 0 0 693.123721426491 0
"282" 640.082248320431 673.699822351298 681.250752388932 0 0 673.699822351298 0
"283" 637.728393650173 655.834326289163 663.109389966513 0 0 655.480947791399 0
"284" 636.504491616954 639.057368170917 650.867679395863 0 0 638.703989673153 0
"285" 636.520867354916 625.64785610858 641.838459350077 0 0 625.29445028756 622.056808626571
"286" 636.520867354916 610.669657526963 630.770972305381 0 0 610.316251705943 610.330023571747
"287" 636.520867354916 599.045406849342 625.872638177682 0 0 596.188177407491 615.302996795973
"288" 634.740176872158 579.439726006181 610.248971945247 0 0 576.582496564329 602.637703963666
"289" 634.056687550516 560.507990161416 594.214092112437 509.405310400082 0 558.004166540584 593.098899703112
"290" 634.056687550516 551.261967808595 584.61376441947 509.405310400082 0 549.115833276453 584.11701633897
"291" 0 545.575702002663 583.502383848699 509.405310400082 0 541.284552682382 586.396613411834
"292" 0 533.751406058487 571.265658957586 509.405310400082 0 525.928833077224 574.602966216814
"293" 0 537.129980890385 573.374623121444 509.405310400082 0 527.042188985935 576.235172200782
"294" 0 535.423583525468 570.758891321431 509.405310400082 0 523.324638020739 571.47347183039
"295" 0 541.658796974324 568.827810315599 509.405310400082 0 524.066400468949 557.917947523954
"296" 0 561.13804074491 586.107281583456 0 0 534.980460888154 559.647166877555
"297" 0 564.13426673078 583.593942721174 0 0 533.539719536456 553.606229879499
"298" 0 560.091681252627 568.143535185739 0 0 525.607956846627 527.053456265471
"299" 0 557.030073675271 565.494957526808 0 0 518.171956035156 477.274650790682
"300" 362.863608251451 560.87243064273 565.494957526808 0 0 527.102786653205 480.270491455665
"301" 352.830314183505 559.176936909415 555.133991747425 0 0 527.292730403533 467.955764850839
"302" 357.024263435315 562.612733385075 543.319040177277 0 0 525.341030333417 448.021121745199
"303" 352.709912178318 561.691591441438 518.124170807069 0 0 535.870043459291 439.840412906941
"304" 352.709912178318 541.861071257278 518.124170807069 0 0 542.551796035054 448.60600919599
"305" 352.709912178318 516.644917545889 0 0 0 556.162921373089 463.777794624952
"306" 349.325346820607 499.943372494184 0 0 0 568.25901789805 487.968445666725
"307" 349.325346820607 484.117174810783 0 0 0 572.44827989458 491.904683483647
"308" 352.589510173131 453.023741967763 0 0 0 582.816459406672 495.110853565205
"309" 0 389.12570309224 0 0 0 599.374381888427 519.745260298383
"310" 0 373.705442116096 584.676025477092 511.112979660542 0 604.415322336315 565.900966520328
"311" 0 371.764205099966 660.198926071229 587.552951674985 0 613.927550567869 592.319287253409
"312" 0 378.388008633135 688.688245655679 602.88391080162 0 627.300697800321 613.127833825305
"313" 0 369.196204061539 680.823327470708 585.554835690365 0 647.636540342202 631.409821860959
"314" 0 366.653055543736 640.318906774846 547.414804451389 0 647.636540342202 601.807669561413
"315" 0 368.097198802107 640.318906774846 519.920862169696 0 653.75438836697 578.299511822697
"316" 0 374.291148237455 629.24666426894 502.190704972075 0 672.326488594415 562.961916063697
"317" 0 370.501390337783 602.627873669833 459.878472302893 0 672.989272913027 528.934950662357
"318" 0 365.143958688906 602.627873669833 450.900249406186 0 672.989272913027 517.193977142655
"319" 274.842090988688 361.547841818783 554.948203284918 356.805303695303 0 661.056174137865 474.661420353565
"320" 295.291832058212 352.48213118507 529.314812947561 343.012556704645 0 0 439.728186001733
"321" 296.405046321869 356.992909094442 529.314812947561 341.087383078531 0 0 437.364472295242
"322" 296.405046321869 372.002211152562 529.314812947561 338.058600152005 0 0 437.406538724777
"323" 296.405046321869 411.911610711916 0 324.8880450755 0 0 418.10682718661
"324" 296.405046321869 440.540108164026 0 318.084493530014 0 0 412.990061216224
"325" 296.405046321869 481.518891806033 0 306.925223394442 0 0 401.602217414129
"326" 300.717637388505 515.629068614171 0 294.974135014532 0 0 398.451754027675
"327" 0 587.368753548104 683.967722555325 265.096505386067 0 582.237973495625 383.613124035014
"328" 0 609.451117883864 683.967722555325 263.93912865724 0 582.237973495625 385.459343645538
"329" 0 650.264815410796 711.5687901918 246.925889756622 0 604.050920978659 383.602989487172
"330" 0 698.364986004098 727.186957671586 234.369124237809 0 609.227376235469 378.912421820615
"331" 0 731.782650892664 741.625279618407 229.180765129182 0 615.617535256236 375.613845502149
"332" 577.106797311335 737.351020198284 730.239422313887 221.377794857308 0 601.238360587412 371.618678354552
"333" 577.035190159584 736.42744573026 727.118628717508 217.435799918416 0 597.286102080322 369.181208721972
"334" 577.148735456286 722.39709828243 714.155804395418 212.195961164017 0 599.279235093683 356.30547115666
"335" 578.904294315133 708.2050170782 707.08044004165 213.268420428623 0 606.545018694741 334.973814872156
"336" 585.218066338982 684.870730754923 708.405721556012 216.345237734077 0 616.050634476931 321.982298799787
"337" 597.729187154364 661.431921849414 714.245806645239 223.174717357246 0 625.243362107448 316.982309601286
"338" 615.451582238271 668.142639190256 752.450661020881 235.581094676226 0 642.534370732331 317.800494998122
"339" 623.149182084358 680.257690457959 803.969009085971 248.416559335476 0 665.150946890215 321.954603575631
"340" 634.592521093026 701.649038236715 853.529276752747 262.371236637855 0 691.340452401753 336.910996469798
"341" 651.399704493476 726.04732218831 884.90909877634 282.779509707581 0 716.346810081219 363.412805507134
"342" 671.862979523026 747.745377857462 898.91439195032 305.887617408778 0 737.534252493252 397.546560918751
"343" 683.441167814777 766.353258527156 909.22100518334 322.380843040686 0 756.142133162945 441.08921488183
