"2016-06-17" "2016-06-24" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08" "2017-09-15"
"95" NA 0 NA NA 0 NA NA NA NA
"96" NA 0 NA NA 0 NA NA NA NA
"97" NA 0 NA NA 0 NA NA NA NA
"98" NA 0 NA NA 0 NA NA NA NA
"99" NA 0 NA NA 0 NA NA NA NA
"100" NA 0 NA NA 0 NA NA NA NA
"101" NA 0 NA NA 0 NA NA NA NA
"102" NA 0 NA NA 0 NA NA NA NA
"103" NA 0 NA NA 0 NA NA NA 0
"104" NA 0 NA NA 0 NA NA NA 0
"105" NA 0 NA NA 0 NA NA NA 0
"106" NA 0 NA NA 0 NA NA NA 0
"107" 0 0 NA NA 0 NA 0 NA 0
"108" 0 0 NA NA 0 NA 0 NA 0
"109" 0 0 NA NA 0 NA 0 NA 0
"110" 0 0 NA NA 0 NA 0 NA 0
"111" 0 0 NA NA 0 NA 0 NA 0
"112" 0 0 NA NA 0 NA 0 NA 0
"113" 0 0 NA NA 0 NA 0 NA 0
"114" 0 0 NA NA 0 NA 0 NA 0
"115" 0 0 NA NA 0 NA 0 NA 0
"116" 0 0 9.64686930299286 NA 0 NA 0 NA 0
"117" 0 0 25.6601947411212 0 0 1.87551027978079 0 NA 0
"118" 0 0 31.8862669799698 0 0 1.87551027978079 0 NA 0
"119" 0 0 46.323465596413 0 0 3.61706046253355 0 NA 0
"120" 0 0 70.6991104590005 0 0 13.3269307322698 0 1.47246732859952 0
"121" 0 0 82.4822955355006 0 0 36.0055577611024 0 10.6869744145259 0
"122" 0 0 110.219290918405 0 0 46.4542530190845 0 13.4968489847079 0
"123" 0 0 146.486957555733 0 0 71.7811806221241 0 25.8910564130393 0
"124" 0 0 153.3656934535 0 0 103.237176471269 0 46.6874933516317 0
"125" 0 0 201.086570802108 0 0 130.067261619365 0 61.4902989505816 0
"126" 0 0 251.919683854956 0 0 163.04837357181 0 84.2854574744153 0
"127" 0 0 272.242226309167 0 0 188.073918290062 0 106.087737688639 0
"128" 0 0 272.242226309167 0 0 202.065260852922 0 118.240911897253 0
"129" 0 0 307.515644313081 0 0 230.540187664091 0 135.801571055868 0
"130" 0 0 318.706423997163 0 0 246.200341112047 0 143.716358150944 0
"131" 286.328685475566 0 355.225955579343 0 0 265.280486024833 0 150.262964639604 0
"132" 286.328685475566 0 0 0 0 279.717626124002 0 148.692675953693 0
"133" 286.328685475566 0 0 0 0 294.900120350619 0 150.079634036919 0
"134" 293.801088324519 0 0 0 0 306.09912254935 0 151.509636783843 0
"135" 296.289938602148 0 0 0 0 315.920630647532 0 156.617962358719 0
"136" 296.289938602148 0 0 0 0 321.773836488309 0 160.993763170779 0
"137" 301.270565165439 0 0 0 0 323.11315691048 0 163.248959594452 0
"138" 301.270565165439 0 0 0 0 320.91270362412 0 165.893722269822 0
"139" 301.270565165439 0 0 0 0 318.848304082148 0 164.581615937657 0
"140" 301.267639157406 0 0 0 0 318.795678601931 0 165.299557890618 0
"141" 301.267639157406 0 0 0 0 321.481141493332 0 164.730265521519 0
"142" 289.332751091541 0 0 0 0 320.293985602273 0 163.197461228473 0
"143" 284.320820091225 0 0 0 0 320.617948565481 0 162.126250535206 0
"144" 277.680185122846 0 0 0 0 318.641447312968 0 164.729955021642 0
"145" 272.505130197984 0 0 0 0 314.862020905452 0 167.468257458324 0
"146" 269.839205344594 0 0 0 0 311.538370700107 0 171.70246715619 0
"147" 268.723711138261 0 0 0 0 309.706458857389 0 173.824535098099 0
"148" 266.647061967628 0 0 0 0 303.892373824937 0 177.910855572773 0
"149" 262.86611378031 0 0 0 0 303.470293998927 0 180.994721153833 0
"150" 261.607541113614 0 0 0 0 299.681423996878 0 186.379990588001 0
"151" 261.049266299119 0 0 0 0 309.81518975062 0 194.801269970996 0
"152" 262.066591518049 0 0 0 0 332.699052667587 0 217.96143539185 0
"153" 263.030286713721 0 0 0 0 337.571642822045 0 221.525667420515 0
"154" 262.972310017283 0 0 0 0 358.41403400055 0 249.257816335738 0
"155" 262.972310017283 0 0 0 0 379.00164697618 0 259.950373544325 0
"156" 271.757453090734 0 0 0 0 407.004442334876 0 278.38517786255 0
"157" 0 0 0 0 0 443.411079563022 0 316.990212672466 0
"158" 0 0 0 0 0 468.669737993922 0 344.125364659803 0
"159" 0 0 0 0 0 485.917882551595 0 368.63831569932 0
"160" 0 0 0 0 0 487.749912300915 0 368.377733081052 0
"161" 0 0 0 0 0 488.409708897905 0 368.432998064516 0
"162" 0 0 0 0 0 474.6405133435 0 371.704886184765 0
"163" 0 0 0 0 0 465.267392844818 0 370.711022918748 0
"164" 0 0 0 0 0 463.963764362376 0 366.146865531974 0
"165" 0 0 0 0 0 456.228919192909 0 362.697920687815 0
"166" 0 0 0 0 0 453.667168369456 0 361.868723344524 0
"167" 0 0 0 0 0 444.385425789846 0 371.822070627441 0
"168" 0 0 716.765704275093 630.626468119305 0 443.169269062268 0 386.464656356499 0
"169" 0 0 716.765704275093 630.626468119305 0 445.25675579132 0 403.374810559524 0
"170" 0 0 728.342315797524 642.55104782775 0 444.731473975923 0 424.040185138026 0
"171" 0 0 716.209519115831 658.307831342779 0 456.150566113879 0 458.256308574268 0
"172" 0 0 690.937058205319 648.557215055198 0 465.503753998651 552.688035036103 483.931741509043 0
"173" 0 0 669.949441280668 641.778165415179 0 464.436831560167 552.688035036103 498.22243555146 0
"174" 0 0 649.480261879222 630.495350807036 0 463.830336490335 552.688035036103 503.588232210945 0
"175" 0 0 615.78858967659 613.49929075909 0 458.044615953536 552.688035036103 501.189449664315 0
"176" 0 0 592.062385800988 594.395388273889 0 448.442112776951 492.972441715788 495.005541361463 0
"177" 0 0 540.446202540882 557.402900652709 0 436.401357868422 454.850175976931 487.353172613095 0
"178" 0 0 490.310357056845 512.396122832754 0 410.303977231224 454.850175976931 459.916015083865 0
"179" 0 0 457.072203411785 492.437983353375 0 389.463346991208 405.931246447345 438.737925056184 0
"180" 0 0 418.677785149724 455.716969336727 0 369.714197427921 405.931246447345 421.141540044225 0
"181" 0 0 393.150376835629 435.057693883438 0 358.271185805386 405.931246447345 401.207620914763 0
"182" 0 0 387.315170776663 427.217568285567 0 348.416382754549 405.931246447345 397.626541218885 0
"183" 0 0 401.536189131625 439.686942500437 0 341.664588206849 378.605644499216 393.326199431855 0
"184" 0 0 410.657347807894 449.809954019778 0 322.083561378386 0 385.930718199427 0
"185" 0 0 432.765296936796 477.493317367093 0 307.707077887706 0 380.50690134647 0
"186" 0 0 444.918811911807 483.41832722078 0 287.188336802836 0 376.106718996209 0
"187" 0 0 444.106128619047 482.874519530006 0 262.716028944315 0 366.696714652069 0
