"2016-06-17" "2016-07-12" "2016-08-13" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08" "2018-07-03"
"18" 27.6351636144658 30.1839967502362 33.4813870043677 32.7949089013477 34.0248491857937 20.5006492071279 20.0333803798873 23.8631590209862 27.215921098209
"19" 31.2739862962022 36.0060950159153 41.2783635446954 41.2783635446954 41.4818511904059 29.2745191178317 26.4662263412672 28.2253155810188 29.8909519038909
"20" 36.1023905850591 43.9129857629569 46.0712297503409 46.0712297503409 47.4430318816251 38.5629528497152 33.8444881005397 35.6391154235026 32.3768338970244
"21" 42.1039702522449 49.4822501210692 49.8029057569357 49.8029057569357 52.9861800252014 47.6800865608495 40.691718151083 43.5889646950778 33.7842403767123
"22" 47.3183842883608 53.3809482647671 54.6620362455895 54.6620362455895 55.9356614462463 53.7694290936781 46.7471157111376 46.0298335273728 34.1976594548568
"23" 51.6016514754586 55.5590221904054 58.3481010569559 57.921059390201 57.921059390201 52.4911345290194 48.7617240436002 47.1266847148077 32.562715351054
"24" 53.8950608883772 55.5762833659499 60.6477894994948 57.9383205657456 57.9383205657456 48.8028079063849 49.4887618026991 49.4200941277262 31.8705077386138
"25" 53.9932336449717 53.9054677048941 60.5416189872668 57.2644073852286 56.2675049046898 47.1319922453291 49.5869345592936 51.5120718453984 32.2514948518471
"26" 53.6077313276511 51.2456941278554 57.8818454102281 55.7430211008226 53.6077313276511 44.4722186682904 49.201432241973 53.4033441133432 31.5780904626617
"27" 50.0513830879412 47.6893458881456 54.3254971705182 53.0709248091303 50.8289915849415 40.9158704285805 45.6450840022632 51.6154997696683 31.3589828654451
"28" 44.8752362763986 42.6562129387384 49.1493503589756 49.4595816194844 46.7896679175119 35.7397236170379 40.9147501884119 49.4270074484063 31.1693833872533
"29" 38.7486349052199 37.6676856862467 43.0227489877969 46.0836464440614 41.140086453863 33.1344240362863 38.6807242272572 48.8042404178871 31.8687247790486
"30" 32.6907303769854 32.6907303769854 39.8304851541986 42.0102504741788 38.3748642870195 31.9987746684791 37.9572328063585 46.6436352470107 31.9767784628073
"31" 31.6093623412221 31.6093623412221 41.1735816825757 42.2408504401891 47.6364787970695 29.8362890636037 38.9045127829054 41.6217998915133 30.1588754024276
"32" 32.9633565489838 32.9633565489838 43.241572616826 44.4623402009699 49.7388137778884 31.6823214493211 41.0347788728972 39.928326272579 30.4603243482487
"33" 32.8930443926742 32.8930443926742 46.8118676649947 45.1693679949727 50.6849019707491 33.7101246579972 40.9800916402119 37.8658363541621 32.3821899540463
"34" 34.7912959846325 34.7912959846325 50.7044922562636 48.2569878493842 56.9039166713617 35.9094836807473 42.8783432321702 38.2166470370898 34.2740086029839
"35" 37.5644528685169 38.3630600759847 53.0011765740258 50.8256171012441 56.9039166713617 38.6916726346552 45.1522429145066 41.4078165670579 35.3338171851784
"36" 40.7354816318725 41.9775548515267 57.9391402296867 53.8847768331481 61.7223164997127 39.685336347121 47.5365268012471 44.2445149602668 35.7190508636851
"37" 43.1904329545121 44.5877653266231 62.544548877053 55.5765571346609 72.4532498991771 41.0923165326638 47.9354652913579 44.3138701085808 35.5575078381035
"38" 48.2604026673921 49.1504833614778 66.2161571979439 59.3978238570843 84.5478442665559 43.2262089107354 48.7660275751856 49.1301305071309 35.1919972488253
"39" 51.060690973159 53.1372863514 67.0324677983911 63.319047084871 99.0502968295334 45.3783406214904 50.4505696143708 54.1079891845495 35.3847671013278
"40" 50.2605955917155 52.2126371504864 66.5665188045093 62.1833253102049 116.314961748031 46.5875635823999 48.6458150617508 57.0220425494568 34.3598059254912
"41" 47.5736139220686 48.947615694829 61.0868647525821 58.6037343377594 116.314961748031 44.115982127797 46.2423709098144 58.9590326652068 28.6141500498703
"42" 41.4131609572296 44.6710820926998 54.9239029452249 52.4765259959361 0 40.2144270154564 42.3586925302408 55.0753542856332 21.9908205597227
"43" 36.8378158184872 39.7704492328579 49.3893446126228 46.941967663334 0 36.3405748509303 37.9714500180567 49.6508216096044 17.4279372413703
"44" 32.9392440049353 35.3017068322092 43.2189993661071 41.6224238397518 0 34.1436058832455 34.63859433389 43.4804763630887 14.8423251191415
"45" 28.5912377922669 31.5334168229983 37.1764380971781 36.7169982006819 0 32.0698709302952 32.0698709302952 37.4379150941598 12.4500144033382
"46" 26.0906720056706 27.6768342545101 32.4009757356974 32.4009757356974 0 30.4881849366913 30.4881849366913 32.662452732679 10.7404567749549
"47" 25.9651836278244 27.6936930989155 30.3626965588451 30.3626965588451 0 30.3626965588451 30.3626965588451 30.5885867502638 10.8871530050824
"48" 28.062926070252 30.648338407178 31.0411936297336 31.0411936297336 0 31.0411936297336 31.0411936297336 30.5172938135468 14.2683380710776
"49" 30.8702386452879 31.5717316195042 31.5717316195042 31.5717316195042 0 31.5717316195042 31.5717316195042 31.0478318033174 17.3959047166828
"50" 31.4633028439877 32.1744907300567 31.4633028439877 31.4633028439877 0 31.4633028439877 31.4633028439877 31.4633028439877 17.9721129890932
"51" 31.8822270929888 33.7302381231708 33.2999124256474 33.2999124256474 0 32.5910697593181 33.2999124256474 31.8822270929888 19.3847889110368
"52" 33.3897034565032 34.8334128540333 35.8968752939921 35.8968752939921 0 34.102801929492 35.8968752939921 33.3897034565032 22.0830638160038
"53" 35.5616492616994 35.5720612557186 38.0598629904163 38.0598629904163 0 34.7025996452121 37.2088426570817 35.5616492616994 24.3734600940182
"54" 37.8166228202525 37.4790137667175 41.0644203437016 41.0644203437016 0 34.8828323433458 37.9378777763586 37.8166228202525 26.5716147934999
"55" 39.5195013322008 38.6099943777551 44.4740566536801 44.4740566536801 40.7834690586913 35.4463830058237 39.6407562883069 39.5195013322008 26.2826067488771
"56" 40.0857648194728 38.7478064321097 45.7454797909622 45.7454797909622 36.793390945717 36.151000601642 40.912179425589 40.7909244694828 24.2886511861994
"57" 37.8684333046194 37.2102235839844 45.8017945643347 45.8017945643347 35.2849088881119 35.3246056395856 40.0857844635326 40.8472392428554 22.0164282546079
"58" 35.6055792221296 32.9538791634019 43.5401101892151 43.5401101892151 35.2849088881119 31.4962416967869 35.5485778544046 40.0032402003943 18.3250966337233
"59" 31.6237636654499 28.2433775334513 39.0397625621859 39.0397625621859 35.2849088881119 25.8062281930442 29.3442880869718 36.0214246437146 14.2912682626322
"60" 25.3494698745788 25.1025834957887 35.0443305406777 35.0443305406777 35.2849088881119 20.5343811807556 25.6301750879048 29.7471308528435 12.0014945583042
"61" 21.2438235494634 20.7740037837468 31.8930425612338 31.8930425612338 35.2849088881119 16.2285791411753 22.4795127675849 25.6414845277282 9.09192691446335
"62" 19.4159893952234 17.8521003462439 28.3584506089635 28.3584506089635 32.5356288028221 13.8741056522322 18.9857114291713 23.8136503734881 6.31094431346339
"63" 18.9733997113397 17.8379620952777 27.5666669357608 27.5666669357608 32.2679447729016 12.8348560716627 17.8379620952777 22.6659010395944 7.44661431744062
"64" 20.7835459348207 18.2571717659616 30.2613410553465 30.2613410553465 0 12.1292970035138 18.2571717659616 22.2024009748495 9.34328317115876
