"2016-05-30" "2016-06-15" "2016-06-17" "2016-06-24" "2016-08-18" "2016-09-03" "2017-05-17" "2017-06-02" "2017-06-04" "2017-07-04" "2017-07-06" "2017-07-13" "2017-07-29" "2017-09-08" "2017-09-15" "2018-05-29" "2018-06-07" "2018-07-23"
"954" 500.910698902862 500.910698902862 486.227680686898 501.666559153553 0 746.720727610988 514.316910559745 506.120506533952 488.603399345591 0 0 NA 501.005617297435 751.255177889508 634.184633042076 474.047049006363 485.631421886284 0
"955" 496.048775468029 496.048775468029 483.904068324514 499.343825638789 0 738.378181164565 513.910870976582 501.258583099119 488.630526442117 0 0 NA 491.294876686025 743.906818883121 626.828805554153 469.37269718507 480.619744223354 0
"956" 491.648262620359 491.648262620359 480.334985252648 497.741504440988 0 726.147024760631 514.805485782351 496.858070251449 486.78677971597 0 0 NA 485.199401900632 732.904058985947 605.952339187712 468.317675645538 477.050661151488 0
"957" 487.752977396874 487.12197312109 479.304543877144 495.829095954161 0 710.346980212033 515.374688670713 491.698937448711 485.756338340467 0 0 NA 483.624264103047 722.135929491411 585.373897885056 469.092892963603 476.020219775985 0
"958" 486.107410667691 482.301059058033 480.159584782492 494.334261996232 0 690.465542389262 515.902361196953 484.189628369027 486.611379245814 0 0 NA 484.479305008394 715.558139689477 569.346825957431 472.635010506329 476.875260681332 0
"959" 486.024520459305 477.863459240821 480.86330276298 492.349145212809 0 667.055333410479 515.870325216833 477.863459240821 486.802484654334 0 0 NA 485.183022988882 705.19062370892 556.101844970683 477.866363040924 477.066366089852 0
"960" 483.444264185845 473.983098858281 481.007406057652 490.332660555853 0 636.4022423091 513.300549633873 473.983098858281 482.053920686857 0 0 NA 485.327126283554 685.223601414189 544.670582366109 479.946825649222 475.289779581683 0
"961" 479.525053807312 471.837841877322 478.653956232322 488.354854629142 0 601.083410842434 509.281496524378 472.576989126311 475.271137701576 0 0 NA 482.973676458224 654.869970658159 532.993197391382 477.865521581759 473.545801355857 0
"962" 477.726654704371 469.329427221465 478.395093914126 488.210741655789 0 566.696006820307 503.99259263166 472.583212887032 473.286939037661 0 0 NA 480.200752607694 619.400045314012 530.727945886041 475.092597731229 473.286939037661 0
"963" 477.756774326574 468.068180481027 478.225101403312 488.278260494212 0 539.464418148162 498.925380838546 473.244336785018 472.959020339964 0 460.394316312016 NA 478.067175216429 578.62741326354 524.559511693427 472.959020339964 473.116946526847 0
"964" 477.251582359355 470.738335847683 477.403008668043 487.456167758943 0 519.853088815938 494.155093596696 475.914492151673 472.136927604694 0 472.069674697705 NA 477.245082481159 537.218373233821 517.449368779205 472.136927604694 472.294853791578 0
"965" 477.924106928183 475.371418417826 474.464076843106 484.911447800134 0 509.580653356632 490.246384332746 480.547574721816 467.86766787758 0 472.069674697705 NA 472.06899831595 513.260213382278 505.026001929996 467.473456011452 469.868534538609 0
"966" 480.768824086769 477.003811222052 470.172867706341 482.62238656352 0 509.5819517401 490.905548404835 482.179967526043 468.608815351793 0 472.069674697705 NA 467.777789179184 503.356365562579 496.971746763893 465.699195478142 468.094274005299 0
"967" 481.73649220374 476.079289495916 470.342885891036 482.242084384211 466.620132297354 530.993422379662 490.502645650814 480.516298550918 471.330535724148 0 472.069674697705 NA 465.907527015336 519.272427167521 519.607661468279 465.907527015336 468.302605542493 0
