"2016-06-23" "2016-09-09" "2017-06-01" "2018-05-19" "2018-05-28" "2018-06-20" "2018-07-22" "2018-07-29" "2018-09-08" "2018-09-15"
"82" 530.201781528123 529.262864442191 509.786204687804 540.031143003706 533.841810456472 0 521.718420496655 516.160608304867 525.427608067109 521.718420496655
"83" 541.653419349037 538.557035160223 513.806952313644 552.557284048407 543.337089754815 0 527.780620888018 522.392190386496 528.865579009156 527.780620888018
"84" 552.393431198836 549.161738681089 517.827832815289 563.838529213943 552.393431198836 0 530.097965078705 531.781158439145 532.07355480554 530.097965078705
"85" 563.969769003587 556.805226729882 523.769135145418 568.983189542742 564.637930575029 0 531.744171583854 539.085120262739 537.028082888598 531.744171583854
"86" 576.99440785285 562.622490864904 522.6372693897 576.993477360451 577.730244304238 0 533.10709233695 539.47990615177 547.208295124886 529.88030835469
"87" 588.176589585416 567.628841599977 521.736035129034 587.508307047346 588.675337094991 0 534.322540056312 540.778687876515 553.915038063495 527.571951178987
"88" 596.566240235048 572.268452218497 519.158539625787 595.579403565591 600.062768198018 0 530.480725339975 533.990481681153 552.717182824003 524.80162650431
"89" 602.743164015359 575.612437753329 515.189999340823 599.660067590488 604.9810109464 0 526.316946100361 530.296815728753 553.175207370163 519.876738567777
"90" 605.283437851664 577.530257857422 515.189999340823 601.095527163038 607.840977201426 0 520.737059140156 527.877048667951 553.175207370163 514.405049250459
"91" 609.900058726033 561.788116700193 510.53532582931 604.289410166402 610.663555519565 0 516.061994194346 520.671562787842 552.810943613686 508.84004991293
"92" 611.071395003948 559.296428892026 506.087359896013 606.78629996356 611.739454698289 0 515.052229606486 517.347970094121 555.549679372821 506.380511800454
"93" 612.279049163589 549.450121332477 501.697111953262 608.394469744313 612.362467482918 0 504.877333891891 510.409123983024 557.232916377846 500.259551761003
"94" 613.941075572576 541.660425304948 497.167558063402 610.373002354245 613.965278371952 0 501.082385243349 506.525352054553 555.417487906001 494.455385760129
"95" 617.439827265419 537.386313777457 484.562154983885 613.734292096746 615.685417115415 0 496.245048505198 500.171739985958 558.013569525508 486.675071609506
"96" 619.809498603362 531.304227769345 472.365460350942 618.277569177129 618.277569177129 0 489.952246857057 495.579544075731 552.868670184278 482.418437495225
"97" 621.350799584766 517.452346796609 456.877538458413 625.897477230669 625.897477230669 0 476.923560912976 479.981431909329 536.012873709177 470.706649672967
"98" 620.487712174245 506.949871804472 447.796252589262 629.715955985348 629.715955985348 0 470.515854675299 470.871718402282 527.515959056119 463.021342013473
"99" 621.494837063255 496.85178377532 439.507882455975 632.557586242559 633.60274268739 0 460.392077424283 462.611681664777 516.485099020682 454.761305275968
"100" 622.866760090273 490.977075905239 435.501552008799 633.561504549935 635.877639468015 0 454.065280869517 457.714623917169 512.169498713445 449.375700471117
"101" 626.828519650192 476.942626912773 428.071669486799 637.260385867819 641.252369578871 0 443.948506705164 446.993229796136 501.100040282378 440.368729376432
"102" 627.154243278495 470.395941246612 423.008643612927 638.890092773326 643.381074448259 0 438.336808823707 441.76212230105 495.039754627536 436.755229879489
"103" 634.38748800984 454.718538345094 414.945225587394 644.267297584104 650.614319179604 0 425.732918512881 428.633216713888 486.243484438635 428.691811853956
"104" 641.337959577625 439.61855984328 410.655344579289 649.522619577422 656.224703265136 0 414.341568677981 415.753836858313 479.426702932053 419.093728967049
"105" 646.522675432401 427.173906440776 406.667117662684 654.287829624986 660.9899133127 0 406.780955867581 406.769624772187 474.185246348146 409.729890407397
"106" 652.144416284262 415.796157998603 405.361897728669 658.877376133942 665.579459821656 0 398.656065290645 400.068279731998 466.254062553715 401.374438643241
"107" 664.680294009676 396.644962605748 399.701738031622 666.857569048961 673.322628755113 0 386.508966246527 387.286902201399 454.229301880568 389.207544692354
"108" 671.981226278155 388.021648276474 397.827152831739 673.051257502794 677.732893965508 0 381.520528391424 380.143142417022 446.49730677746 385.968309064833
"109" 677.984839516727 381.094197296932 391.557872007481 681.703646131842 682.552346040375 0 376.139429269541 375.539411810872 438.733516202613 380.620944090094
"110" 679.774098325914 377.93170033046 0 689.928036789473 686.49857653346 0 373.450185509907 373.450185509907 439.047690626415 377.161957494246
"111" 686.059473010312 379.320764612465 0 698.745868584451 695.390028768226 0 377.164678614151 374.874062273541 441.582200960731 376.177495108958
"112" 689.068025070675 378.998655997024 0 701.41801479967 697.582769295414 0 376.686002710793 373.916710466826 439.857445442127 375.406347993017
"113" 693.034176597442 379.625970929858 0 703.902360440103 700.067114935846 0 373.412560169079 372.625874833689 437.773241951899 373.878423418066
"114" 693.766401512795 379.788142581052 0 703.276062375123 699.920222558898 0 372.678953267337 372.368759311901 435.526173665605 373.464739323231
"115" 695.23618782346 377.91355623219 0 702.887886101286 701.271568763168 0 371.792770203775 371.145637465717 432.126468926403 371.560544081125
"116" 698.127708761763 377.604934346155 0 703.899037406878 704.16308970147 0 373.56670025766 370.84219209622 430.183940495096 369.637016510525
"117" 700.936840433913 377.797813815864 0 704.686228634651 706.418770522057 0 373.256600383333 370.946289213084 422.809301987767 368.062793739529
"118" 705.044143009401 375.67412685708 0 703.570488946399 707.707508501619 0 371.930077573566 366.230113467924 409.378986383613 365.385721973456
"119" 706.80380130858 372.820219328707 0 705.363809314498 709.500828869717 0 370.099899426331 361.820325170121 396.102109142029 363.199904496083
"120" 710.290261074018 370.222061028188 0 710.495624933031 714.632644488251 0 370.052915562496 359.630797856409 387.84961660344 362.756985703349
"121" 714.453897976031 367.604407769721 0 714.659261835044 718.796281390264 0 368.5672721272 356.33858666833 379.678627413238 361.618531513456
