"2016-05-31" "2016-08-31" "2016-09-01" "2017-05-31" "2017-06-27" "2017-07-12" "2017-07-17" "2017-07-30" "2017-08-06" "2017-08-21" "2017-09-02" "2017-09-08" "2017-09-15" "2018-05-21" "2018-05-28" "2018-06-02" "2018-06-21" "2018-06-26" "2018-06-27" "2018-07-04" "2018-07-07" "2018-07-20" "2018-07-23" "2018-07-24" "2018-08-18" "2018-09-09" "2018-09-13"
"34" 306.691488138214 591.493275667967 591.493275667967 0 0 565.826869677057 0 588.320944905809 595.389578881 574.528064538421 588.320944905809 583.19600440489 588.320944905809 203.541527436098 351.480391534362 347.104279285395 581.882823460579 577.961931352294 0 577.961931352294 243.349797367466 586.411043130165 583.996129199237 575.547283169795 588.649794406314 584.493757218924 588.320944905809
"35" 294.636149424542 588.69066866086 588.69066866086 0 0 557.124724884914 0 582.968362752363 588.025625424983 568.636826479804 585.114414300414 579.989473799496 585.779269485889 212.069339252771 335.201313179272 329.083008717245 576.93416490542 571.203856786032 0 571.203856786032 230.485678419269 579.720295671294 577.238054632975 568.991189925703 581.353155042337 575.91811024669 585.779269485889
"36" 284.87914253269 588.475513663603 588.475513663603 0 0 553.021579771911 0 581.011186209739 583.383634263065 569.355798977889 584.899259303158 579.774318802239 587.710083059011 220.682618685384 322.292623733427 313.389279662031 574.976988362797 567.10071167303 0 567.10071167303 215.698434513365 575.617150558291 573.134909519973 566.630066358068 576.711163880418 573.951271969708 587.710083059011
"37" 273.888996910949 585.387030971445 585.387030971445 0 0 549.697754919801 0 579.192961243557 576.711751175408 568.378520595049 583.282902478105 578.157961977186 587.565681429698 228.518650185003 305.741807517492 296.569445387477 572.157833863512 563.97875496205 0 563.97875496205 202.29496213028 572.495193847311 570.012952808993 563.508109647088 572.117081302333 572.973993586868 587.565681429698
"38" 259.203674689266 583.556205203499 583.556205203499 0 0 549.781611177782 0 576.89301335637 570.961107252898 572.008264046918 582.891221454156 579.909928751148 589.31764820366 235.041140685654 290.491475095764 278.033327454931 572.037413079791 563.824785043974 0 563.824785043974 192.108203059722 570.296123503555 567.881210874312 563.354139729012 568.546194623655 574.457643999444 589.31764820366
"39" 243.933729196888 584.716070500592 584.716070500592 0 0 553.120316089564 0 576.873927249815 569.174044223294 577.19166543285 584.716070500592 586.02829211115 593.289545030974 236.168636808296 278.649619415499 259.75032843203 575.00682773355 564.71449204337 0 564.71449204337 181.103825077148 571.321092004173 566.826471720567 564.243846728408 566.826471720567 577.494578852687 593.323224211851
"40" 229.776339465682 591.276563939579 591.276563939579 0 0 563.464695932132 0 583.434420688803 573.216142080921 587.20061772362 591.276563939579 594.061281341013 599.850038469962 232.407168464655 271.038238389107 247.843356280239 583.308700831073 572.980549255391 0 572.980549255391 170.556067961802 577.510985424499 572.980549255391 572.812817360265 572.980549255391 587.20061772362 600.018481293988
"41" 218.836250888976 598.865660093492 598.865660093492 0 0 574.334584883938 0 591.023516842716 582.31121641219 598.171776745709 598.865660093492 603.156355672282 607.439134623875 205.174968851311 265.66083457602 242.331313870491 588.886632947364 580.232725267179 0 580.232725267179 164.43554802584 584.594895718147 580.232725267179 582.176728134715 580.232725267179 598.171776745709 609.753380082184
"42" 210.487689572634 606.372632567461 606.372632567461 0 0 585.662370702282 0 600.676540864736 593.706329337923 606.688655830526 606.372632567461 612.136108620404 614.281251912369 179.96096713381 261.638039909476 241.860024118762 596.460932528723 589.61644085964 0 589.61644085964 165.403375194569 593.911284203218 589.61644085964 591.358462405007 589.61644085964 606.688655830526 618.270259167001
"43" 203.606593850492 612.52449903739 612.52449903739 0 0 591.70908172206 0 608.570428880032 603.712488492662 612.142276821665 612.52449903739 620.099212003134 618.287149811919 149.940403368264 255.268711460496 238.906921752426 602.509886200282 597.811363101578 0 597.811363101578 168.74750515272 602.106206445156 599.892179461866 597.811363101578 597.811363101578 612.142276821665 626.235605201511
"44" 197.483917460747 617.957838809173 617.957838809173 0 0 594.556126165206 0 614.205636792945 608.504546472525 615.060293380065 617.957838809173 626.332370439213 622.248534387963 120.624699540767 253.829047950882 234.645450082856 606.99914196845 602.603421081441 0 602.603421081441 168.510385700249 606.898264425019 606.427000215511 602.603421081441 602.603421081441 615.060293380065 632.739571215633
"45" 195.752115992407 619.71101431 619.71101431 0 0 597.538906298673 0 617.496278247797 609.949860651968 615.712638993874 619.71101431 626.413826572036 621.858062090879 89.2484902134463 248.047611887447 230.505139490406 607.972777695248 604.048735260883 0 604.048735260883 170.451770644982 608.343578604461 610.156110903969 604.048735260883 604.048735260883 615.712638993874 632.955864042715
"46" 190.597146042722 616.268564411823 616.268564411823 0 0 598.584447441269 0 615.594891063696 609.454339080487 614.853124700425 616.268564411823 620.824328892981 616.268564411823 71.5491998071939 241.111147944458 227.864472447746 605.027335903975 603.553213689403 0 603.553213689403 177.417883117956 605.701009252102 612.108808213709 603.553213689403 603.553213689403 614.853124700425 627.635559621697
"47" 184.745867196493 609.440411964265 609.440411964265 0 0 590.521857332813 0 606.621060417089 603.537427171081 609.002407228272 609.440411964265 613.996176445423 609.440411964265 65.6346327091126 238.19694635534 226.603732750687 596.42410527603 597.636301779996 0 597.636301779996 188.841339556252 597.636301779996 607.395158980633 597.636301779996 597.636301779996 609.002407228272 620.672643530989
"48" 179.809971362505 604.484032530728 604.484032530728 0 0 583.585967759251 0 599.820888483753 596.434166059695 602.336738482208 604.484032530728 609.039797011885 604.484032530728 84.6997551157363 240.968477076195 225.519227890557 591.635097380315 592.544204706233 0 592.544204706233 205.994040013812 592.544204706233 602.336738482208 592.544204706233 592.544204706233 602.336738482208 613.57046146317
"49" 179.672144717332 597.001086254984 597.001086254984 0 0 577.508552940865 0 592.337942208009 588.412665397308 598.337806999774 597.001086254984 600.084070261988 597.001086254984 108.563361890744 245.659554779926 226.650711795413 586.096236948572 586.601428484507 0 586.601428484507 223.485493664216 586.601428484507 598.337806999774 586.601428484507 586.601428484507 598.337806999774 604.412753391103
"50" 181.323864042144 589.670011222019 589.670011222019 0 0 568.77687322978 0 583.938214630598 581.11528779528 592.882911278259 588.197458503294 589.873105771776 588.601358677573 137.544764672582 258.293132791765 235.700222923635 575.519271146037 579.642735076555 0 579.642735076555 235.629851185602 579.642735076555 591.410358559533 579.642735076555 579.642735076555 593.286811452538 592.053577678732
"51" 179.707764533247 579.911806415841 579.911806415841 0 0 552.521105917339 0 573.776281343224 573.100236185753 584.134418097939 575.890717659568 578.911353820106 578.439425390199 166.826142841984 272.62618785086 246.487979995211 559.2614297121 567.607220675122 0 567.607220675122 244.378426029372 569.482875910676 577.833945624916 567.607220675122 567.607220675122 586.279397347374 579.349062953279
"52" 192.651269556617 591.664094108108 591.664094108108 0 0 536.609397255142 0 580.505515435348 583.450409176137 594.44753272907 580.103389688212 586.943619727378 586.943619727378 200.746272423751 310.630797053575 275.20664435511 545.495482204171 553.470472257979 0 553.470472257979 254.553741845355 573.665037426244 561.78364968224 553.470472257979 553.470472257979 596.08762700103 589.122981332573
"53" 221.057337385726 608.444920161474 608.444920161474 0 0 520.153835096545 0 595.039051825442 599.431679454891 612.037277635692 593.467166852179 602.209497997267 601.578269754152 233.086526285184 358.86824575434 319.428651845373 530.95043752807 540.499407119162 0 540.499407119162 274.629265793724 585.757941727405 546.364365662201 540.499407119162 540.499407119162 609.620678398563 606.232163190141
"54" 257.188469503687 625.169411603045 625.169411603045 0 0 507.768386183001 0 615.651243011428 617.763325939671 632.346744266116 609.787711268737 620.676010984204 617.427542641528 261.592596921464 409.778598248879 366.34966991263 520.172578645375 529.317674088965 0 529.317674088965 299.88026829464 603.685641187172 533.979369955674 529.317674088965 529.317674088965 628.019812223198 625.102623202091
"55" 296.886368013049 642.049721753359 642.049721753359 0 0 495.7034038028 0 635.048538644846 636.790517767833 652.148091098905 622.822406501926 635.216975517536 628.215456292939 284.164460532209 456.915912327745 408.187594999542 510.252319855892 517.8912983349 0 517.8912983349 319.029499461763 618.766239150713 522.519317626271 517.8912983349 517.8912983349 649.664024847782 643.590181600045
"56" 318.984695698358 637.61972957802 637.61972957802 0 0 484.971720981028 0 630.349310913232 632.899079979137 645.908955236506 616.246943487524 628.37227694686 621.370757722263 297.166767675185 483.050353203805 428.702179526209 503.273024325602 509.439683311804 0 511.585154150867 338.155148537795 612.46009496668 512.123857863884 509.439683311804 509.439683311804 643.424888985383 639.160189424705
"57" 351.818305525354 636.233738841949 636.233738841949 0 0 479.663272117744 0 626.749839691093 631.513089243066 641.939622532156 611.7132720503 621.423346888452 614.287176052347 303.592687677727 507.201306115439 458.247063743924 499.807660390022 500.210036923229 0 504.501517820705 361.38787634193 605.915065082551 500.782150147308 500.210036923229 500.210036923229 636.905646048341 638.842851233081
"58" 385.735886645299 629.382578524089 629.382578524089 0 0 483.603437661841 0 620.302407854428 625.065657406401 637.29393926851 607.410647769987 615.573477788603 607.242181478866 300.905100264978 528.483562928256 485.567277312933 501.603018377767 497.78306787847 0 502.074548775946 393.55993862367 601.612440802238 498.153316861952 497.78306787847 497.78306787847 628.372707682946 632.992982133232
"59" 408.53995817955 602.372510937951 602.372510937951 0 0 486.204801121454 0 598.686194777646 601.034338304219 612.286681168549 587.401578988354 593.418938246487 580.795538840645 294.3460380133 529.87317511075 496.675625807638 502.058620683112 498.238670183815 0 502.530151081291 422.784934445524 583.749133174873 498.238670183815 498.238670183815 498.238670183815 602.599535408476 609.500570283953
"60" 423.696444211609 575.74844331524 575.74844331524 0 0 492.682461000551 0 574.612289257122 576.37938621998 581.967942662291 560.071651734964 566.332505137419 552.127425932284 281.822347495366 519.267059565378 490.017389872666 504.480167829467 500.928960604218 0 505.220441501694 441.720437331223 559.229858905053 500.928960604218 500.928960604218 501.332837357205 576.337490411309 584.390869668371
"61" 433.455413356032 549.99409707071 549.99409707071 0 0 496.946208071575 0 547.115921467225 554.277676787017 550.221498169375 530.933956282255 536.7909973816 523.461002008757 268.890293584262 501.953064195544 478.863550187768 501.741873593242 501.843313592847 0 506.134794490322 449.425690842413 527.946028920203 502.541859342524 501.843313592847 504.426989733382 546.50137872418 558.266375976136
"62" 436.074295064086 521.69751382672 521.69751382672 0 0 499.843435268479 0 518.146145239931 531.746200031329 519.576916210589 502.796686288419 507.14745808762 497.368524464262 258.436665828341 481.683389677494 467.850273983911 496.863182987046 502.258141663816 0 506.549622561292 452.557204087356 499.909737873862 504.496854548324 502.258141663816 507.189941468929 514.013930973599 528.564533616944
"63" 455.589458004622 512.41290927559 512.41290927559 0 0 495.82565224591 0 509.130776245076 527.518468991561 511.133698142941 495.421957803775 500.041965159251 490.094749555482 251.674410179037 481.510702565455 476.116438838852 488.487145494187 495.82565224591 0 497.971662304324 453.16671691233 492.804244945493 499.604145251183 495.82565224591 502.903047301269 505.570712905951 521.425524316059
"64" 461.504412087974 503.490865050903 503.490865050903 0 0 492.904084562141 0 503.490865050903 518.066244296544 499.838474257402 491.120146998966 497.751512801347 485.792980238706 253.743839996893 480.255425959055 473.523061843088 485.565536322384 492.904084562141 0 492.904084562141 454.941190886164 489.344029327656 497.852340827346 492.904084562141 500.082466373753 496.421499078825 512.604466847625
"65" 466.172725944265 496.948377881163 496.948377881163 0 0 482.877823703801 0 496.948377881163 508.839400105878 488.877669064015 484.577659829226 491.545518159125 480.782111070117 265.409659496075 473.780643194224 470.995186299563 475.539275464044 482.877823703801 0 482.877823703801 450.974721161734 479.317768469316 489.164051023323 482.877823703801 490.056205515413 487.606869912031 506.398472205403
"66" 467.589743410309 492.869136654501 492.869136654501 0 0 476.123013510401 0 492.869136654501 502.084589912478 482.728403800218 481.037035461683 487.230340383883 480.759036390978 278.562329902504 468.296404898606 469.869921909631 468.784465270644 476.123013510401 0 476.123013510401 444.894037376944 472.562958275916 483.477831405535 476.123013510401 483.301395322012 482.728403800218 501.544677571042
"67" 464.51018316878 484.497108129035 484.497108129035 0 0 465.243583476806 0 484.42979533687 491.710005820117 473.960912620785 476.787915456295 484.588313291424 478.722824428 294.523875744523 464.95600758744 471.115208564675 462.095256549292 467.355522330968 0 467.355522330968 437.464387941782 465.941062346729 474.710340226102 467.355522330968 474.130027389593 473.960912620785 494.779741958505
"68" 456.755570362275 473.224141847112 473.224141847112 0 0 454.669868104827 0 473.08952146681 476.784402726627 465.498961765275 469.302245407563 479.777547446931 471.237154379268 306.728873416479 460.684980032528 470.59673390714 457.386959194241 458.927236330864 0 458.927236330864 430.47675119885 460.601526830138 467.728937848196 458.927236330864 463.521942001941 465.498961765275 486.148015025415
"69" 452.918900309256 462.923944331141 462.923944331141 0 0 443.865262417632 0 460.711041492759 460.719098722354 458.850870238298 462.688349558565 477.749335564143 465.060842435283 311.178420995653 458.160900967394 468.771033520038 450.234948021993 450.369195082161 0 450.369195082161 424.596556910766 453.98763098114 459.776324714906 450.369195082161 452.615777088659 459.086465010874 480.231512343217
"70" 444.48540884802 453.379723484448 453.379723484448 0 0 434.287216827815 0 451.368778541057 446.1180043643 450.913939929322 455.323568223739 473.035251601077 460.010145715151 316.778151095844 453.110204247262 464.124252589888 442.39878277031 442.533036336644 0 442.533036336644 415.354790637015 444.712664556188 452.849125325394 442.533036336644 442.634023092897 453.29533733618 473.13623835733
"71" 437.203919682046 440.300255437063 440.300255437063 0 0 422.310572568331 0 440.266623763506 435.310435284502 442.420650680325 448.10872719369 466.224287324016 456.918586525315 316.736947777052 448.44520854058 459.459256883206 434.208109749949 434.511018616828 0 434.511018616828 406.130156997473 436.521991535827 447.780252865725 434.443705824663 434.511018616828 446.779361357017 466.224287324016
"72" 430.909565288151 436.219022975781 436.219022975781 0 0 413.937734838485 0 432.895160596324 433.846240545815 436.260934883091 444.826911400082 462.008416266073 454.646560206663 312.512661806818 447.309195381254 456.177441089597 432.937457993962 432.373630894837 0 433.846240545815 397.420722775974 436.723949430818 446.644239706399 430.16051546839 433.846240545815 444.036099950052 462.008416266073
"73" 424.545144399356 430.594813493912 430.594813493912 0 0 403.156168104561 0 423.316553881672 431.974688002352 428.095892412911 439.202701918213 457.023561704776 448.18932369699 306.957012156258 444.369052262179 451.091702720277 426.909581550511 428.356607512311 0 429.963834941426 390.661095373882 434.852396887355 443.704096587323 425.344199028174 431.974688002352 441.499763328237 457.023561704776
"74" 417.784658267649 427.419075762676 427.419075762676 0 0 395.62136235639 0 415.849288637069 427.822774904868 422.875306113106 436.36355417196 454.386658118903 442.867990715509 299.951199029229 440.217139164695 444.63433169599 419.947136873585 423.472611197489 0 423.666160689675 385.608448836778 430.700483789871 439.55218348984 420.460202713352 427.822774904868 443.818792692055 455.455331321224
"75" 417.593667425473 428.498282319081 428.498282319081 0 0 394.252699285661 0 416.726598444674 426.824060485531 423.685308332573 437.779266149539 455.372898865872 445.85686553707 299.366215908204 438.149916783679 443.576308513237 416.870507982409 422.440246236035 0 420.522224210362 386.587137902337 429.701769370534 436.408039698628 419.427837751898 426.790409943414 447.043221308437 458.317589791232
"76" 420.087513056907 431.858894682508 431.858894682508 0 0 395.264356773504 0 422.165493266181 428.139414253133 424.698314184705 441.139878512966 456.765421597663 451.229142572717 303.529245586885 437.622582865777 444.900854682798 419.792808893828 421.67667459965 0 421.366242663699 391.284170761188 431.017123138136 435.577798215985 418.664266115513 426.026838307029 447.95529962064 461.452369845393
"77" 426.570860628162 439.150028956798 439.150028956798 0 0 400.310482104777 0 429.25466964548 433.588501739612 428.237156745151 446.487168047964 459.462013760901 454.329695402868 310.423206830023 438.982022978682 447.698425793532 425.309215678637 424.980913086623 0 426.815330150178 394.926939187576 436.43255097545 438.578146225695 421.968504602486 429.331076794002 449.348339546803 464.283540769384
"78" 433.497908974096 446.177880404267 446.177880404267 0 0 409.518293981125 0 436.181660716119 438.87495100565 436.039287645556 449.526845371101 462.097409498861 455.391711899275 320.557856937838 441.618139864658 450.334153467853 428.618424570669 430.234025527476 0 432.101852312044 399.00181251648 439.741686971654 439.741686971654 427.288929835503 434.584189234855 455.173136349995 467.3225672274
"79" 444.503279895985 451.747259465989 451.747259465989 186.605487674675 0 422.863052000011 0 447.187031638008 444.511649365702 445.630988275851 456.442568919417 469.013133047177 460.3635907083 340.272842153289 448.533863412974 457.249877016169 434.860996615695 437.343333538506 0 437.738550672096 409.073239438073 444.511649365702 444.511649365702 436.544040480816 440.220887594907 461.348382590021 474.238290775716
"80" 455.881163198397 458.935155316831 458.935155316831 208.152975496482 0 438.422490928765 0 458.564914940421 451.161074103995 456.697558859274 463.866054989047 474.425766055882 467.248605665381 365.650837125757 455.418878370055 464.13489197325 445.666745253977 446.138229115862 0 446.398828471315 415.29320897916 451.161074103995 451.161074103995 446.138229115862 446.870312333201 466.786247325079 479.650923784421
"81" 474.44701135691 470.029320012399 470.029320012399 242.31855751175 0 459.978063511655 0 474.996758322802 465.494499433288 471.09034763855 474.996758322802 478.050146075584 477.500399109692 408.678331025294 470.461937743691 475.546564477644 464.944693278446 460.527869666497 0 464.944693278446 415.951557772403 465.494499433288 465.494499433288 460.527869666497 460.527869666497 471.247435111362 480.710690679293
"82" 479.611262025602 474.761580130858 474.761580130858 264.916734987738 0 470.070933639823 0 479.729018441262 472.612525545079 476.097510834431 479.729018441262 479.729018441262 479.611262025602 436.394452009552 477.579963855482 479.729018441262 472.612525545079 470.070933639823 0 472.612525545079 410.679309466152 472.612525545079 472.612525545079 470.070933639823 470.070933639823 476.097510834431 480.357243865466
"83" 484.389819580656 479.422381270253 479.422381270253 288.080567007148 0 479.343851955672 0 484.389819580656 479.422381270253 482.750358005392 484.389819580656 484.389819580656 484.389819580656 488.675036378313 484.389819580656 484.389819580656 479.422381270253 479.383113197754 0 479.422381270253 411.303762582518 479.422381270253 479.422381270253 479.383113197754 479.383113197754 482.750358005392 484.861036450648
"84" 488.815820197538 486.037576928973 486.037576928973 299.321809361617 0 483.180668086339 0 488.815820197538 486.037576928973 486.430265244786 488.815820197538 488.815820197538 488.815820197538 539.772715355071 488.815820197538 488.815820197538 486.037576928973 486.037576928973 0 486.037576928973 406.148462131388 486.037576928973 486.037576928973 486.037576928973 486.037576928973 486.430265244786 488.815820197538
"85" 491.279939379269 486.705147065856 486.705147065856 323.256162210463 0 479.430494670318 0 486.980002321109 486.705147065856 486.705147065856 486.980002321109 486.980002321109 486.980002321109 581.741279107661 486.980002321109 486.980002321109 486.705147065856 486.705147065856 0 486.705147065856 386.288250559109 486.705147065856 486.705147065856 486.705147065856 486.705147065856 486.705147065856 489.287046176514
"86" 493.881117490514 482.149410393752 482.149410393752 344.525085942968 0 470.221311501123 0 482.149410393752 482.149410393752 482.149410393752 482.149410393752 482.149410393752 482.149410393752 611.408542132821 482.149410393752 482.149410393752 482.149410393752 482.149410393752 0 482.149410393752 367.06405796497 482.149410393752 482.149410393752 482.149410393752 482.149410393752 482.149410393752 486.95989065582
"87" 494.749555494754 478.289563095618 478.289563095618 353.862704023318 0 463.739878937666 0 476.648528306505 478.289563095618 478.289563095618 478.289563095618 478.289563095618 478.289563095618 615.634205917801 478.289563095618 478.289563095618 476.648528306505 478.289563095618 0 476.648528306505 358.934274704607 478.289563095618 478.289563095618 478.289563095618 476.648528306505 478.289563095618 482.614805404183
"88" 500.653142179268 470.111161779426 470.111161779426 388.669250913367 0 450.044169552492 0 468.078816974629 470.111161779426 472.104016458767 470.111161779426 470.111161779426 472.104016458767 659.571786139723 471.907676096271 470.111161779426 465.693281570294 470.111161779426 0 465.693281570294 343.566843767627 472.104016458767 470.111161779426 470.111161779426 465.693281570294 472.104016458767 475.157277806085
"89" 504.869258609718 460.927048469475 460.927048469475 446.316003987203 0 437.924760992797 0 460.84829027152 460.927048469475 465.030562045656 458.502244992641 460.534367744482 465.030562045656 663.84219414684 462.330882061327 458.502244992641 453.534611768518 458.502244992641 0 455.959415245352 328.28396814068 465.030562045656 458.502244992641 458.502244992641 455.959415245352 465.030562045656 465.580483771141
"90" 511.239153985807 454.082726577454 454.082726577454 551.400283137641 0 430.540536697099 0 455.879091335078 454.082726577454 459.992641325502 449.154486693957 450.411035029616 459.992641325502 692.791505778581 448.300225072533 446.896485229124 444.186853469835 448.30037309639 0 449.115093353332 315.932445986706 458.186240153636 449.154486693957 448.30037309639 449.115093353332 459.992641325502 455.457151056276
"91" 524.331064393028 451.318677346761 451.318677346761 658.122713661994 0 427.147893512352 0 453.115042104385 451.318677346761 459.417956421757 446.272624136253 442.875546054991 454.489432241811 721.672062815359 436.81798964305 434.903725382595 441.304990912131 442.914977339709 0 446.351044122638 312.892064217012 458.318435211954 446.272624136253 442.914977339709 446.351044122638 459.653583075778 448.275235861235
"92" 540.346288099736 450.866196874792 450.866196874792 760.003196531452 0 426.02922741776 0 454.458937050675 450.866196874792 460.840042896933 445.584571663113 434.914365172631 448.716962888468 763.553417462018 420.96514672145 419.600671914507 440.302818147273 442.305842063853 0 445.348853140164 317.138588612326 457.865506890243 445.820161881901 441.756131553348 448.323179652363 463.578779190343 446.958960653969
"93" 558.765133473703 450.85886518974 450.85886518974 850.462164405261 0 422.929963012452 0 458.869533966234 452.69468306617 459.890259253928 441.856518185727 424.186642465864 440.571165858176 815.770637803184 399.065441429784 400.204354636153 436.653487380756 439.245358723349 0 441.699522373647 320.775776453407 452.301635536427 445.184528891548 438.028078075961 452.10547526262 464.936039402744 446.166229562187
"94" 576.182509385752 453.128070134339 453.128070134339 924.387345315685 0 416.59923406302 0 461.914296057319 457.46727602408 458.605673463825 436.222870774574 414.989348588702 430.402006922789 873.812064049148 376.045553563983 378.823905760871 431.333942230775 433.376098322709 0 436.379977223666 319.638029388912 444.59659578277 444.950345822834 432.708581317459 456.917288660633 463.651453612641 443.065421788033
"95" 588.716914106639 452.812505556536 452.812505556536 963.941531673262 0 405.416497987095 0 459.645144872673 457.848706259955 453.440554876278 431.40142885027 406.96758133752 420.348107811133 921.558852566601 359.041388361877 358.069751405586 428.475876605542 429.968279682485 0 428.986490023841 320.65793735919 439.156606001096 445.174753676425 429.997757490913 457.769937284605 458.486335025094 440.128771628193
"96" 595.852305428615 447.912255439801 447.912255439801 958.412059017847 0 389.638846426343 0 452.86977180036 455.098424672301 442.944461340075 426.069269979491 400.300297185423 408.595411664325 939.099449399055 348.673092364819 339.83782500923 425.647105748075 427.993622422585 0 419.000926217319 323.189779903394 434.256355884361 444.888639663852 428.023100231014 452.869687167871 447.990241488891 438.507532334302
"97" 595.910151254819 442.801854694858 442.801854694858 954.41737496122 0 378.469667460777 0 447.759371055417 452.491653926134 431.815953637629 416.157767758113 395.542427784863 401.177214587811 956.298566223911 336.374115605164 326.252571018612 418.857777407523 423.707440156655 0 409.158173866848 324.8687082581 424.453435995146 442.399664027079 423.736917965084 447.759286422928 436.626143567657 435.82180831879
"98" 590.526703380031 436.211459296892 436.211459296892 947.252572613725 0 372.177776809563 0 439.372600239192 448.417145486955 423.350652748475 406.043931475803 396.461470610763 397.391344672018 1007.56868963767 332.625728413256 319.448452580779 412.817092520061 417.274104904547 0 399.348591652888 326.587977393897 417.863040597179 438.3251555879 417.853293223481 438.744275023268 425.65769660388 428.845108016134
"99" 579.221181350788 426.935147346493 426.935147346493 941.862925479182 0 369.78628660956 0 427.592900275481 438.558659254971 418.787594749968 392.946737329861 400.422708081174 398.770656465953 1057.03953206441 333.939255297062 318.258591451273 409.097320238426 411.050944609599 0 394.375175776409 327.790609976607 414.143268315544 430.930788537647 412.297703065417 427.592876364859 418.787594749968 422.635718106969
"100" 560.649306401061 416.007425525967 416.007425525967 0 0 369.297313258757 0 414.753879392337 425.127549421132 413.191317827688 379.873757912054 402.215031216038 403.312498822588 1102.99012149081 336.45600201706 320.932413497596 408.261688134313 408.261688134313 0 393.539543672295 329.91461514669 411.196936513932 422.506454730433 408.958682947991 416.625885712752 414.444863961317 419.585101272455
