"2016-05-31" "2016-06-25" "2016-06-26" "2016-08-18" "2016-08-19" "2016-08-31" "2016-09-01" "2016-09-07" "2016-09-09" "2017-05-31" "2017-06-14" "2017-06-27" "2017-07-12" "2017-07-17" "2017-07-19" "2017-07-30" "2017-08-06" "2017-08-21" "2017-09-02" "2017-09-08" "2017-09-15" "2018-05-21" "2018-05-28" "2018-06-02" "2018-06-21" "2018-06-26" "2018-06-27" "2018-07-04" "2018-07-07" "2018-07-20" "2018-07-23" "2018-07-24" "2018-07-26" "2018-08-18" "2018-09-08" "2018-09-09" "2018-09-11" "2018-09-13"
"28" 0 48.9990269706226 48.9990269706226 65.6224942359987 65.6224942359987 32.7246003812539 32.7246003812539 61.3483801534217 61.3483801534217 0 34.5702661916962 0 0 51.6992470629173 44.514326694198 0 0 40.2426441393477 0 0 0 58.648160061127 0 60.5902806596582 0 45.5932918636862 0 0 0 35.6454246127112 0 0 51.6992470629173 0 61.3483801534217 0 80.9206206859922 0
"29" 0 46.1026136518774 46.1026136518774 64.4265846192866 64.4265846192866 29.8306890116567 29.8306890116567 60.1524705367096 60.1524705367096 0 33.950001110325 0 0 50.5058393953532 46.1677079010528 0 0 41.8960253462025 0 0 0 55.7492447932338 0 59.394371042946 0 44.970524833167 0 0 0 37.298805819566 0 0 50.5058393953532 0 60.1524705367096 0 80.9206206859922 0
"30" 0 45.2501822840401 45.2501822840401 63.2188293440402 63.2188293440402 30.8909508377637 30.8909508377637 59.3717569282181 59.3717569282181 0 35.3662285971229 0 0 49.6534080275159 49.5684439462026 0 0 46.426952364046 0 0 0 54.9685311847423 0 58.1866157676997 0 46.1026020236816 0 0 0 42.007666865224 0 0 49.6534080275159 0 59.3717569282181 0 80.9206206859922 0
"31" 0 45.6854136740549 45.6854136740549 63.7821899796978 63.7821899796978 34.4916613556552 34.4916613556552 60.5186995016334 60.5186995016334 0 38.4075293950945 0 0 49.5382361995962 50.8656404703105 0 0 53.9902779197217 0 0 0 56.6658769760921 0 55.0388417584083 0 46.4624535910125 0 0 0 52.1205269668725 0 0 49.5382361995962 0 58.0729641324819 0 80.9206206859922 0
"32" 0 45.8877598278031 45.8877598278031 68.333529147537 68.333529147537 36.6889300741589 36.6889300741589 62.4608308788722 62.4608308788722 0 40.6047981135982 0 0 49.7405823533444 51.3183298478712 0 0 58.1776750855285 0 0 0 58.6080083533309 0 53.8721234069322 0 46.9151429685732 0 0 0 57.5725115724908 0 0 49.7405823533444 0 58.4625517452606 0 82.1505327326092 0
"33" 0 45.7236981297472 45.7236981297472 68.0245911853479 68.0245911853479 40.5092239003174 40.5092239003174 62.7967667367962 62.7967667367962 0 44.4250919397567 0 0 49.5765206552885 51.8730146365364 0 0 61.997968911687 0 0 0 58.9439442112548 0 53.7080617088763 0 48.7432590326246 0 0 0 63.5367681331076 0 0 49.6702701970348 0 58.7672377559358 0 86.6322279706385 0
"34" 0 46.1057930950171 46.1057930950171 78.8343261241607 78.8343261241607 42.1899250555777 42.1899250555777 62.7857966731236 62.7857966731236 0 44.987380001286 0 0 49.5853635419982 51.3841880851659 0 0 63.4722310772851 0 0 0 59.3062262261424 0 53.716904595586 0 50.2373341486048 0 0 0 65.2216391795053 0 0 48.8388598900481 0 58.7562676922632 0 98.6762489090085 0
"35" 0 47.6217836333032 47.6217836333032 86.1882599674589 86.1882599674589 44.1410120426904 44.1410120426904 63.8234467594536 63.8234467594536 0 44.8568139836691 0 0 51.5966752751953 52.3136902912132 0 0 63.5516705407993 0 0 0 59.7374445495659 0 55.2691562117178 0 51.2942645698256 0 0 0 65.0923325631813 0 0 48.8388598900481 0 60.241643220911 0 98.6762489090085 0
"36" 0 49.0244208391497 49.0244208391497 91.2044640898353 91.2044640898353 46.9791671011032 46.9791671011032 63.8723278737657 63.8723278737657 0 45.1299986897284 0 0 52.997855815838 52.3640280707292 0 0 63.6020083203153 0 0 0 56.4756455505646 0 56.3374630474175 0 52.3640280707292 0 0 0 65.1489625651368 0 0 53.4734128326545 0 60.2905243352232 0 0 0
"37" 0 51.6807047245218 51.6807047245218 97.1367558828042 97.1367558828042 51.3692347714173 51.3692347714173 64.9050296914837 64.9050296914837 0 47.2994798064229 0 0 54.6606891285127 53.4483223578511 0 0 66.0910501386354 0 0 0 58.0738920226659 0 56.428306761842 0 53.4483223578511 0 0 0 68.21457524962 0 0 55.7697834190236 0 60.8755007106233 0 0 0
"38" 0 54.4860832567847 54.4860832567847 103.358780578404 103.358780578404 53.8695773711847 53.8695773711847 66.7153310723027 66.7153310723027 0 49.4883524530857 0 0 58.2074354978896 54.5172559015561 0 0 66.1710665812334 0 0 0 51.0970335656917 0 57.6221022570609 0 54.5172559015561 0 0 0 68.3060226125891 0 0 62.8191298438268 0 62.6858020914423 0 112.313325386784 0
"39" 0 55.5206023706312 55.5206023706312 105.759771331957 105.759771331957 52.9135619820074 52.9135619820074 67.9301599802694 67.9301599802694 0 48.5323370639084 0 0 59.8898540774262 55.5206023706312 0 0 66.0153147800829 0 0 0 43.3973903071754 0 57.2828136888023 0 55.5206023706312 0 0 0 67.3875640219141 0 0 63.8116700734777 0 64.3370480262075 0 112.313325386784 0
"40" 0 57.0639717191024 57.0639717191024 100.891335870975 100.891335870975 52.7832393813482 52.7832393813482 69.4492874841934 69.4492874841934 0 48.4020144632492 0 0 63.4182999237031 57.0639717191024 0 0 68.3296871359487 0 0 0 37.0384887296114 0 59.1375675859489 0 57.0639717191024 0 0 0 67.7994889509743 0 0 74.2649608590691 0 67.8654938724845 0 108.375851506259 0
"41" 0 53.9208782880035 53.9208782880035 95.5408661073038 95.5408661073038 47.6093673876025 47.6093673876025 65.2297384687039 65.2297384687039 0 42.6022531954894 0 0 62.352283033694 53.9208782880035 0 0 65.6907791597942 0 0 0 23.0027780537194 0 57.460017504832 0 53.9208782880035 0 0 0 62.4048380753358 0 0 78.9068568673066 0 65.2297384687039 0 93.9736503911889 0
"42" 0 50.0014464428961 50.0014464428961 81.3409453560742 81.3409453560742 40.0649532616411 40.0649532616411 59.0667766613467 59.0667766613467 0 37.684233157952 0 0 58.4328511885865 50.0014464428961 0 0 59.5278173524371 0 0 0 12.8219787429527 0 53.5405856597246 0 50.0014464428961 0 0 0 58.4472226309611 0 0 71.1879460840204 0 59.5667742173265 0 84.0426714993451 0
"43" 0 47.2553108318568 47.2553108318568 68.5145018753698 68.5145018753698 34.3530119115103 34.3530119115103 54.5527925488073 54.5527925488073 0 36.5133791579619 0 0 54.5527925488073 47.2553108318568 0 0 56.1477562686377 0 0 0 3.79523715195932 0 49.6605270199453 0 47.2553108318568 0 0 0 59.0718872607255 0 0 68.8023232131715 0 57.3171028696624 0 84.252889533437 0
"44" 0 47.1276908024346 47.1276908024346 61.1617514375801 61.1617514375801 31.8126976126212 31.8126976126212 52.1533990864212 52.1533990864212 0 36.3456162573632 0 0 50.6611030012324 47.1276908024346 0 0 56.0201362392155 0 0 0 0.0356748432896956 0 45.7688374723705 0 47.1276908024346 0 0 0 63.6445531044128 0 0 66.8470616348137 0 56.4100054924651 0 86.2238825033626 0
"45" 0 45.620854773303 45.620854773303 55.5433897193111 55.5433897193111 28.7386663054973 28.7386663054973 49.7992855291593 49.7992855291593 0 33.2715849502392 0 0 46.0352160110067 45.620854773303 0 0 54.5133002100839 0 0 0 0 0 41.8475286371162 0 45.620854773303 0 0 0 68.4541381104631 0 0 68.8999527948983 0 54.0558919352033 0 78.0962105580694 0
"46" 0 41.4772314595487 41.4772314595487 49.6690607760369 49.6690607760369 26.2381005189009 26.2381005189009 44.9152056831878 44.9152056831878 0 30.7710191636428 0 0 40.5192971173087 41.4772314595487 0 0 48.9244484840501 0 0 0 0 0 38.6065063183026 0 41.4772314595487 0 0 0 72.3624981696434 0 0 73.1177459929188 0 49.1718120892317 0 70.0810060053712 0
"47" 0 39.4389522826964 39.4389522826964 44.1254812512385 44.1254812512385 26.1126121410547 26.1126121410547 40.6082676517003 40.6082676517003 0 30.6455307857966 0 0 36.2123590858213 39.4389522826964 0 0 42.3488515979274 0 0 0 0 0 36.2123590858213 0 39.4389522826964 0 0 0 77.9318749396931 0 0 75.5659013784801 0 44.8648740577442 0 58.7932161598407 0
"48" 0 40.1174493535849 40.1174493535849 41.3585147157492 41.3585147157492 28.2103545834823 28.2103545834823 40.1174493535849 40.1174493535849 0 32.7432732282242 0 0 35.7215407877059 40.1174493535849 0 0 40.1174493535849 0 0 0 0 0 35.7215407877059 0 40.1174493535849 0 0 0 83.2039319347015 0 0 85.3374327759327 0 44.3740557596288 0 52.7565691028208 0
"49" 0 40.6479873433555 40.6479873433555 40.6479873433555 40.6479873433555 32.3658748541068 32.3658748541068 40.6479873433555 40.6479873433555 0 35.5505858032602 0 0 36.2520787774765 40.6479873433555 0 0 40.6479873433555 0 0 0 0 0 36.2520787774765 0 40.6479873433555 0 0 0 91.1322609086929 0 0 97.7720343270994 0 44.4045961934196 0 45.8555179317974 0
"50" 0 39.4118420143521 39.4118420143521 39.4118420143521 39.4118420143521 34.095535264195 34.095535264195 39.4118420143521 39.4118420143521 0 35.0159334484731 0 0 35.0159334484731 39.4118420143521 0 0 39.4118420143521 0 0 0 0 0 35.0159334484731 0 39.4118420143521 0 0 0 96.7753664715501 0 0 107.860713838278 0 40.9041380995408 0 33.6992662646824 0
"51" 0 37.4774998118821 37.4774998118821 36.0598144792235 36.0598144792235 33.1562019985333 33.1562019985333 38.8951851445407 38.8951851445407 0 33.1562019985333 0 0 33.1562019985333 37.4774998118821 0 0 37.4774998118821 0 0 0 0 0 34.5738873311918 0 36.0598144792235 0 0 0 95.6502890449871 0 0 112.482789901257 0 37.4774998118821 0 19.9737166428266 0
"52" 0 37.6096892332299 37.6096892332299 32.9405676127183 32.9405676127183 32.3087285649919 32.3087285649919 41.1978359622301 41.1978359622301 0 32.3087285649919 0 0 32.3087285649919 37.6096892332299 0 0 37.6096892332299 0 0 0 0 0 35.8968752939921 0 32.9405676127183 0 0 0 94.7726670763783 0 0 117.840700133978 0 37.6096892332299 0 10.8955318263945 0
"53" 0 41.4251556187731 41.4251556187731 33.0473769666771 33.0473769666771 32.1963566333425 32.1963566333425 46.4376416425123 46.4376416425123 0 32.1963566333425 0 0 33.0473769666771 41.4251556187731 0 0 41.4251556187731 0 0 0 0.8510203333346 0 38.0598629904163 0 33.0473769666771 0 0 0 85.730361254663 0 0 122.547892276351 0 41.4251556187731 0 7.75413487079707 0
"54" 0 45.9556514113346 45.9556514113346 36.0519343199624 36.0519343199624 32.1133426416596 32.1133426416596 50.9681374350738 50.9681374350738 0 32.9253917526194 0 0 36.0519343199624 45.9556514113346 0 0 45.9556514113346 0 0 0 5.0361965205892 0 41.0644203437016 0 36.0519343199624 0 0 0 73.1737476874063 0 0 126.217429229906 0 45.3845399486815 0 4.12215648407991 0
"55" 0 49.3652877213132 49.3652877213132 40.7394050022882 40.7394050022882 31.537565454667 31.537565454667 55.6556081173996 55.6556081173996 0 35.906104636915 0 0 40.7394050022882 50.6431220936604 0 0 50.6431220936604 0 0 0 13.2840365602851 0 45.7518910260274 0 40.7394050022882 0 0 0 71.3000356549819 0 0 127.612763959377 0 50.0720106310074 0 0.848910946664258 0
"56" 0 50.6367108585952 50.6367108585952 45.5634046041775 45.5634046041775 30.3989492817883 30.3989492817883 60.4796077192889 60.4796077192889 0 39.453676011571 0 0 45.5634046041775 55.4671216955497 0 0 55.4671216955497 0 0 0 21.3799834281212 0 50.5758906279166 0 45.5634046041775 0 0 0 68.374354138956 0 0 127.698847342822 0 54.8960102328966 0 0 0
"57" 0 50.6930256319678 50.6930256319678 49.0613957197274 49.0613957197274 27.298908031506 27.298908031506 63.9775988348388 63.9775988348388 0 40.678020838895 0 0 49.0613957197274 58.9651128110997 0 0 58.9651128110997 0 0 0 27.1577198782014 0 54.0738817434666 0 49.0613957197274 0 0 0 63.7193209742236 0 0 127.800788295645 0 58.3940013484466 0 2.62138042642527 0
"58" 0 49.3147793006396 49.3147793006396 50.23413402976 50.23413402976 22.7605317150078 22.7605317150078 62.3149664795543 62.3149664795543 0 40.7174598402254 0 0 50.23413402976 58.7201657884737 0 0 58.7201657884737 0 0 0 31.73553519603 0 53.8289347208407 0 50.23413402976 0 0 0 55.1210191172067 0 0 127.531188160722 0 58.1490543258206 0 9.36763457901479 0
"59" 0 45.4373989225026 45.4373989225026 50.1791443739568 50.1791443739568 18.1557489094359 18.1557489094359 56.8380791395565 56.8380791395565 0 40.6624701844222 0 0 50.1791443739568 55.4137398448175 0 0 55.4137398448175 0 0 0 36.2853283457987 0 51.6034836686958 0 50.1791443739568 0 0 0 51.7963809645173 0 0 115.319332908395 0 54.8426283821644 0 15.7284238256522 0
"60" 0 38.5879478532556 38.5879478532556 49.3082539968853 49.3082539968853 13.5960715445168 13.5960715445168 50.8341924361615 50.8341924361615 0 40.6426001406852 0 0 49.3082539968853 50.8341924361615 0 0 50.8341924361615 0 0 0 39.9741153336462 0 49.3082539968853 0 49.3082539968853 0 0 0 46.150818612 0 0 101.905269956347 0 50.2630809735084 0 20.6242944661428 0
"61" 0 32.2067792941319 32.2067792941319 46.7279204519222 46.7279204519222 8.98256176027238 8.98256176027238 46.1569660174414 46.1569660174414 0 39.7668343952497 0 0 46.1569660174414 46.1569660174414 0 0 46.1569660174414 0 0 0 40.3387322961603 0 46.1569660174414 0 46.1569660174414 0 0 0 40.9026377587991 0 0 101.905269956347 0 46.1569660174414 0 25.7450420503923 0
"62" 0 28.6721873418615 28.6721873418615 44.543624177204 44.543624177204 4.86310969277529 4.86310969277529 41.7008963097593 41.7008963097593 0 36.6611658686624 0 0 41.7008963097593 41.3445396928238 0 0 41.3445396928238 0 0 0 36.6611658686624 0 41.7008963097593 0 41.3445396928238 0 0 0 33.1859050061572 0 0 106.581176717716 0 41.7008963097593 0 31.0280288964612 0
"63" 0 27.8804036686588 27.8804036686588 44.5242468167888 44.5242468167888 2.72592760944395 2.72592760944395 39.625817258854 39.625817258854 0 33.5932339580856 0 0 39.625817258854 37.0001795550138 0 0 37.0001795550138 0 0 0 33.5932339580856 0 39.625817258854 0 37.0001795550138 0 0 0 25.0899581383211 0 0 106.581176717716 0 39.625817258854 0 38.3253249406252 0
"64" 0 30.5750777882445 30.5750777882445 45.8856346222838 45.8856346222838 6.12452081624902 6.12452081624902 40.987205064349 40.987205064349 0 34.211241317055 0 0 40.987205064349 36.2531773324221 0 0 36.2531773324221 0 0 0 35.1198780237199 0 40.987205064349 0 36.2531773324221 0 0 0 19.3122216882409 0 0 106.581176717716 0 40.987205064349 0 45.1167150580011 0
"65" 0 34.4405959684767 34.4405959684767 48.689105253291 48.689105253291 11.9404456835841 11.9404456835841 43.7906756953562 43.7906756953562 0 35.805609663948 0 0 43.7906756953562 38.9853962039521 0 0 38.9853962039521 0 0 0 40.1877696451316 0 43.7906756953562 0 38.9853962039521 0 0 0 14.7344063704123 0 0 99.7775729933296 0 43.7906756953562 0 46.8850461629496 0
