"2016-06-17" "2016-07-12" "2016-08-13" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08"
"5" 0 0 6.46167963139902 0 6.3855548970682 0 0 4.85753717835534
"6" 0 0 5.4733327689156 0 5.4733327689156 0 0 4.85753717835534
"7" 0 0 4.78916617280115 0 4.78916617280115 0 0 4.25034503106093
"8" 0 0 4.78916617280115 0 4.78916617280115 0 0 4.25034503106093
"9" 0 0 3.76516364966317 0 3.76516364966317 0 0 4.85753717835534
"10" 0 0 1.48901541228919 0 1.48901541228919 0 0 3.68822180935145
"11" 0 0 0 0 0 0 0 1.41457552112545
"12" 0 0 1.70763979219454 0 1.70763979219454 0 0 1.23775358098477
"13" 0 0 7.70889060544097 0 6.12650375103487 0 0 1.85639323612144
"14" 0 0 14.3258849335835 0 10.6071763157946 0 1.10441771769417 7.10079972478708
"15" 12.0946171238419 0 19.9685710516089 0 14.2252697339009 0 3.06742584879439 11.0884005558064
"16" 15.1997046527623 0 25.9602977405809 0 15.3409167606236 0 4.18307287551705 14.1622811748884
"17" 13.7600245427168 0 26.8826751962388 0 13.6363704538876 0 3.7182870004596 14.2706321244432
"18" 13.7600245427168 0 29.3944782118192 0 13.6363704538876 0 3.7182870004596 14.2983868538971
"19" 13.7600245427168 0 32.4823384420437 0 13.6363704538876 0 3.7182870004596 14.2983868538971
"20" 15.4800276105564 0 34.8349909551047 0 13.633276968429 0 4.18307287551705 16.0856852106343
"21" 14.6468454860017 0 36.1962868366262 0 10.8144738928327 0 4.18307287551705 16.0856852106343
"22" 12.3734487877073 0 36.1739419998966 0 8.44860004070934 0 4.18307287551705 13.9972428199976
"23" 3.86904055624517 0 33.0352360517921 0 1.27502517339733 0 1.27502517339733 5.71118246266046
"24" 0.320369094621836 0 30.7459672357751 0 0 0 0 2.19817604085244
"25" 0 0 30.4029670183448 0 0 0 0 0.0356846521550488
"26" 0 0 31.7705796008102 0 0 0 0 0
"27" 0 0 31.7540853477861 0 0 0 0 0
"28" 0 0 31.1923367937565 0 0 0 0 0
"29" 0 0 32.2061148629745 0 0 0 0 0
"30" 3.95712946535692 0 28.4094851362595 0 0 0 0 0
"31" 3.95712946535692 0 28.4094851362595 0 0 0 0 0
"32" 5.7905354183627 0 30.7697028959773 0 1.83340595300577 0 1.83340595300577 2.36392342025851
"33" 6.22867991463252 0 28.8097161986645 0 1.97025153576611 0 1.97025153576611 2.54036687377503
"34" 8.37716052820158 0 31.0206584635183 0 4.11873214933517 0 4.11873214933517 4.8910574274447
"35" 7.71044271739536 0 33.0845693295317 0 4.39833175605482 0 4.39833175605482 10.2948518007594
"36" 8.67424805706978 0 31.2619087394711 0 4.94812322556167 0 4.94812322556167 13.83853874484
"37" 8.29938996202472 0 31.7714372719962 0 5.65499797207048 0 5.65499797207048 15.8154728512457
"38" 6.53752556565623 0 33.8652863130556 0 6.00430831057031 0 6.00430831057031 19.3807580918718
"39" 5.7203348699492 0 34.181090808692 0 5.25376977174902 0 5.25376977174902 20.8661029468441
"40" 5.24340574454216 0 38.118140290656 0 4.67001757488802 0 4.67001757488802 24.1296251130087
"41" 5.17072780642127 0 35.1858910634008 0 1.42654008216996 0 1.42654008216996 24.9909589866442
"42" 7.03742169543133 0 32.8667140212264 0 0.280939390906353 0 0 22.7944240136771
"43" 8.52097295583875 0 32.5665141943803 0 2.9513316596397 0 0 21.4924848763761
"44" 8.52097295583875 0 32.5665141943803 0 2.9513316596397 0 0 21.4924848763761
"45" 10.6040341875517 0 33.7645403118518 0 6.55572974597445 0 0.0936207295151884 22.6905109938476
"46" 0 0 34.9298272712509 0 9.97435452249553 0 1.99374008204667 23.8557979532467
"47" 0 0 34.2791180272899 0 13.8726105633028 0 5.89199612285395 23.8461143775977
"48" 0 0 32.1041479732422 0 17.3464533223054 0 9.36583888185654 23.6671095603577
"49" 0 0 31.1056294608849 0 20.9840575513607 0 13.0034431109118 24.6778360603649
"50" 0 0 33.047453298207 0 27.6232027471581 0 17.6952399771486 27.6232027471581
"51" 0 0 32.1498972938182 0 27.181017566186 0 18.0180884345812 27.181017566186
"52" 0 0 31.4337908868841 0 24.193137726288 0 0 24.193137726288
"53" 0 0 29.2283939881556 0 20.2861379816925 0 0 20.2861379816925
"54" 0 0 25.7270219434423 0 16.7847659369791 0 0 15.8309882207699
"55" 0 0 25.4145927790461 0 16.4723367725829 0 0 13.2436624814893
"56" 0 0 24.3072675171037 0 16.3195759557881 0 0 11.3606717651442
"57" 0 0 21.2989414962239 0 0 0 0 8.34986158548735
"58" 0 0 18.9995775306437 0 0 0 0 0
"59" 0 0 13.6776510769889 0 0 0 0 0
"60" 0 0 13.9299983849774 0 0 0 0 0
"61" 0 0 13.0473747695839 0 0 0 0 0
"62" 0 0 11.9138498898328 0 0 0 0 0
"63" 0 0 11.0104735538231 0 0 0 0 0
"64" 0 0 9.82654316771686 0 0 0 0 0
"65" 0 0 11.7441048973638 0 0 0 0 0
"66" 0 0 18.5870333185505 0 0 0 0 0
"67" 0 0 21.1711696918134 0 0 0 0 11.7715579086148
"68" 0 0 19.8867074412631 0 0 0 0 10.300113170038
"69" 0 0 20.2224333708279 0 12.1431468776918 0 0 9.15565615114487
"70" 0 0 20.2224333708279 0 12.1431468776918 0 0 9.15565615114487
"71" 0 0 20.4531466380353 0 13.3495702842988 0 0 9.98864321693342
"72" 0 0 19.5321313981031 0 13.2178413058929 0 0 10.0362809124502
"73" 0 0 17.2481975634666 0 11.6088894764892 0 0 8.02963403386608
"74" 0 0 16.0291161311912 0 9.99763353552463 0 0 6.63256055535379
"75" 0 0 14.7788769299983 0 7.37284428507432 0 0 4.00777130490347
"76" 0 0 16.5061986935365 0 8.60081921375997 0 0 5.23574623358913
