"2016-06-17" "2016-06-29" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08"
"75" 30.4799039577329 46.4289790194564 0 0 36.7108839946461 0 27.5101397171737 30.7687301698998
"76" 30.4799039577329 46.4289790194564 0 0 36.7108839946461 0 27.5101397171737 30.7687301698998
"77" 35.075736684347 43.1931169939108 0 0 39.632126438624 0 35.5542164964948 39.1712267684584
"78" 34.4814066961032 38.5960049980815 0 0 39.8675064933404 0 37.2642238501347 40.2150928138592
"79" 34.1106116656455 37.5394435839607 0 0 39.8675064933404 0 36.4296259606717 40.261529233967
"80" 32.2205152100908 36.6336062833807 0 0 38.4933102992024 0 36.5002754863156 37.4927302686522
"81" 32.2205152100908 36.6336062833807 0 0 38.4933102992024 0 36.5002754863156 37.4927302686522
"82" 30.9769968504322 32.0882411075417 0 0 39.3266574418382 0 30.5616577826941 35.9603856968267
"83" 30.8624513113341 30.8624513113341 0 0 0 0 25.4534349427108 32.509866275564
"84" 23.0054433660136 24.0057063039897 0 0 0 0 18.1810249590792 24.1821683404635
"85" 18.397352435534 24.5333064586012 0 0 0 0 13.5729340285996 18.397352435534
"86" 18.397352435534 24.5333064586012 0 0 0 0 13.5729340285996 18.397352435534
"87" 7.81715491276031 30.0999264274837 0 0 0 0 3.59578880669272 7.81715491276031
"88" 1.1209745009041 30.8313365205353 0 0 0 0 0 1.1209745009041
"89" 2.40933508516966 34.415460922778 0 0 0 0 0 5.2622769564914
"90" 2.09147227932211 43.5993333018278 0 0 0 0 0 5.89539477441776
"91" 4.60606668789033 43.5993333018278 0 0 0 0 0 11.2783484905857
"92" 7.59336066599992 44.8996432119229 0 0 0 0 0 15.4189986452207
"93" 12.4820961120139 48.2930916765373 0 0 0 0 0 20.4966707268294
"94" 18.0083472438197 49.9496200494915 0 0 0 0 0 25.9915227044773
"95" 24.2177182529911 50.8096597421045 0 0 0 0 0 30.3175946385319
"96" 33.7605755053422 57.0933358075927 0 0 0 0 0 35.3298712293477
"97" 33.546391464865 59.9371415998788 0 0 0 0 0 31.1679464926062
"98" 31.7323189086217 62.2424556736091 0 0 0 0 0 24.94279352295
"99" 31.1081220288249 64.6276939238879 0 0 0 0 0 19.7457083056776
"100" 30.1048534460972 63.7437036945726 0 0 0 0 0 18.5265121394131
"101" 28.3877014999698 59.8107858681071 0 0 0 0 1.14738228173099 19.1490440105122
"102" 25.6534204175745 55.9073504750326 0 0 0 0 4.58313196941952 19.2416629130058
"103" 23.6674590888602 50.5661767121409 0 0 0 0 8.68035385691477 21.766422373859
"104" 26.1388887048174 47.3253987549028 0 0 0 0 12.730289957528 27.175337032678
"105" 28.7986508196927 39.2797474347524 0 0 22.0683525184907 0 17.9405175715141 36.0031269376908
"106" 29.5252292596749 40.2850752178716 0 0 24.6947909703424 0 21.6839760557699 40.7574771645304
"107" 28.399324379698 38.0160836874707 0 0 26.6715291705422 0 25.7591940271626 41.2947656926074
"108" 26.6695590516009 41.8709435957141 0 0 26.7794880308578 0 28.156649964663 38.6566137617628
"109" 26.1173531308863 42.1338327112107 0 0 26.7794880308578 0 28.7432788433549 39.1422860434585
"110" 24.8639912838589 43.9751505509369 0 0 24.1145853712365 0 26.4991279970768 35.5982592971675
"111" 23.2196747144733 43.8570214169113 0 0 20.669644603917 0 22.9140588455184 33.6082216200264
"112" 16.4138793604062 50.9132336798205 0 0 16.0765613541397 0 16.0765613541397 29.9237931739619
"113" 12.9061689050713 56.5170226834584 0 0 12.5688508988047 0 12.5688508988047 28.1008318117947
