"2016-06-17" "2016-06-24" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08" "2017-09-15" "2018-05-29"
"159" 498.268674977955 0 795.514167077421 659.202365623303 258.376680455303 531.838983121258 0 439.0174981881 393.977885690278 0
"160" 498.268674977955 0 795.514167077421 659.202365623303 258.376680455303 531.587384229086 0 439.670722812106 393.977885690278 0
"161" 498.268674977955 0 795.514167077421 659.202365623303 258.376680455303 527.295310840611 0 432.450726299192 393.977885690278 0
"162" 463.110955277597 0 757.66929166874 671.917029440483 258.376680455303 510.43995820066 0 423.360010330636 393.977885690278 0
"163" 463.187829978684 0 757.66929166874 671.917029440483 258.376680455303 499.233378957642 0 415.701325345173 393.977885690278 0
"164" 464.68284073935 0 775.890910037541 693.954674435247 0 496.423594450091 0 412.08979280577 393.977885690278 0
"165" 464.68284073935 0 770.735595280619 694.37602672387 0 494.054128152425 0 407.041221253236 0 0
"166" 466.770610690006 0 770.735595280619 694.37602672387 0 493.640970373514 0 408.723715567543 0 0
"167" 467.990495827475 0 760.031805694884 688.212565258337 0 489.355121583664 0 418.442212069905 443.592178783488 0
"168" 467.990495827475 0 752.687477295018 683.121887063235 0 490.073406935832 527.565972020526 434.092834408983 473.87569526722 0
"169" 476.821316873149 0 754.966215790526 688.934770371476 0 494.108431476099 527.565972020526 454.399152824752 473.87569526722 0
"170" 481.340187604276 0 754.178207562818 691.790945819195 0 496.802238184584 527.565972020526 476.641710928647 473.87569526722 0
"171" 488.173850276072 0 741.139672472914 700.190352724178 591.713466159812 510.463169956105 607.86825788239 510.927054085803 473.87569526722 0
"172" 488.173850276072 0 720.478978645115 702.492635238512 569.842614981804 514.07207012028 621.30968108504 536.138902462432 473.87569526722 0
"173" 503.313780010171 0 708.479637016977 695.539820041262 536.185060550719 514.707819810621 612.776890971365 544.128916937362 473.87569526722 0
"174" 503.313780010171 0 688.751700162171 686.273923141055 506.904501069501 512.82936980267 607.207672913532 545.822049007309 504.159211750952 0
"175" 503.313780010171 0 662.990160450324 670.164984543334 506.904501069501 505.300942667895 607.483468297485 537.620007077542 0 0
"176" 0 0 623.675749325736 640.166613565341 506.904501069501 495.360186186951 581.1870840058 521.909256406376 0 0
"177" 422.00289638388 0 579.12669600163 614.604224217196 506.904501069501 478.35755453651 553.013405908878 512.377858811281 0 0
"178" 406.258854898405 0 539.989816942642 583.619496761055 478.634846039397 447.7368810136 506.364341547961 488.460511048315 0 0
"179" 406.258854898405 0 520.671443877635 559.693780128542 388.368267815248 428.445383385156 478.052073398515 472.881864039579 0 0
"180" 406.258854898405 0 485.085463362796 528.207246903238 319.13896648489 407.126616287017 445.257265985404 464.033287143866 0 0
"181" 406.258854898405 0 465.630487201142 510.588294657207 269.177038414411 391.193690188286 420.538037266678 455.470262598279 385.069292860218 0
"182" 406.258854898405 0 455.743321905987 502.316365154791 269.177038414411 387.184434734924 402.47021865441 458.597553844737 385.069292860218 0
"183" 406.258854898405 0 466.199819990645 515.350249687327 269.177038414411 382.917791028714 393.023229875816 466.341479618524 410.325325162679 0
