"2016-06-23" "2016-09-09" "2017-06-01" "2018-05-19" "2018-05-28" "2018-06-20" "2018-07-22" "2018-07-29" "2018-09-08" "2018-09-15"
"82" 544.491007520124 533.796509494065 524.324590169362 549.601203719304 543.366570209664 0 0 527.44501099499 0 539.726541281315
"83" 554.155499924575 546.153437432658 528.229551720269 560.170986241435 553.767139625686 0 0 539.801938933583 0 549.663721802559
"84" 563.110313504931 557.434682598194 531.029278221829 571.925037493581 565.521190877832 0 0 551.54858229687 0 552.995602643212
"85" 572.530587303233 567.395837695707 532.256407456289 578.41744920232 577.901260018794 0 0 562.828239098977 0 551.479602646458
"86" 583.398254468599 577.832012750681 540.875658601966 585.294828594487 587.525501628795 0 0 572.147678271201 0 550.664994024799
"87" 592.626324042726 583.646164468097 543.594397797507 594.010674814134 595.705218229839 0 0 580.594869710704 0 549.505099810833
"88" 602.16432245031 591.48923966024 553.631896943307 607.627671973623 607.593859625085 0 0 587.988473830553 0 548.465574505488
"89" 606.483501500911 597.995317155128 558.938345707339 614.196426410472 614.378170182431 0 0 590.433261992935 0 546.261250366338
"90" 609.388896157615 600.227663545178 558.938345707339 618.539157747019 617.67529763921 0 0 590.309688279786 0 540.641491226899
"91" 614.005517031984 601.364702586251 561.263959206073 621.22563323976 619.594208705453 0 0 589.138256498666 0 541.658529586669
"92" 614.663671021655 599.684191096834 561.1100688898 620.899819191358 619.553776235941 0 0 589.826306514905 0 543.313336212384
"93" 615.871325181296 595.021644886972 556.157637949549 620.491771939569 619.355330886059 0 0 587.711411904997 0 549.944318356796
"94" 617.533351590283 584.768180858947 550.105396865843 621.250162139345 621.250162139345 0 0 584.533824450737 0 551.819990628669
"95" 619.390952284089 579.137273877127 541.229341127305 624.16290847963 624.16290847963 0 0 579.657548654655 0 552.934298197583
"96" 619.809498603362 574.439837199094 530.297856049397 626.543819503477 626.543819503477 0 0 577.127922761655 0 552.651206142061
"97" 623.679590613284 559.119327665626 510.435080380964 633.622371522202 633.593170588115 0 0 556.768483744511 0 542.800181100798
"98" 625.928282131263 547.918744017041 495.741373782644 638.982841968682 637.266267953647 0 0 542.309316741689 0 536.366473006201
"99" 629.815068833306 536.137005329158 479.824978091059 644.704134038925 641.153054655689 0 0 526.829332172095 0 526.268399347559
"100" 632.510818264384 531.518014343815 471.654520751199 647.158945725395 642.589027884281 0 0 521.364372625813 0 522.252872637788
"101" 637.88554837524 521.308986411529 458.610722116555 652.533675836251 647.963757995137 0 0 508.887489871527 0 514.30018055368
"102" 639.593400594175 516.351219747106 453.787828359323 655.78052362356 650.639366052307 0 0 502.552248358154 0 509.889912432751
"103" 646.82664532552 507.52099984983 441.657191255334 661.149323213601 656.008165642348 0 0 486.703560113855 0 497.939179202888
"104" 653.925059431726 500.210808361185 430.084128602738 666.176847964517 661.035690393264 0 0 470.81404638196 0 486.301668465394
"105" 660.551899301393 494.728522653022 419.017964627686 672.531935713961 667.390778142707 0 451.301304613962 460.764109433448 0 476.594564860734
"106" 665.579459821656 490.844033491893 407.640216185513 678.624057220481 673.423192230135 0 444.210163685985 455.564164171252 0 465.98965082144
"107" 673.322628755113 486.936844710461 393.446182364066 686.892447604839 682.816303905535 0 436.844594823573 448.984571971489 0 456.594588120643
"108" 677.732893965508 485.596589294018 391.305402419358 692.61221259015 688.401206268852 0 435.767595069034 443.630730866401 0 449.86295386809
"109" 682.552346040375 486.272066034619 388.747196172031 699.244875073948 693.220658343719 0 0 441.396425586067 0 444.382384021952
"110" 686.49857653346 488.687355924058 387.098020799492 705.34807725093 697.166888836804 0 0 443.231112658919 0 447.403425492862
"111" 695.41962746518 489.571478898949 384.216571121726 714.390392482991 703.696611580888 0 0 448.357206895113 0 455.298667403909
"112" 697.616596377647 491.719366605406 381.498820146045 716.946487501223 704.725023613106 0 0 449.411998916368 0 457.378802492784
"113" 701.072912776492 490.27582717218 382.962554989326 719.313839689639 706.560091375135 0 0 449.720186046015 0 465.804360638488
"114" 702.686274481897 486.998140249821 382.452752276846 720.503480361961 709.343950586771 0 0 447.86572856039 0 467.442001863903
"115" 705.658707591294 477.965073832447 378.703579579123 719.700635079972 712.316311444802 0 0 443.873823289205 0 465.781832069708
"116" 709.309750381241 470.247598175396 379.192311173575 720.61578737885 715.61058059487 0 0 443.132850621825 0 463.336491331935
"117" 711.565431201828 455.573846310386 379.192311173575 721.284909091622 719.751663387758 0 0 435.300772868274 0 454.248903395367
"118" 713.589406421357 430.997694570452 379.192311173575 720.385993829182 724.018083823479 0 0 418.371650824201 0 435.071565677477
"119" 715.348899707222 414.773571313723 378.0758114864 720.259627280527 725.777577109344 0 0 404.270238453174 0 419.050404914149
"120" 721.660363759852 400.359629358761 376.091124445643 721.630338659985 727.917186018857 0 0 393.896314085354 0 402.481223451403
"121" 725.788568879485 385.866120721164 373.675014598762 721.51697711229 727.803824471162 0 0 383.569920538085 0 385.866120721164
"122" 731.835081905156 380.221195736037 381.147237551386 727.563490137962 731.693118131888 0 0 379.867010836903 0 378.398745266682
"123" 736.578096748407 371.576536225333 0 732.442166283882 735.804898427604 0 0 372.00397516198 0 370.695879198143
"124" 744.757760919034 375.812517172876 0 740.055508525398 741.263495557919 0 0 374.429727199992 0 373.72157987496
"125" 751.441856587986 378.611713495684 0 747.649696898432 747.784700455609 0 0 378.44838976381 0 375.721005819823
"126" 758.143403992434 383.421385137863 393.352637527046 752.296013140089 752.431016697266 0 0 382.687201235722 0 379.156485564236
"127" 759.711928237825 389.393964747083 394.529150039092 754.772916166024 755.009723863541 0 0 386.953329528021 0 383.422613856536
"128" 761.13543642595 396.09251310132 401.469020685848 758.316396928835 760.672934187103 0 0 394.488899620768 0 390.257237520827
"129" 763.280767403081 396.09251310132 406.700330087419 761.669244177523 764.701315014283 0 0 400.187407161886 0 395.951147931036
"130" 766.720088421285 396.09251310132 410.810980478424 766.620020426573 770.158896350568 0 0 407.052379245602 0 404.164382529885
"131" 768.969434684722 394.561536236571 416.75493240694 769.435688619121 773.642572737505 0 0 413.593700439024 0 410.705703723308
"132" 771.411594020071 416.697959868464 422.006852547428 772.041641841366 776.248525959751 0 0 423.080739138407 0 419.118855831711
"133" 769.475208577757 441.525247907018 430.22235910501 773.508518328976 777.715402447361 0 0 432.644276463123 0 428.411091366815
