"2016-05-31" "2016-08-18" "2016-08-19" "2016-08-31" "2016-09-01" "2017-06-14" "2017-06-27" "2017-07-12" "2017-07-17" "2017-07-19" "2017-08-06" "2017-08-08" "2017-08-21" "2017-09-02" "2017-09-15" "2018-05-28" "2018-06-02" "2018-06-27" "2018-07-04" "2018-07-07" "2018-07-23" "2018-07-24" "2018-08-18"
"137" 70.2332808025079 73.6243426064799 73.6243426064799 72.6437629401489 72.6437629401489 NA 69.9532870261717 66.1557068427434 NA 72.6437629401489 73.6243426064799 73.6243426064799 71.9431770501543 66.856292732738 78.6022661304391 76.1261109725495 19.1944320391379 NA 69.9532870261717 56.3388387456001 75.5780011952215 73.6243426064799 80.1326223897998
"138" 69.2467064097024 69.6757974888869 69.6757974888869 66.4343788204533 66.4343788204533 NA 66.0052877412688 62.0216899175988 NA 66.4343788204533 69.6757974888869 69.6757974888869 66.4343788204533 60.8957034341986 74.6537210128462 76.8414086589307 23.0333184469654 NA 66.0052877412688 55.9119911604359 72.6492962972411 69.6757974888869 77.2039174918193
"139" 62.6619850437779 66.8979050619147 66.8979050619147 59.7041426108681 59.7041426108681 NA 58.1533350728473 58.4056572673141 NA 60.4130831996776 64.9217331706082 64.9217331706082 58.1533350728473 54.5945583037979 70.3151607522458 73.4802922554722 28.7916480587068 NA 62.3892550909841 49.7674634112695 66.1878070597072 64.9217331706082 71.0149019522356
"140" 54.2659753238007 65.3874808107498 65.3874808107498 53.8869042826855 53.8869042826855 NA 49.7573253528701 56.2217394567802 NA 54.1350334887688 58.6436834596994 58.6436834596994 48.1356237559684 48.7773199756153 64.3572241293671 70.3486237057116 38.3888640782757 NA 60.8788308398192 42.0084103981551 59.2100161488086 58.6436834596994 64.3572241293671
"141" 47.6675593406761 64.1232887638554 64.1232887638554 50.4872356516051 50.4872356516051 NA 43.1589093697455 54.9575474098858 NA 47.5366175056442 54.073523479128 54.073523479128 38.4814211963099 45.377651344535 61.4018497609876 71.1126876613704 55.0126766457538 NA 59.6146387929248 33.3718368892397 54.073523479128 54.073523479128 61.4018497609876
"142" 40.7378219009904 61.0516542205488 61.0516542205488 45.397653280008 45.397653280008 NA 36.2291719300598 51.8859128665791 NA 40.6068800659584 49.3039680758941 49.3039680758941 28.8225648875265 40.2880689729379 59.9214604214871 70.2012351545156 70.5488727407603 NA 54.5961735254084 23.7129805804563 49.3039680758941 49.3039680758941 58.4724494258424
"143" 34.5614926383171 57.1269249544408 57.1269249544408 39.2213240173348 39.2213240173348 NA 30.0528426673865 48.346345073437 NA 34.4305508032852 43.1629580288533 43.1629580288533 18.6375046505762 34.9560509864516 56.0320503710115 66.9740603971475 0 NA 48.4198442627352 14.372231619693 43.1629580288533 43.1629580288533 52.3314393788015
"144" 35.3335547150574 55.5097239141553 55.5097239141553 39.4109071716978 39.4109071716978 NA 31.3884859904931 45.8622332997972 NA 35.2189806094045 42.8598369317765 42.8598369317765 16.3078165692542 35.678793269675 54.7288973361058 66.0904506450034 0 NA 47.4596123864232 13.8006157328717 43.8382266131371 42.8598369317765 50.8822581129813
"145" 34.3935189945761 56.8428687125097 56.8428687125097 43.5802933049317 43.5802933049317 NA 35.557872123727 51.1141877106147 NA 39.3883667426383 44.192981730131 41.9198012112952 6.45420927321587 43.5802933049317 56.0620421344602 65.1116040891567 0 NA 51.6289985196571 13.88890434471 45.8192571615267 41.9198012112952 49.9422223924999
"146" 40.4536006947825 60.7969728021086 60.7969728021086 50.9926982043169 50.9926982043169 NA 44.3272336188803 54.8550063333775 1.38396608957447 46.1804486268152 49.876236224623 46.0026033005251 12.9427327995175 49.670585347796 60.388340033184 67.9568807890706 0 NA 56.6919299989407 19.488287645866 49.9020592507567 46.0026033005251 52.6680678859616
"147" 49.5543741678476 63.9034035242708 63.9034035242708 57.8675912438697 57.8675912438697 NA 53.4585516262534 56.6035298578595 5.1867606109072 53.4585516262534 57.1543392240612 53.2501617656554 21.6069147106671 54.5982643252206 65.410018064802 71.6526183756808 0 NA 59.798360721103 26.2052554948875 57.1496177158869 53.2501617656554 57.6592013832717
