"2016-09-08" "2017-06-01" "2017-07-20" "2017-08-05" "2017-08-07" "2017-09-03" "2018-05-21" "2018-06-07" "2018-06-14" "2018-06-15" "2018-06-21" "2018-07-01" "2018-07-04" "2018-07-14" "2018-07-16" "2018-07-18" "2018-07-24" "2018-07-26" "2018-07-31" "2018-08-10" "2018-08-20" "2018-09-09" "2018-09-15"
"98" 563.408438195332 491.609515071773 619.6735273491 628.488262256376 NA 551.891925655246 647.034601157316 606.565216538208 636.206945687776 619.388643877911 621.001056069207 615.983591821519 632.606764097574 599.586288239921 591.779221289674 565.581858118712 542.729654218052 0 554.057311916272 14.6352501308442 624.764266314392 572.034894522676 570.135860049101
"99" 549.7621470601 475.525232852312 624.986741693134 632.755806409831 NA 538.502469532971 651.330180518461 600.132399320121 639.867562387958 613.561852363569 625.268600222662 613.855947938417 638.73804876454 593.153769209925 582.437805301335 550.101061615279 529.341099845306 0 537.181050970036 7.44718161798269 629.031810467847 559.434273578023 558.58039554928
"100" 546.114210838794 469.114448483841 627.666758717385 634.388522954389 NA 531.628737290999 652.864693751589 592.406354703752 640.894154890562 606.697126365361 627.917299632521 610.23238005518 641.566504281403 588.37253693984 575.159240386559 543.536070820238 522.466332734966 0 529.435178179169 6.6197169937624 631.078304339292 553.508620732111 555.471240240782
"101" 534.81519917106 454.179417459991 633.016226732369 638.062469694881 NA 517.529744827114 655.764493992568 578.908943718282 644.562693109968 597.04957155178 633.266767647505 604.61982537731 647.69836258492 578.415919312343 561.666910403694 529.542557171646 508.006029327238 0 513.397786198757 1.42116577269008 634.752251079784 542.670503490868 544.501683878521
"102" 528.902924805103 445.40057337716 635.363800803119 639.354406532394 NA 511.143206271715 657.465958118039 571.383090532993 644.95153823439 594.52168725143 635.645659332647 603.125828914427 649.902765669437 573.93845495559 555.09581993336 522.679182191511 498.830214840078 0 504.516314847011 NA 635.63041059041 535.586491978533 537.938590278894
"103" 517.385585891802 430.618832922094 643.344908890885 644.363704221897 NA 499.229445948636 662.910525468215 559.370061939047 649.982009028583 584.394276903478 644.405020409449 593.412515122458 655.347333019613 561.379237980618 541.331286197222 511.319816138002 483.255126105983 0 486.265198968925 NA 640.639708279913 526.913180904125 524.799962704334
"104" 510.882152478587 421.05693796045 650.255842329295 649.352729646055 NA 487.633343710611 668.312498136966 547.120397574774 654.861591241077 570.638710385061 651.108393262668 579.656948604041 660.226915232107 544.466390129877 527.351713671914 500.774159045022 473.141442778349 0 472.519196206207 NA 645.628733704071 520.185844080008 512.468876821682
"105" 507.497640464971 419.386895775414 654.8316741813 655.762153290336 NA 478.04751723538 674.887328454969 538.313987079124 661.271305469501 559.403119988964 657.985340073894 568.421358207945 666.636629460532 532.685003385648 519.441921427166 494.768200629212 465.855276671597 0 462.187337109946 NA 652.476187894729 516.147736933533 499.196475280373
"106" 503.865221358544 419.887127342809 659.539765161163 663.18194904219 NA 469.14916045618 681.522354417171 532.773084385121 668.691101221356 550.826386293882 666.444293106887 560.667026779778 674.056425212386 528.436013525622 516.100913144266 491.291947843076 459.522783327659 0 455.271554072798 NA 660.935140927722 513.786684455611 492.007852657771
"107" 499.256634834622 417.508720558386 666.574004145302 674.171263094831 NA 457.750473245827 693.281842805312 520.886372646748 681.981778374232 536.535504044147 677.437926831693 550.917626980519 685.649661417245 518.007312521467 507.397893005513 488.348933759126 451.496574910575 0 449.642661357243 NA 671.141752912647 512.735160676673 482.517900955586
"108" 493.842566409196 419.449404188735 671.085812611968 682.215478891357 NA 450.723435464478 699.914320750655 518.159230343381 691.944241255538 529.641624152012 681.94973529836 544.852384978764 692.282165216356 509.195185544551 501.510589468119 483.003178096575 443.624724887651 0 443.925721219177 NA 675.89022417939 512.163597224391 470.571124595827
"109" 496.518000442561 429.569661550816 676.902840176646 692.202719997668 NA 448.96976117596 705.931770315932 520.695552450735 701.050348166648 524.64604247994 687.766762863038 536.102700863419 698.299614781633 507.290905061323 500.255930875362 485.24667782461 443.76485404838 0 445.035707110264 NA 683.828115846771 514.666507604482 465.686579171506
"110" 499.394278518934 443.993169386483 682.438136500146 699.962347210402 NA 449.5293561253 709.176859156342 517.161846958402 704.836359913782 511.006154969748 691.485104910285 527.381231911146 701.544703622043 506.444539608909 499.442135007597 484.466685757333 448.53500156129 0 449.805854623174 NA 689.701450175155 511.132646864874 467.974126751278
"111" 496.672815322675 462.737397963542 689.536570983558 707.954647242129 NA 449.763363585238 713.58386688301 512.008081205797 711.279611299674 491.783475502414 698.717543452163 519.832802916614 707.51969232495 508.289805295643 495.772663364996 482.669145271016 452.250673900767 0 453.362670329915 NA 695.6848508954 505.993091186106 472.883699222863
"112" 493.190913570069 465.972899939867 692.536263544633 710.063232012198 NA 447.993934909585 714.246760261234 509.170675758095 713.829485083027 484.144033563045 699.472836114444 514.747449684338 709.532434826201 506.193613491034 491.618661610808 478.522313613936 450.836575270189 0 453.114390662926 NA 696.040607615937 503.442400420554 473.549249947271
"113" 486.328153315273 471.360877283007 694.614668361315 711.163977490121 NA 447.513606701784 714.708917910365 500.107788084101 716.848816318861 462.282701426585 701.310623826092 504.692547554623 710.430334232803 498.025619031706 481.37423041263 471.379134000874 450.220518985958 0 453.577935810166 NA 695.959809569675 498.821899604559 472.734913869043
"114" 483.9100273945 473.982844870689 697.04270661396 713.409330914097 NA 449.004309701481 716.511153781811 497.90865659473 718.383564889245 453.296141020547 702.901667645639 503.737694597466 711.49528186497 495.258407195482 479.630814819759 469.20621451664 451.372857950133 0 454.310597671316 NA 698.219705171275 497.671023616275 471.686821086291
"115" 482.960270434377 482.049259691792 700.215034603415 714.249843525052 NA 450.852792623387 714.257418613158 493.065180003467 717.899028809889 440.176952983668 705.233798238435 501.195331930155 712.602223797498 490.215095508625 473.936116548365 468.167704261504 452.125842139238 0 456.747579871879 NA 700.888636924724 494.556046353001 473.083690184742
"116" 482.72951452212 496.604964446732 701.544729451742 714.57613154253 NA 453.161645875088 713.607659212201 486.894584513642 716.339770678117 428.4343550915 707.503677903117 501.689465105201 713.951142807245 486.92827648236 470.358702093657 467.208277521171 455.649207671261 0 459.05643312358 NA 704.098701405762 490.353849189636 474.832794523066
"117" 470.239244901425 525.311826175283 702.269447061623 716.805273411568 NA 443.430270772094 714.659816198938 472.692465199355 717.484148878091 419.381034725856 709.167399632536 496.912974352847 716.888701766283 480.441718240128 461.27768971859 453.831506142549 446.41224866233 0 448.970849475586 NA 706.235622061563 476.277078015276 465.046283956154
"118" 446.422726019182 556.347260255694 701.165482959186 718.459964436002 NA 427.171188564285 716.204568463756 450.307758334171 720.378550193912 410.528450836182 709.927520959297 487.881834977509 718.887045275523 463.270190461424 439.612710081838 429.894623499073 425.862238911066 0 429.056712167248 NA 707.85267002716 454.476473023946 443.69176080172
"119" 430.164786681107 582.792491953437 703.238036592136 720.261757105324 NA 410.981135056427 717.972536639288 435.901710031065 722.180342863234 414.396806184494 711.695489134829 475.192199190236 720.655013451055 449.193750428787 422.551441604709 412.833355021943 408.192250555491 0 412.464879551209 NA 711.777114695081 438.155030253358 431.137441108714
"120" 421.564042722259 638.013496432896 708.074986243419 725.837662795063 NA 400.45438046669 720.355760500259 426.534775389297 726.402990190742 426.008624115743 716.76547222071 467.185389248407 725.724996536936 443.849181594526 414.538106060728 405.859832750519 397.53026525154 0 402.878703843513 NA 718.765683538872 427.139971282108 424.092015891111
"121" 421.753769367346 693.180381063949 712.194738796946 727.937148685528 NA 388.875282254063 722.455246390724 424.505703431522 729.710269221366 438.6520505369 722.228155608401 453.287742591723 730.486116937817 444.278649992307 411.201535051168 397.178343194343 385.951167038913 0 391.299605630886 NA 724.228366926563 420.633687982745 424.353821916412
"122" 418.556758432035 762.084664810029 720.966115646957 734.160778398389 NA 379.411730400115 728.678876103585 421.274853761074 737.745519414092 448.499315973231 730.648321413302 441.696188405007 736.702535116961 445.306859246087 405.661378768911 388.724083541462 378.644834549911 0 381.836053776939 NA 732.263617119288 413.524260358538 426.485855741644
"123" 416.378046950588 824.983215213972 728.970544710306 740.016213595781 NA 369.405249634635 734.534311300977 421.245136145584 745.695225971449 458.072707108166 739.672524903638 426.068979531156 742.503247808362 446.896598431218 405.788129636414 378.717602775981 369.405249634635 0 371.829573011458 NA 740.213323676646 410.596068965613 428.244143465281
"124" 425.237199712645 860.404822601885 737.217211528364 744.764671079841 NA 370.486539532579 741.437513896238 430.011339118531 751.043815649046 465.005672715293 747.716658465443 416.825812174562 747.851837485959 447.677197241461 411.215540559378 379.798892673925 370.486539532579 0 372.910862909402 NA 747.716658465443 415.989679965263 439.240994016042
"125" 443.848270809362 901.508402202005 741.565648693502 750.779217504419 NA 373.470459986672 749.471296939771 446.636530261717 754.976946352248 471.971412389138 753.669025787601 411.279238325278 753.669025787601 454.153795587839 427.677781660342 382.242097045955 373.470459986672 0 375.624425322463 NA 753.669025787601 432.446335422508 451.640123198771
"126" 464.630550681666 932.186583503783 748.199134529727 758.994661790256 NA 381.96306235842 757.720565719398 467.622150261842 761.98293361636 480.838782955372 760.708837545502 413.10885388857 760.708837545502 467.028956087472 448.08776073221 388.646056341767 382.064555255347 0 383.140364851602 NA 760.708837545502 452.21388048113 463.229952934407
"127" 479.975691224308 918.543942726061 755.284010644669 763.921115712293 NA 387.532598063864 763.921115712293 484.254610590778 766.344060142719 486.016468098121 766.344060142719 412.154032926061 766.344060142719 476.240108846223 463.432901274852 393.351450204556 389.756902820678 0 389.756902820678 NA 766.344060142719 466.791188292328 475.891267523919
"128" 483.481199526632 888.431085759559 758.464107472778 766.966074846398 NA 389.958601347945 766.966074846398 487.82767999464 768.181226136664 488.010123448776 768.181226136664 417.172312017551 768.181226136664 480.387274308398 470.401312986027 397.424012324686 394.201294013203 0 394.201294013203 NA 768.181226136664 473.759600003503 477.95269213546
"129" 491.613831225111 845.230627782109 756.712324382021 767.025984347362 NA 393.807619382367 767.127314384136 496.061641729893 766.530845194538 491.820288644597 766.497068515613 422.674974055646 766.497068515613 487.015430531096 482.797500306653 402.922798350446 398.185418763323 0 398.185418763323 NA 766.497068515613 486.189564003054 478.672291209676
"130" 498.966229182087 801.390033774858 759.239396243201 769.553056208542 NA 399.094845422124 771.808307866067 505.56796130762 771.068766902361 499.232336862358 769.083790637579 432.825228896733 769.083790637579 496.853492894058 492.142423646593 411.808340509575 405.626566423831 0 405.626566423831 NA 769.083790637579 495.534487342993 483.936437660338
"131" 508.293217746924 753.599075608116 758.722948916792 769.772366958284 NA 407.07250783019 772.534966611546 515.402297868194 773.317699236475 506.724927786615 768.204076997975 440.948415272324 768.204076997975 509.021164564541 503.894913858975 421.942231899529 414.111576827635 0 414.111576827635 NA 768.204076997975 508.293217746924 492.151304206614
"132" 516.625017116175 697.882125035109 763.363205501284 770.729091006797 NA 417.027181152319 773.49169066006 523.565561551505 776.558778204659 515.421615491661 769.085987785976 447.421218568966 769.085987785976 520.030836590862 512.219314242091 432.133667619668 424.066250149764 0 424.066250149764 NA 769.085987785976 516.625017116175 502.315396240037
"133" 521.278870753388 652.310668728331 761.692909772331 767.48175564583 NA 421.262500686758 770.244355299093 526.503311262942 774.520899865417 522.938171431045 765.22530054778 465.778248452627 767.048109446734 527.84739496731 516.59894323909 438.429430393148 428.200076787274 0 428.200076787274 0 767.048109446734 523.440806889357 507.0289403978
"134" 530.508209552101 628.319553059208 757.923343562048 767.173848940204 NA 430.064115329969 769.936448593467 535.826737262048 774.21299315979 534.948879276752 762.768154124022 490.365176189894 766.740202741108 537.607374081663 525.828282037802 446.616915174691 434.8788795706 0 434.8788795706 0 766.740202741108 536.968625124333 516.528916565104
"135" 545.018778982603 621.74812559972 762.036016071151 774.085819613303 NA 446.144902260285 778.057783730165 553.601840686524 782.334328296488 553.594967747115 768.46230323937 520.915975596125 774.590910864972 551.672766419157 541.5143875553 459.404767966731 450.150643056072 0 450.150643056072 0 774.590910864972 555.420200429222 533.69253857206
"136" 556.163969546356 616.568833848855 765.197754849773 782.254402703008 NA 456.859029155469 788.281678314056 569.360711619425 792.558222880379 574.673501464233 773.679353512178 556.900159467552 781.550189198085 564.990079976394 556.266613805156 469.151193592345 462.285828104956 0 462.285828104956 0 780.949712536524 571.246571727823 547.535131315483
"137" 566.782857403497 604.450587168506 761.948741347387 786.582945559958 NA 465.447546019558 791.395037001021 580.887145938493 793.720381981487 593.70983538943 768.843043697161 595.994390380082 778.870438391584 570.116883186156 569.946969744975 477.947086705032 467.773228803377 0 467.773228803377 0 776.113402721506 585.907950589163 553.734613459013
"138" 575.898986049029 598.022757851409 761.113242225176 793.995350476279 NA 469.741286246338 798.300093921604 594.731490378729 798.503033119899 616.327140155864 768.33687263289 636.59223848327 778.465682606547 578.695486860454 585.304902372496 484.394747317358 473.613280438902 0 473.613280438902 0 775.607231657236 600.961098706504 561.262756005196
"139" 578.921463284575 593.164316753133 751.956339415711 792.194714998659 NA 470.315610305561 796.499458443984 603.519756898576 796.499458443984 642.004619122982 759.179969823425 674.1249273623 769.308779797082 583.524367242366 596.24939787423 488.356519385845 476.206686752993 0 477.076835172456 0 766.450328847771 609.749365226351 568.44941606043
"140" 587.23158898343 588.027665300581 741.395324596091 791.557494103384 NA 473.52964775091 795.862237548709 618.352926859566 795.862237548709 669.864933397752 748.551129556402 695.176907381028 756.857130631105 590.381583059498 611.96732127062 491.59741677685 479.454527998831 0 482.47966869943 0 753.998679681794 621.821670824833 583.699940872683
"141" 599.995708982645 585.064400346295 730.455010349168 788.361398713718 NA 477.049928736398 792.666142159043 637.076803842713 792.666142159043 695.021945505321 735.596429848171 706.649492635257 741.753191204743 600.464139962001 629.274000652179 494.885158027812 482.974808984319 0 487.276091948609 0 738.894740255431 634.829870770128 599.358621966694
"142" 611.291399742454 573.22038684825 710.671866721741 778.873985037493 NA 476.075341798094 783.44878940344 655.15121527575 783.44878940344 714.178143626474 714.231809614499 706.292692154734 718.232011962554 605.587859972618 644.221309007226 493.436973817049 482.270282966637 0 486.673012242989 0 715.373561013242 647.316048273966 605.691551169905
"143" 626.169151013771 552.825745735295 687.081534146474 771.352318240229 NA 472.82534545815 774.311528072875 675.369821824184 774.311528072875 729.516649317859 688.484835508272 695.396150120036 690.742809796022 604.917300354546 661.236383254461 489.475945893014 478.005168754954 0 483.81969254082 0 688.484835508272 664.837887927168 612.766527271426
"144" 634.369005827483 534.919502267151 661.935497748039 759.500035220553 NA 472.99189536397 762.087111229845 690.681703536956 762.087111229845 737.318631424503 662.772173801717 670.647591969217 662.873589080951 603.23970022526 676.277648309365 489.202598113101 481.233105845287 0 489.204106123541 0 662.772173801717 678.602143091007 617.829107244534
"145" 637.933486256735 524.421487266401 631.709149873197 741.736971090221 NA 474.437083119 744.324047099512 699.033073809313 744.324047099512 737.903281562209 632.275103849975 642.00922687524 632.275103849975 594.023217698342 684.629018581721 493.331814004764 482.778638137303 0 493.469596333806 0 632.275103849975 686.252057681997 616.707042367668
"146" 643.125784205383 521.274703900269 607.036802297416 730.572866715441 NA 480.808192628454 733.159942724733 708.727187372905 733.159942724733 732.42471006411 609.758572864814 614.8455355149 611.170421377102 587.649331059991 692.911283633025 502.131907926096 488.373430250012 0 502.404423015792 412.59793289647 611.170421377102 695.43892028309 611.577019611802
"147" 645.276630563509 519.431927545907 587.294913584436 723.230136802886 NA 487.979488519416 725.445086430365 716.088826096372 725.445086430365 725.445086430365 591.868858643128 592.915697981967 595.437348686376 579.688066817224 699.054336289086 511.089394086613 497.667563871444 0 511.361909176308 418.537865347971 595.437348686376 701.581972939151 600.042316399597
"148" 639.587675246748 511.747274088576 566.325228397781 717.044504381553 NA 488.136005673616 717.103472480837 714.812476600127 717.103472480837 717.103472480837 572.987516348491 575.657963899595 577.42685383254 564.034232517072 700.473576671761 511.719918688245 499.574230736768 0 511.992433777941 421.500394122719 577.460673150629 702.121911051503 579.4444872368
"149" 630.815913868371 510.245373849451 548.025504479316 712.178977686574 NA 486.836799832863 708.602703811015 708.196918562772 708.602703811015 708.602703811015 555.862923826481 563.783379064949 560.437528233863 547.788802885238 699.006413797579 511.832561359781 498.207448024081 0 510.524204753193 428.107286200666 559.668200194662 699.073827652183 562.624188702556
"150" 621.407364557962 512.528128525565 538.786559826101 704.914603988862 NA 491.539935468597 698.67973784316 698.67973784316 698.67973784316 698.67973784316 548.741524445752 557.521735145716 553.316128853133 541.073188752753 693.83451677791 517.835053142609 502.892387346721 0 516.019464975717 437.778851893607 552.546800813933 691.764392814313 549.078819503958
"151" 615.013801268974 514.962750809139 535.326332206289 702.866098535989 NA 491.452035004487 694.086432344243 694.086432344243 694.086432344243 694.086432344243 545.385871085956 557.60372734086 551.834097651954 539.591157551573 687.638205778245 518.163460400167 502.773064921663 0 515.442997783528 431.510849076976 549.191147454137 685.864068784192 541.821919373534
"152" 611.526555998386 514.415423681367 535.42818581622 703.851759613038 NA 489.803878082699 692.942265247739 692.942265247739 692.942265247739 692.249027057916 545.615008908931 556.725729591521 554.193063648483 542.51607752488 683.670972318365 514.440611441852 503.197151336123 0 513.840364469562 421.825897233334 549.420285277112 682.590073514135 536.243044983406
"153" 610.063842029106 507.91826336839 540.055217241382 703.271567638805 NA 484.981529261639 691.861693607345 691.861693607345 691.861693607345 687.615759787777 550.212837324659 551.980200842709 557.879423218083 549.703384908567 679.949173894352 508.25195734135 499.658954971055 0 508.218598696939 415.473238304524 552.572906536141 680.056932477108 531.50900125233
"154" 607.608527635589 502.019221281266 551.629905210786 697.578116257079 NA 479.686289240626 688.700233447186 686.540368607431 686.540368607431 679.228273721231 563.984038620035 536.748810520456 569.493982982499 558.034040589241 673.718329358766 504.580439436129 492.207073419082 0 502.001828304085 408.152569242867 560.138778483291 673.826087941521 531.787197596057
"155" 605.170099245473 515.284693888734 571.807169539714 680.926469904744 NA 479.833330249086 676.781536803857 672.710876131899 673.154924548474 665.699352810075 583.287713912104 471.081408875493 589.618971450037 570.824789308135 659.812143688717 508.414910653175 489.257635408001 0 512.54998136975 394.735285863357 576.131048766243 661.289890089684 543.444098735487
"156" 602.44717006757 524.923197445582 581.564031654478 671.18446996696 NA 480.311221096147 668.925876382865 662.968515351755 665.299264127482 654.721388265311 592.016336054969 431.977332499071 601.943445153786 582.172427085899 648.360631706842 507.657434051984 488.500158806811 0 518.592024886442 379.534012441401 585.444066288821 652.842087357295 553.704080946025
"157" 597.983440208599 536.16772693718 589.153735321798 660.521465770032 NA 480.863315205255 660.115724299362 652.715757981003 656.489112043979 642.138268507465 598.197066158786 395.636994333492 609.625964351508 588.412340996372 638.048690529434 506.251561378797 488.594758566925 0 524.406576625331 357.527998431689 591.624796392638 642.780497205584 562.887208501692
"158" 596.481984678087 538.469809027352 588.685973991269 653.801087762313 NA 482.864886726883 653.440428677273 646.862680838732 650.216773339155 635.158523257141 598.401621441206 384.98975683264 608.560642056959 589.704087963504 633.825287548448 507.135655748926 489.763588765759 0 527.910221436142 344.01195011304 592.559603871296 636.354206776857 567.015081301566
"159" 594.040026567604 541.445633450285 590.207873389992 641.844583035448 NA 483.897587463621 643.022521164899 636.444773326358 638.75168288156 620.887772833107 602.647845270801 351.577262581352 611.34960420763 592.493050114176 623.817458769777 508.164102374252 490.776768423435 0 529.564343406097 312.891873983853 596.805827700892 626.056591522779 571.776430189758
"160" 588.75931977371 541.897908691637 588.982665709648 628.380535507263 NA 486.012615089974 631.215006660589 624.637258822048 625.267229705568 605.640824386106 603.185132861465 313.098257210431 611.59163840202 592.735084308566 611.167444248811 508.70193421493 491.229043664787 0 529.477433388698 276.687751663663 597.343115291556 612.867391743061 575.656340828736
"161" 579.254689121603 542.926789690162 584.292402233593 614.806944996893 NA 488.954266381018 618.030600335011 611.45285249647 610.780729823154 591.924934499953 598.833434315808 265.29106103394 608.527694343253 589.723031474438 598.15639759153 509.832995168812 492.257924663312 0 528.957501283216 236.021238125079 593.017362358218 598.228257912734 579.772844979382
"162" 571.04605846867 541.446344194435 572.154500847038 602.186425209017 NA 490.148477039794 603.73018567177 598.832332708594 597.193430243399 578.446877146693 587.499170215954 219.257439005338 597.193430243399 584.060883012581 585.276822966577 508.948204511939 493.452135322088 0 528.375284464145 194.550892084205 583.155010685881 585.348683287781 579.03838815193
"163" 562.398075318989 536.135875382926 558.457897419838 589.512964611735 NA 491.348078945683 589.512964611735 586.158872111313 584.519969646118 564.015962194614 574.825709618673 185.687098456326 584.519969646118 578.679227154261 572.181495845476 506.065247787998 494.651737227976 0 525.369882479647 152.764252494535 572.207809825717 572.128541490967 575.903396456425
"164" 552.430899361921 524.613710235321 543.975741666033 576.331941921357 NA 490.437026330461 576.331941921357 573.372559124557 571.338946955739 549.947393521275 563.664284911829 169.788936865279 571.338946955739 568.300643359602 560.447993964698 505.416784125001 493.740684612755 0 518.563947440139 113.635363875427 560.747189541785 559.974015926325 567.202328902162
"165" 541.229200750655 511.734944638142 528.553199008968 561.911211853266 NA 489.731794031022 561.911211853266 560.628896042378 556.918216887649 538.302044896538 552.465993797218 161.608255453666 556.918216887649 555.635901076761 547.569228367518 504.711551825562 493.035452313316 0 511.814697258137 77.3778333133306 548.70866118589 545.418183343234 555.635901076761
"166" 529.940733606471 499.479808651904 513.233801416898 549.445438292667 NA 487.794368338543 549.445438292667 549.445438292667 544.452443327049 529.190020379798 539.711001442015 154.563503969895 544.452443327049 544.452443327049 533.742433515629 502.37956742204 491.098026620836 0 503.064557821659 45.852450433168 535.417767582344 531.77551588983 544.452443327049
"167" 523.11533684488 492.29478060665 504.261170055277 543.111700225962 NA 486.399786110222 543.111700225962 543.111700225962 537.494580889643 522.914042879736 532.160738290184 136.403234226548 537.494580889643 537.494580889643 525.446283834361 500.8917661029 490.086805245737 0 496.446009150888 22.0982421623598 527.330942428735 525.120274049529 537.494580889643
"168" 511.528553248403 489.70112023669 493.145150902097 531.43362323415 NA 486.756815539892 531.43362323415 531.43362323415 526.994584711204 515.570414163543 520.247944908874 143.692113657852 526.994584711204 526.994584711204 513.533490453052 499.001990495647 488.643371545535 0 492.794600089773 23.7002850441932 515.418149047425 513.533490453052 526.994584711204
"169" 503.460650685465 488.942480116993 486.165233772513 521.774517826186 NA 485.673310710297 521.774517826186 521.774517826186 519.222035308882 509.211292097684 510.944893015653 164.215734772752 519.222035308882 518.046072049365 504.23043855983 497.540515785613 485.998752613405 0 489.8837253253 45.5318146545775 506.115097154204 505.140145987004 518.046072049365
