"2016-05-17" "2016-06-25" "2016-06-26" "2016-08-31" "2016-09-01" "2017-05-31" "2017-06-27" "2017-07-12" "2017-07-30" "2017-08-06" "2017-09-08" "2017-09-15" "2018-05-28" "2018-06-21" "2018-07-07" "2018-07-20" "2018-07-23" "2018-07-26" "2018-09-09" "2018-09-11" "2018-09-13"
"13" NA NA NA 30.9461859907448 30.9461859907448 NA NA NA NA NA 5.01508968332307 7.31708880314209 NA NA NA NA NA NA 9.41881419130729 5.01508968332307 8.60884134937832
"14" NA NA NA 39.8283392172554 39.8283392172554 NA NA NA NA NA 5.26762858720075 7.10922788305596 0.395805239484512 NA NA NA NA NA 4.53680474909008 5.26762858720075 8.14262992004495
"15" NA NA NA 39.8283392172554 39.8283392172554 NA NA NA NA NA 4.78875326109159 6.46293443914178 0.35982294498592 NA NA NA NA NA 4.12436795371826 4.78875326109159 7.4023908364045
"16" NA NA NA 39.8283392172554 39.8283392172554 NA NA NA NA NA 7.08041508872324 8.18960060543819 2.15783501150913 NA NA NA NA NA 6.26239893621021 7.08041508872324 8.60207654113427
"17" NA NA NA 39.2284122028649 39.2284122028649 NA NA NA NA NA 6.04506213917557 6.35244837732496 2.39759445723237 NA NA NA NA NA 5.13133509307778 6.04506213917557 6.35244837732496
"18" NA NA NA 29.4893399275098 29.4893399275098 NA NA NA NA NA 2.86970052183411 2.79738923680334 1.95781085780514 NA NA NA NA NA 3.0563238228576 2.79738923680334 2.86970052183411
"19" NA NA NA 29.7224318850535 29.7224318850535 NA NA NA NA NA 0.0975740349643767 0.0324476786095236 NA NA NA NA NA NA NA 0.0324476786095236 0.0975740349643767
"20" NA NA NA 28.5328030956142 28.5328030956142 NA NA NA NA NA 0.185943304364834 NA NA NA NA NA NA NA NA NA 0.185943304364834
"21" NA NA NA 28.2950124143255 28.2950124143255 NA NA NA NA NA 3.86298765083701 NA NA NA NA NA NA NA NA NA 3.86298765083701
"22" NA NA NA 27.4387619517207 27.4387619517207 NA NA NA NA NA 6.07757365410294 NA NA NA NA NA NA NA NA 0.46279222419692 3.27018293914993
"23" NA NA NA 27.4387619517207 27.4387619517207 NA NA NA NA NA 5.46981628869265 NA NA NA NA NA NA NA NA 0.416513001777228 2.94316464523494
"24" NA NA NA 26.5682772378933 26.5682772378933 NA NA NA NA NA 6.83727036086581 NA NA NA NA NA NA NA NA 0.520641252221535 3.67895580654367
"25" NA NA NA 26.5682772378933 26.5682772378933 NA NA NA NA NA 9.40610536872292 NA NA NA NA NA NA NA NA 2.95571205897834 6.18090871385063
"26" NA NA NA 30.2419776618172 30.2419776618172 NA NA NA NA NA 10.3057571964443 NA 0.260444235145008 NA NA NA NA NA 1.16386017580426 4.33610775648657 7.32093247646545
"27" NA NA NA 31.8359446625543 31.8359446625543 NA NA NA NA NA 11.0615576839157 0.0578215854117002 0.231505986795563 NA NA NA NA NA 1.29531487161691 2.28539874708389 7.7872667963359
"28" NA NA NA 34.8338355755636 34.8338355755636 NA NA NA NA NA 7.9524439781539 2.18347931245139 0.557354891201148 NA NA NA NA NA 5.58326771102256 5.2145302793123 10.9834949450148
"29" NA NA NA 47.3911937213521 47.3911937213521 NA NA NA NA NA 12.9754495512777 7.31886248141704 6.27325986254229 NA NA NA NA NA 14.6472933711024 11.1720304156949 18.2024498574035
"30" NA NA NA 53.5664957173839 53.5664957173839 NA NA NA NA NA 15.4155890528984 9.39448616434931 7.69805383032453 NA NA NA NA NA 16.1263176412888 12.838990420401 21.3161859804441
"31" NA NA NA 55.9006753059336 55.9006753059336 NA NA NA NA NA 16.7186190616519 10.8756412070945 7.69805383032453 NA NA NA NA NA 16.3044426752806 12.9824884169663 22.5370203970786
"32" NA NA NA 50.8153193795308 50.8153193795308 NA NA NA NA NA 16.3970259016175 11.1731910856231 7.69805383032453 NA NA NA NA NA 16.3044426752806 12.0644409505732 21.1826238373519
"33" NA NA NA 50.8153193795308 50.8153193795308 NA NA NA NA NA 15.3145520461624 10.0053714959921 6.92824844729208 NA NA NA NA NA 14.5241168136895 11.6842395752696 20.4183117175896
"34" NA NA NA 50.8153193795308 50.8153193795308 NA NA NA NA NA 16.3970259016175 11.1731910856231 7.69805383032453 NA NA NA NA NA 16.3044426752806 12.0644409505732 21.1826238373519
"35" NA NA NA 45.3328290224112 45.3328290224112 NA NA NA NA NA 15.4746192354789 11.1731910856231 7.46654784352897 NA NA NA NA NA 15.7225125873785 11.2867255261818 19.3852873187731
"36" NA NA NA 38.5696969004899 38.5696969004899 NA NA NA NA NA 13.0717592327467 9.97935178255681 6.71989305917607 NA NA NA NA NA 13.2316930213432 9.83563720378276 16.1504270618943
